"Timestamp","RealValue","LearnedValue","Residual"
" 2024-01-05 09:59:59","4.162","",""
" 2024-01-05 10:00:07","4.156","",""
" 2024-01-05 10:00:15","4.16","",""
" 2024-01-05 10:00:22","4.165","",""
" 2024-01-05 10:00:30","4.154","",""
" 2024-01-05 10:00:38","4.162","",""
" 2024-01-05 10:00:45","4.158","",""
" 2024-01-05 10:00:53","4.169","",""
" 2024-01-05 10:01:01","4.172","",""
" 2024-01-05 10:01:09","4.16","",""
" 2024-01-05 10:01:16","4.167","",""
" 2024-01-05 10:01:24","4.156","",""
" 2024-01-05 10:01:32","4.161","",""
" 2024-01-05 10:01:39","4.162","",""
" 2024-01-05 10:01:55","4.167","",""
" 2024-01-05 10:02:03","4.162","",""
" 2024-01-05 10:02:10","4.161","",""
" 2024-01-05 10:02:17","4.161","",""
" 2024-01-05 10:02:25","4.157","",""
" 2024-01-05 10:02:32","4.158","",""
" 2024-01-05 10:02:42","4.161","",""
" 2024-01-05 10:02:50","4.16","",""
" 2024-01-05 10:02:57","4.16","",""
" 2024-01-05 10:03:05","4.158","",""
" 2024-01-05 10:03:13","4.153","",""
" 2024-01-05 10:03:21","4.153","",""
" 2024-01-05 10:03:28","4.157","",""
" 2024-01-05 10:03:36","4.164","",""
" 2024-01-05 10:03:44","4.157","",""
" 2024-01-05 10:03:51","4.156","",""
" 2024-01-05 10:03:58","4.161","",""
" 2024-01-05 10:04:07","4.16","",""
" 2024-01-05 10:04:15","4.154","",""
" 2024-01-05 10:04:22","4.158","",""
" 2024-01-05 10:04:29","4.164","",""
" 2024-01-05 10:04:38","4.158","",""
" 2024-01-05 10:04:46","4.167","",""
" 2024-01-05 10:04:53","4.153","",""
" 2024-01-05 10:04:59","4.154","",""
" 2024-01-05 10:05:08","4.151","",""
" 2024-01-05 10:05:15","4.154","",""
" 2024-01-05 10:05:22","4.158","",""
" 2024-01-05 10:05:30","4.16","",""
" 2024-01-05 10:05:37","4.157","",""
" 2024-01-05 10:05:45","4.158","",""
" 2024-01-05 10:05:53","4.156","",""
" 2024-01-05 10:06:08","4.157","",""
" 2024-01-05 10:06:16","4.157","",""
" 2024-01-05 10:06:24","4.15","",""
" 2024-01-05 10:06:31","4.16","",""
" 2024-01-05 10:06:39","4.151","",""
" 2024-01-05 10:06:47","4.16","",""
" 2024-01-05 10:06:55","4.16","",""
" 2024-01-05 10:07:02","4.154","",""
" 2024-01-05 10:07:10","4.162","",""
" 2024-01-05 10:07:18","4.147","",""
" 2024-01-05 10:07:25","4.157","",""
" 2024-01-05 10:07:33","4.15","",""
" 2024-01-05 10:07:41","4.161","",""
" 2024-01-05 10:07:49","4.157","",""
" 2024-01-05 10:07:56","4.16","",""
" 2024-01-05 10:08:04","4.164","",""
" 2024-01-05 10:08:13","4.154","",""
" 2024-01-05 10:08:19","4.164","",""
" 2024-01-05 10:08:35","4.157","",""
" 2024-01-05 10:08:43","4.162","",""
" 2024-01-05 10:08:50","4.167","",""
" 2024-01-05 10:08:58","4.168","",""
" 2024-01-05 10:09:06","4.158","",""
" 2024-01-05 10:09:14","4.161","",""
" 2024-01-05 10:09:22","4.164","",""
" 2024-01-05 10:09:30","4.156","",""
" 2024-01-05 10:09:38","4.16","",""
" 2024-01-05 10:09:45","4.161","",""
" 2024-01-05 10:09:53","4.151","",""
" 2024-01-05 10:10:01","4.154","",""
" 2024-01-05 10:10:08","4.156","",""
" 2024-01-05 10:10:16","4.168","",""
" 2024-01-05 10:10:24","4.165","",""
" 2024-01-05 10:10:31","4.158","",""
" 2024-01-05 10:10:39","4.153","",""
" 2024-01-05 10:10:55","4.151","",""
" 2024-01-05 10:11:02","4.157","",""
" 2024-01-05 10:11:10","4.158","",""
" 2024-01-05 10:11:18","4.154","",""
" 2024-01-05 10:11:25","4.158","",""
" 2024-01-05 10:11:34","4.164","",""
" 2024-01-05 10:11:42","4.143","",""
