Timestamp,3370-02-AI081,3370-02-AI082,3370-02-AI083,3370-02-AI084,3370-02-AI085
 2024-08-05 20:15:39,65.207,65.59,69.929,70.823,71.079
 2024-08-05 20:15:54,65.08,66.1,70.057,70.695,71.206
 2024-08-05 20:31:20,65.59,66.228,71.079,70.823,70.695
 2024-08-05 20:59:45,65.462,66.1,71.206,70.568,70.951
 2024-08-05 20:59:52,65.59,67.121,66.738,70.695,70.823
 2024-08-05 21:00:31,65.462,67.248,66.61,70.823,70.951
 2024-08-05 21:59:27,65.717,64.697,61.638,66.355,66.738
 2024-08-05 22:00:06,65.59,64.57,61.511,66.228,66.61
 2024-08-05 22:58:06,65.717,61.256,61.638,61.383,61.383
 2024-08-05 23:00:33,63.805,61.129,59.091,61.256,61.256
 2024-08-05 23:58:16,63.677,58.837,58.964,58.837,58.837
 2024-08-06 00:01:14,60.619,58.709,57.055,58.709,58.709
 2024-08-06 00:57:47,60.492,58.837,56.928,56.801,56.801
 2024-08-06 01:02:17,60.619,56.801,55.275,56.674,56.674
 2024-08-06 01:58:12,58.455,56.674,55.148,55.02,55.02
 2024-08-06 02:02:35,58.328,55.148,55.275,54.893,54.893
 2024-08-06 02:58:18,56.546,55.02,53.749,55.02,53.495
 2024-08-06 03:02:09,56.419,53.495,53.622,53.495,53.368
 2024-08-06 03:02:17,56.546,53.368,53.749,53.368,53.495
 2024-08-06 03:57:28,54.893,52.097,52.352,53.495,52.097
 2024-08-06 04:02:37,54.766,51.97,52.225,52.097,51.97
 2024-08-06 04:02:45,53.368,50.827,51.081,51.97,52.097
 2024-08-06 04:56:54,53.241,50.7,50.954,50.827,50.827
 2024-08-06 05:04:06,53.368,50.827,51.081,50.7,50.7
 2024-08-06 05:04:14,52.097,49.685,49.812,49.685,50.827
 2024-08-06 05:55:56,51.97,49.558,49.685,49.558,49.685
 2024-08-06 06:02:30,50.827,49.685,49.812,49.685,49.558
 2024-08-06 06:58:11,50.7,48.543,48.796,48.543,48.543
 2024-08-06 07:06:41,50.827,48.416,48.67,48.416,48.416
 2024-08-06 07:51:34,49.685,47.655,48.796,48.543,47.655
 2024-08-06 08:00:50,49.812,47.528,47.781,47.528,47.528
 2024-08-06 08:00:57,48.67,47.655,47.655,47.401,47.655
 2024-08-06 08:56:46,48.543,46.64,46.767,47.528,46.64
 2024-08-06 09:04:36,48.67,46.513,46.64,46.64,46.513
 2024-08-06 09:04:44,47.655,45.752,46.767,46.513,46.64
 2024-08-06 09:58:22,47.781,45.625,46.006,46.64,45.752
 2024-08-06 10:06:53,47.655,45.752,45.879,45.752,45.625
 2024-08-06 10:07:00,46.767,44.992,46.006,45.625,45.752
 2024-08-06 10:54:29,46.64,44.865,45.118,45.752,44.992
 2024-08-06 11:03:29,45.879,44.992,44.992,44.865,44.865
 2024-08-06 11:59:59,45.752,44.231,45.118,44.738,44.104
 2024-08-06 12:00:14,45.879,44.104,44.358,44.865,44.231
 2024-08-06 12:51:34,45.118,44.231,44.231,44.104,43.471
 2024-08-06 13:01:13,44.992,43.471,44.358,43.978,43.344
 2024-08-06 13:01:59,45.118,43.344,43.598,43.344,43.471
 2024-08-06 13:56:47,44.358,43.471,43.471,43.218,42.711
 2024-08-06 14:07:34,44.231,42.838,43.598,43.344,42.584
 2024-08-06 14:55:17,44.358,42.711,42.838,42.711,42.078
 2024-08-06 15:05:42,43.724,42.838,42.711,42.584,41.951
 2024-08-06 15:05:58,43.598,42.204,42.838,42.711,42.078
 2024-08-06 15:57:18,43.724,42.078,42.204,42.078,41.444
 2024-08-06 16:09:16,42.964,42.204,42.078,41.951,41.318
 2024-08-06 16:09:54,42.838,41.571,42.204,41.444,41.444
 2024-08-06 16:50:03,42.964,41.444,41.571,41.318,40.938
 2024-08-06 17:05:30,42.331,41.571,41.444,41.444,40.811
 2024-08-06 17:59:39,42.458,40.938,41.571,40.811,65.845
 2024-08-06 18:00:56,42.331,41.065,41.065,40.938,65.972
 2024-08-06 18:59:52,41.824,61.766,41.191,40.811,69.163
 2024-08-06 19:01:56,41.698,61.893,65.462,65.462,69.291
 2024-08-06 19:29:59,41.824,64.442,65.59,65.59,70.057
 2024-08-06 19:37:11,41.191,64.315,68.142,68.78,69.929
 2024-08-06 20:02:40,41.318,65.717,68.014,68.908,70.057
 2024-08-06 20:52:50,61.256,65.845,68.142,68.78,70.568
 2024-08-06 21:10:44,61.383,66.483,67.886,69.674,70.695
 2024-08-06 21:11:00,64.187,66.61,69.546,69.801,70.568
 2024-08-06 21:59:54,64.315,66.483,69.674,69.674,70.951
 2024-08-06 22:24:54,64.187,66.738,70.312,70.184,71.079
 2024-08-06 22:59:39,65.207,66.738,70.44,70.184,65.335
 2024-08-06 23:00:18,65.335,66.865,70.312,70.312,65.207
 2024-08-06 23:59:47,65.207,63.805,70.695,70.184,60.747
 2024-08-07 00:02:06,65.845,63.677,70.568,70.568,60.619
 2024-08-07 00:56:50,65.972,60.492,70.695,70.568,58.328
 2024-08-07 01:00:10,65.845,60.365,65.207,70.695,58.2
 2024-08-07 01:56:34,66.1,58.073,65.08,65.08,56.292
 2024-08-07 02:00:10,66.1,57.946,60.874,64.952,56.165
 2024-08-07 02:00:25,66.228,56.165,60.747,60.747,56.292
 2024-08-07 02:58:19,63.295,56.038,58.328,60.619,54.512
 2024-08-07 03:01:24,63.167,54.385,58.2,60.747,54.385
 2024-08-07 03:10:55,63.295,54.512,56.419,58.2,53.114
 2024-08-07 03:59:35,60.492,54.385,56.292,58.073,56.165
 2024-08-07 04:11:25,60.365,53.876,54.639,58.2,56.292
 2024-08-07 04:53:30,58.328,55.91,54.512,56.165,56.546
 2024-08-07 04:58:16,58.2,56.038,54.639,56.038,56.419
 2024-08-07 05:44:13,58.328,55.91,52.352,54.385,56.292
 2024-08-07 05:47:02,56.419,56.165,53.114,54.258,56.419
 2024-08-07 06:01:04,56.292,56.165,53.241,60.237,56.292
 2024-08-07 06:01:35,56.419,56.292,53.114,60.365,56.419
 2024-08-07 06:44:57,54.766,56.165,53.495,60.237,55.402
 2024-08-07 06:57:04,54.639,56.546,53.495,60.619,56.038
 2024-08-07 07:18:11,52.987,56.419,53.622,60.619,55.91
 2024-08-07 07:18:26,57.31,56.546,53.495,60.492,56.038
 2024-08-07 07:59:53,57.437,55.656,53.749,60.619,55.02
 2024-08-07 08:04:46,57.691,55.783,53.749,60.492,54.893
 2024-08-07 08:04:54,57.691,54.258,53.622,60.365,55.02
 2024-08-07 08:55:37,57.819,54.131,53.368,60.492,52.733
 2024-08-07 08:59:36,57.691,52.86,54.258,57.437,53.114
 2024-08-07 09:00:15,57.819,54.003,54.385,57.31,53.241
 2024-08-07 09:54:51,57.691,54.131,54.639,55.148,56.419
 2024-08-07 10:07:12,56.419,54.003,54.385,55.02,56.546
 2024-08-07 10:07:28,56.292,56.165,54.258,53.749,56.419
 2024-08-07 10:28:23,56.419,56.292,51.843,55.529,56.674
 2024-08-07 10:37:10,55.148,56.546,52.097,55.656,56.674
 2024-08-07 11:22:45,55.02,56.546,52.225,60.492,56.801
 2024-08-07 11:24:02,55.148,56.674,52.097,60.619,56.674
 2024-08-07 11:59:42,52.606,56.546,53.495,60.492,56.674
 2024-08-07 12:18:30,53.495,56.674,53.622,60.874,56.801
 2024-08-07 12:18:45,53.622,56.801,53.495,60.874,56.674
 2024-08-07 12:59:50,57.055,56.674,53.876,60.747,56.801
 2024-08-07 13:00:06,57.182,56.801,53.876,60.874,56.674
 2024-08-07 13:00:52,57.055,56.674,53.749,60.747,56.801
 2024-08-07 13:55:12,57.437,55.148,54.003,60.874,56.674
 2024-08-07 14:10:47,57.437,55.02,54.003,60.747,56.801
 2024-08-07 14:19:40,57.564,55.148,54.131,60.874,56.674
 2024-08-07 14:56:21,57.437,53.749,54.003,60.747,56.674
 2024-08-07 15:07:34,57.564,53.622,54.131,60.874,56.801
 2024-08-07 15:34:13,57.437,52.606,54.003,60.747,56.546
 2024-08-07 15:35:30,55.91,52.479,54.003,60.747,56.674
 2024-08-07 16:09:22,55.783,51.335,54.131,60.619,56.546
 2024-08-07 16:13:52,54.258,51.208,54.003,60.747,55.656
 2024-08-07 16:55:58,54.385,51.335,54.003,60.619,55.91
 2024-08-07 17:01:46,52.86,50.447,54.131,60.747,55.783
 2024-08-07 17:57:45,52.733,58.073,53.622,56.038,54.385
 2024-08-07 18:02:31,52.86,58.2,54.893,55.91,54.258
 2024-08-07 18:55:24,51.462,64.697,54.766,54.258,52.987
 2024-08-07 19:00:49,51.335,64.825,54.893,54.385,52.86
 2024-08-07 19:01:19,51.462,66.1,54.003,54.258,52.987
 2024-08-07 19:59:22,50.447,65.972,53.876,52.86,51.589
 2024-08-07 20:03:59,57.31,66.355,54.003,52.733,51.462
 2024-08-07 20:43:05,57.437,66.1,52.733,52.86,50.7
 2024-08-07 20:49:55,64.442,65.972,52.86,51.589,52.86
 2024-08-07 20:59:47,64.57,66.1,51.589,51.462,61.766
 2024-08-07 21:00:03,64.442,66.1,51.462,50.7,61.893
 2024-08-07 21:57:33,65.59,65.972,51.589,61.001,69.163
 2024-08-07 22:00:46,65.717,66.483,50.7,61.129,69.291
 2024-08-07 22:59:53,65.59,63.04,61.001,68.78,70.568
 2024-08-07 23:00:08,66.1,62.912,61.129,68.908,70.44
 2024-08-07 23:51:59,66.1,60.11,68.652,70.057,71.206
 2024-08-08 00:01:07,66.228,59.983,68.78,70.184,71.334
 2024-08-08 00:01:15,66.1,57.946,70.057,70.057,71.206
 2024-08-08 00:29:57,66.355,57.819,70.184,70.823,71.59
 2024-08-08 00:35:36,66.355,57.946,69.929,70.951,71.59
 2024-08-08 01:04:33,66.228,56.038,69.801,70.823,71.717
 2024-08-08 01:59:38,66.355,55.91,69.929,71.079,64.315
 2024-08-08 02:00:32,62.785,56.038,69.801,71.079,64.187
 2024-08-08 02:56:59,62.658,54.385,69.929,71.206,60.619
 2024-08-08 03:00:12,60.237,54.258,70.44,64.315,60.492
 2024-08-08 03:00:27,60.11,52.86,64.06,64.187,60.619
 2024-08-08 03:57:27,58.073,52.733,63.932,60.492,58.2
 2024-08-08 04:00:56,57.946,52.86,60.492,60.365,58.073
 2024-08-08 04:59:11,56.292,51.589,60.365,58.073,56.165
 2024-08-08 05:04:04,56.165,51.462,60.492,57.946,56.038
 2024-08-08 05:58:20,54.766,51.589,58.2,56.165,54.512
 2024-08-08 06:02:04,54.639,50.574,58.073,56.038,54.385
 2024-08-08 06:58:01,54.766,53.114,56.292,54.385,52.987
 2024-08-08 07:02:38,53.241,53.241,56.165,54.258,52.86
 2024-08-08 07:02:46,53.114,56.546,56.292,54.385,52.987
 2024-08-08 07:59:52,53.241,56.674,54.639,52.86,51.589
 2024-08-08 08:04:22,51.97,56.546,54.512,52.733,51.462
 2024-08-08 08:04:30,51.843,57.182,54.639,52.86,51.589
 2024-08-08 08:49:54,49.939,57.31,53.114,51.462,50.193
 2024-08-08 08:59:56,52.86,57.182,52.987,51.335,52.479
 2024-08-08 09:00:27,52.987,57.437,53.114,50.574,52.606
 2024-08-08 09:52:16,56.928,57.437,51.716,55.275,55.783
 2024-08-08 09:59:59,57.055,57.564,51.589,55.402,55.91
 2024-08-08 10:28:25,56.928,57.437,51.716,59.728,56.165
 2024-08-08 10:31:30,57.437,57.564,49.685,59.601,56.165
 2024-08-08 11:03:24,57.564,57.437,50.827,59.983,56.292
 2024-08-08 11:04:41,57.437,55.148,50.954,59.983,56.165
 2024-08-08 11:51:24,57.564,55.02,53.749,60.11,56.419
 2024-08-08 11:59:54,57.437,55.148,53.876,59.983,56.292
 2024-08-08 12:01:03,57.564,53.622,54.385,60.237,56.419
 2024-08-08 12:29:52,57.691,53.749,54.512,60.237,56.292
 2024-08-08 12:33:44,57.564,53.622,54.385,60.11,56.419
 2024-08-08 13:00:37,57.564,52.479,54.512,60.237,56.292
 2024-08-08 13:12:10,57.691,52.352,54.639,60.11,56.419
 2024-08-08 13:59:45,57.564,51.208,54.512,60.237,56.292
 2024-08-08 14:02:34,57.437,51.335,54.639,60.11,56.419
 2024-08-08 14:27:38,55.656,63.677,54.766,60.237,56.292
 2024-08-08 14:58:22,55.529,63.805,54.639,60.11,56.292
 2024-08-08 15:17:39,54.131,65.207,54.639,60.11,56.419
 2024-08-08 15:17:46,54.003,65.335,54.766,59.983,56.292
 2024-08-08 16:04:58,52.733,62.912,54.639,60.11,56.165
 2024-08-08 16:08:42,52.606,62.785,54.639,59.983,55.402
 2024-08-08 16:57:56,51.462,59.728,54.766,59.855,55.529
 2024-08-08 17:04:53,51.589,59.601,54.131,55.783,55.402
 2024-08-08 17:56:29,64.187,57.437,55.02,55.656,54.131
 2024-08-08 18:01:21,64.315,57.31,54.893,54.003,54.003
 2024-08-08 18:01:28,64.187,57.437,54.766,53.876,54.131
 2024-08-08 18:56:23,65.717,55.529,54.893,54.003,52.733
 2024-08-08 19:01:33,65.845,55.402,53.876,52.606,52.606
 2024-08-08 19:02:03,66.228,55.529,53.749,52.479,52.733
 2024-08-08 19:59:46,62.785,54.003,52.606,52.606,51.335
 2024-08-08 19:59:54,62.658,53.876,52.733,51.335,51.462
 2024-08-08 20:00:17,59.601,52.479,51.462,51.462,51.335
 2024-08-08 20:57:21,59.473,52.352,51.589,68.269,69.035
 2024-08-08 21:00:04,57.437,51.081,67.248,68.397,69.163
 2024-08-08 21:53:53,57.31,50.954,67.376,69.929,70.568
 2024-08-08 22:03:04,55.656,51.081,68.908,70.057,70.695
 2024-08-08 22:29:25,55.529,49.939,69.035,70.312,71.079
 2024-08-08 22:59:53,54.003,49.812,64.315,64.57,64.825
 2024-08-08 23:00:55,53.876,49.939,64.187,64.442,64.697
 2024-08-08 23:58:45,54.003,48.796,60.11,60.11,60.11
 2024-08-09 00:01:34,52.606,48.923,59.983,59.983,59.983
 2024-08-09 00:59:48,52.479,48.796,57.691,57.564,57.564
 2024-08-09 01:03:17,52.606,47.781,57.564,57.437,57.437
 2024-08-09 01:57:39,51.335,47.655,57.691,55.529,55.656
 2024-08-09 02:01:37,51.208,47.781,55.783,55.402,55.529
 2024-08-09 02:57:22,51.335,47.02,55.656,55.529,54.003
 2024-08-09 03:02:00,50.193,50.447,54.131,53.876,53.876
 2024-08-09 03:58:04,50.066,50.574,54.003,53.749,52.479
 2024-08-09 04:02:19,50.193,55.275,54.131,52.352,52.352
 2024-08-09 04:03:06,49.05,55.402,52.606,52.225,52.479
 2024-08-09 04:55:19,48.923,56.292,52.479,52.352,51.208
 2024-08-09 05:00:04,49.05,56.165,51.335,51.081,51.081
 2024-08-09 05:57:49,48.035,56.292,51.208,50.954,49.939
 2024-08-09 06:02:50,47.908,56.165,50.066,49.812,49.812
 2024-08-09 06:59:18,48.035,56.674,49.939,49.685,48.796
 2024-08-09 07:05:52,46.893,56.674,50.066,48.796,48.67
 2024-08-09 07:06:00,50.32,56.801,48.923,48.67,48.796
 2024-08-09 07:57:11,50.447,56.674,49.05,47.781,47.781
 2024-08-09 08:04:00,57.055,56.928,48.923,47.655,47.655
 2024-08-09 08:04:15,57.182,56.801,47.908,47.781,47.781
 2024-08-09 08:43:06,57.055,56.928,47.781,46.893,47.02
 2024-08-09 08:59:57,57.819,56.801,47.908,52.479,49.939
 2024-08-09 09:00:12,57.946,56.928,46.767,52.606,50.066
 2024-08-09 09:54:06,57.819,57.055,48.416,58.837,55.148
 2024-08-09 10:00:47,58.073,56.928,48.543,58.964,55.275
 2024-08-09 10:00:55,58.073,57.055,52.733,59.601,55.148
 2024-08-09 10:58:48,58.2,56.928,52.86,59.473,55.783
 2024-08-09 11:29:40,58.073,57.055,53.622,59.601,55.91
 2024-08-09 11:29:48,58.328,56.928,53.749,59.473,55.783
 2024-08-09 11:38:56,58.2,56.801,53.622,59.728,55.91
 2024-08-09 12:16:22,58.328,55.275,53.876,59.728,55.783
 2024-08-09 12:29:52,58.2,55.402,53.876,59.601,55.91
 2024-08-09 12:59:50,58.328,63.805,54.003,59.728,55.783
 2024-08-09 13:00:28,58.2,61.129,53.876,59.473,55.91
 2024-08-09 13:24:24,58.328,61.001,54.131,59.346,55.783
 2024-08-09 13:31:28,56.419,57.691,54.131,59.473,55.783
 2024-08-09 15:33:35,56.546,57.819,54.258,59.346,55.91
 2024-08-09 15:59:42,64.825,55.529,54.131,59.219,55.783
 2024-08-09 16:00:05,61.256,55.656,54.258,59.346,55.91
 2024-08-09 16:20:48,61.129,55.529,54.131,59.219,55.02
 2024-08-09 16:56:27,57.691,53.876,53.622,59.346,55.783
 2024-08-09 17:01:20,57.564,53.749,54.766,59.219,55.91
 2024-08-09 17:30:09,55.656,53.622,54.893,59.473,68.525
 2024-08-09 17:59:53,55.529,63.167,67.503,59.346,63.295
 2024-08-09 18:00:31,54.003,63.295,62.658,59.219,63.167
 2024-08-09 18:59:34,53.876,64.57,62.53,56.165,58.2
 2024-08-09 19:01:53,53.749,64.697,58.2,56.038,58.073
 2024-08-09 19:02:01,64.825,64.57,58.073,68.142,58.2
 2024-08-09 19:59:54,64.952,64.952,55.91,62.912,55.783
 2024-08-09 20:00:10,66.61,64.952,55.783,62.785,55.91
 2024-08-09 20:59:59,66.738,65.08,54.131,58.2,54.003
 2024-08-09 21:05:31,67.376,64.952,54.003,58.073,53.876
 2024-08-09 21:09:07,67.248,66.228,53.876,58.2,53.749
 2024-08-09 21:58:55,67.376,66.1,66.355,55.783,69.418
 2024-08-09 22:01:21,66.993,66.228,66.483,55.656,69.546
 2024-08-09 22:01:37,67.121,63.805,68.014,54.003,69.418
 2024-08-09 22:56:49,66.993,63.677,68.142,53.876,71.079
 2024-08-09 23:04:09,67.248,60.747,68.014,53.749,71.206
 2024-08-09 23:04:17,64.187,60.619,68.397,68.269,71.079
 2024-08-09 23:53:10,64.06,58.582,68.525,68.397,71.717
 2024-08-10 00:07:11,61.129,58.455,69.929,70.057,71.59
 2024-08-10 00:17:36,61.001,56.674,70.057,70.184,71.334
 2024-08-10 00:45:01,58.964,56.546,65.462,70.695,71.462
 2024-08-10 01:14:21,58.837,56.674,65.335,70.568,71.59
 2024-08-10 01:59:31,57.055,55.02,61.256,70.695,66.228
 2024-08-10 02:00:17,56.928,54.893,61.129,70.568,66.1
 2024-08-10 02:58:42,55.402,55.02,58.837,70.823,61.511
 2024-08-10 03:01:08,55.275,53.495,58.709,70.951,61.383
 2024-08-10 03:59:32,53.876,53.368,58.837,65.845,58.964
 2024-08-10 03:59:55,53.749,52.225,56.928,65.717,59.091
 2024-08-10 04:00:03,53.876,52.097,56.801,61.383,58.964
 2024-08-10 04:59:22,52.479,51.208,55.275,61.256,56.928
 2024-08-10 04:59:37,52.352,54.893,55.148,58.964,57.055
 2024-08-10 05:00:00,50.827,55.02,53.749,58.837,56.928
 2024-08-10 05:00:08,53.495,57.055,53.622,56.928,57.055
 2024-08-10 05:56:05,55.148,57.182,52.352,56.801,55.275
 2024-08-10 06:00:35,55.275,57.564,52.225,55.148,55.148
 2024-08-10 06:58:44,57.437,57.437,52.352,55.02,53.622
 2024-08-10 07:04:23,57.564,57.691,50.193,55.148,53.495
 2024-08-10 07:04:31,57.437,57.691,52.352,53.622,53.622
 2024-08-10 07:59:11,57.819,57.819,52.479,53.495,52.225
 2024-08-10 08:04:43,57.946,57.691,54.258,52.225,52.097
 2024-08-10 08:40:14,57.819,57.819,54.385,52.097,51.081
 2024-08-10 08:59:55,57.946,57.691,54.258,52.225,53.622
 2024-08-10 09:01:35,57.819,55.529,54.639,51.462,53.749
 2024-08-10 09:57:39,56.038,55.402,54.639,56.419,55.529
 2024-08-10 09:57:55,56.165,54.003,54.766,56.546,55.402
 2024-08-10 10:00:06,56.038,54.131,54.639,58.837,55.529
 2024-08-10 10:00:29,54.512,54.003,54.893,58.709,55.402
 2024-08-10 10:17:59,54.639,64.06,54.893,58.837,55.656
 2024-08-10 11:17:26,65.845,64.187,55.02,58.709,55.783
 2024-08-10 11:17:42,65.717,65.335,54.893,59.091,55.656
 2024-08-10 11:37:00,65.845,65.207,55.02,59.091,55.783
 2024-08-10 14:02:24,66.993,65.335,54.893,59.219,55.656
 2024-08-10 14:02:32,67.121,65.717,55.02,59.091,55.783
 2024-08-10 14:59:16,66.993,65.717,54.893,58.964,55.656
 2024-08-10 15:00:33,67.503,65.845,54.893,59.091,55.783
 2024-08-10 15:05:41,67.631,65.717,55.02,58.964,55.656
 2024-08-10 16:15:41,67.503,66.1,54.258,59.091,55.529
 2024-08-10 16:19:17,67.886,66.1,55.275,58.964,54.766
 2024-08-10 16:46:35,67.759,66.228,55.148,58.837,55.656
 2024-08-10 16:59:42,67.886,66.1,55.02,58.964,55.529
 2024-08-10 17:09:21,67.759,66.228,55.148,58.837,55.402
 2024-08-10 17:09:28,67.886,66.1,54.258,58.709,55.529
 2024-08-10 17:58:07,67.759,62.785,54.385,56.038,54.385
 2024-08-10 18:02:07,67.886,62.658,67.376,55.91,54.512
 2024-08-10 19:00:09,67.759,62.785,67.503,54.385,69.291
 2024-08-10 19:04:31,62.912,60.365,68.652,54.258,69.418
 2024-08-10 19:54:59,62.785,60.237,68.78,68.269,70.44
 2024-08-10 20:02:20,60.492,58.455,68.652,68.397,70.568
 2024-08-10 20:58:27,60.365,58.328,69.291,69.674,71.079
 2024-08-10 21:18:01,58.455,58.455,69.418,69.546,71.206
 2024-08-10 21:18:09,58.328,56.546,69.291,69.674,71.079
 2024-08-10 21:44:55,56.674,56.419,69.546,70.184,71.334
 2024-08-10 21:54:04,56.546,55.02,69.546,70.184,71.334
 2024-08-10 22:18:01,56.674,54.893,69.674,70.312,71.462
 2024-08-10 22:18:08,55.02,55.02,69.546,70.184,71.334
 2024-08-10 22:28:49,54.893,53.622,69.674,70.44,71.462
 2024-08-10 23:20:03,53.622,53.495,69.546,70.44,71.59
 2024-08-10 23:29:58,53.495,52.225,69.674,70.568,71.462
 2024-08-10 23:39:21,52.225,52.097,69.546,70.44,71.59
 2024-08-11 00:20:25,52.097,52.225,63.55,70.568,71.462
 2024-08-11 00:59:12,50.574,51.208,63.422,70.695,63.932
 2024-08-11 01:00:53,53.495,54.003,60.747,70.568,63.805
 2024-08-11 01:57:51,53.622,54.131,60.619,70.695,60.747
 2024-08-11 02:00:33,56.928,57.31,58.582,70.568,60.619
 2024-08-11 02:00:41,57.055,57.437,58.455,63.805,60.747
 2024-08-11 02:59:45,56.928,57.819,56.801,63.677,58.455
 2024-08-11 03:03:36,57.31,57.946,56.674,60.619,58.328
 2024-08-11 03:56:59,57.31,57.819,56.801,60.492,56.674
 2024-08-11 04:01:22,57.437,58.073,55.148,58.455,56.546
 2024-08-11 04:59:54,57.31,58.073,55.275,58.328,54.893
 2024-08-11 05:00:10,57.437,58.2,55.148,56.546,55.02
 2024-08-11 05:57:01,57.564,58.073,53.749,56.419,53.495
 2024-08-11 06:01:00,57.437,58.2,53.622,54.893,53.368
 2024-08-11 06:01:39,57.564,58.073,53.749,54.766,53.495
 2024-08-11 06:58:07,57.437,58.2,52.479,53.495,52.097
 2024-08-11 07:05:11,57.564,58.073,52.352,53.368,51.97
 2024-08-11 07:48:47,57.437,58.2,52.479,52.097,50.7
 2024-08-11 07:59:52,57.31,58.073,50.32,51.97,52.86
 2024-08-11 08:00:46,53.876,58.2,51.716,51.208,52.987
 2024-08-11 08:57:14,54.258,58.073,51.843,55.529,55.91
 2024-08-11 09:04:04,54.131,54.258,54.512,55.656,56.038
 2024-08-11 09:39:10,53.368,54.131,54.639,59.473,56.292
 2024-08-11 09:51:01,58.964,52.987,54.512,59.601,56.292
 2024-08-11 11:02:10,59.091,58.709,54.893,59.855,56.419
 2024-08-11 11:02:18,65.08,58.837,54.893,59.855,56.292
 2024-08-11 11:44:22,65.207,64.697,55.02,59.728,56.292
 2024-08-11 13:17:14,65.08,64.825,54.893,59.855,56.419
 2024-08-11 13:17:22,66.355,65.845,55.148,59.728,56.292
 2024-08-11 13:19:33,66.483,65.972,55.148,59.855,56.419
 2024-08-11 16:02:48,66.355,65.845,55.275,59.983,56.292
 2024-08-11 16:57:29,66.738,66.483,55.148,59.855,54.385
 2024-08-11 17:04:17,66.738,66.355,55.275,59.983,54.258
 2024-08-11 17:04:25,66.865,66.483,55.148,59.855,54.385
 2024-08-11 17:34:39,66.738,66.355,55.275,59.983,53.241
 2024-08-11 17:59:52,66.993,67.121,55.148,59.855,62.912
 2024-08-11 18:00:07,66.738,67.248,55.275,59.983,63.04
 2024-08-11 18:58:00,66.865,67.376,55.148,59.855,70.057
