,1min_later,2min_later,3min_later,4min_later,5min_later,6min_later,7min_later,8min_later,9min_later,10min_later,11min_later,12min_later,13min_later,14min_later,15min_later,16min_later,17min_later,18min_later,19min_later,20min_later,21min_later,22min_later,23min_later,24min_later,25min_later,26min_later,27min_later,28min_later,29min_later,30min_later,pred_max,alarm,final_alarm,real_max,abnormal,final_abnormal,result
2024-09-28 01:11:00+09:00,35.96490112602866,36.7021760629604,36.74152191139778,36.036817950005315,36.17174328225508,36.18243079870879,36.08042167354171,36.20341849525196,36.25293455918486,36.167807294567005,36.227839120488966,36.264978555144936,36.186969873104836,36.09964446712049,36.623529823888305,36.95127157842116,36.36873354090295,36.27090051966013,36.40163462122976,36.26147530846374,36.36024159745075,36.465725528612005,36.37470212401522,36.39911814094026,36.48084257430284,36.4055452350074,36.259350739491325,36.60394770416869,37.062111341777445,36.700015885604905,37.062111341777445,False,False,43.012536707079775,False,False,True
2024-09-28 01:12:00+09:00,36.71507885454451,36.77210836890691,36.05762926840705,36.160845547573345,36.169593576737704,36.09693133205833,36.21212891241211,36.27658953774143,36.1956479446607,36.24630059197475,36.27882663941339,36.192112699052316,36.14156898791497,36.6506948715768,36.98181766327745,36.40190324017505,36.268842788405784,36.38269785794445,36.28286175415646,36.38437971826917,36.497059892467824,36.429011043982,36.436655496502105,36.50747506975731,36.41939936777583,36.297791694936045,36.64269705129888,37.0977434095683,36.74597302528779,36.44123571284871,37.0977434095683,False,False,43.012536707079775,False,False,True
2024-09-28 01:13:00+09:00,36.48661207590029,35.57671306837485,35.7903299147373,36.037488153459904,35.92639229279274,36.08800979519491,36.07205905511309,35.93779840836952,36.00213731433932,36.06781311192824,35.954986892249394,36.0010527324445,35.968946851199526,36.31999266393144,35.94942987972425,35.646673830918566,36.049477098630184,36.037929842051035,35.99887524872327,36.11455763774584,35.975652009311354,35.93273409106765,36.08760865046799,35.99095830736102,35.95459976776374,35.980605266964176,36.185973460917516,36.11963815081686,35.727654646746856,35.919593831016535,36.48661207590029,False,False,43.012536707079775,False,False,True
2024-09-28 01:14:00+09:00,35.65582864484904,35.87255343621286,36.09909252166218,35.94530476211547,36.14611837622816,36.041411008628465,35.9906209759449,36.050697085871704,36.08804891304988,36.00261576203307,36.03637149518685,35.984141916016426,36.40678695747993,36.069759619366316,35.70731416870678,36.12853104161237,36.05908059798875,36.07089152022642,36.14918581719188,36.00566949610004,36.03912899053495,36.135821323223304,36.046556009203094,36.035111805872596,36.015874331898594,36.253213190769834,36.26576154827397,35.81150549028261,35.99276629734713,36.18541492604444,36.40678695747993,False,False,43.306200272921785,False,False,True
2024-09-28 01:15:00+09:00,35.838405702778296,35.99376823306054,35.72290158723659,35.944582716128814,36.1526002191676,36.092986258553985,36.0062592944689,36.09113915258758,36.000181691163526,35.929442194349456,35.92460553167509,36.33353825561625,36.147332972957074,35.78002390653837,35.98517738067513,35.86437517900829,35.82113756723482,36.10419042555106,36.193991729078185,36.02637948549319,36.04658441978916,36.05421335554345,35.89404939680867,35.84155179070883,36.149859462846905,36.23525162287292,35.884327554218636,35.92464877639972,35.978510990952884,35.81149394768158,36.33353825561625,False,False,43.47196669241483,False,False,True
2024-09-28 01:16:00+09:00,35.95241470860342,35.654723167670724,35.883136703116,36.157612242819226,36.027663205843645,35.9950568001079,36.07417157611584,35.954382299706914,35.891225697886156,35.88102891674075,36.30027386131099,36.114155137227996,35.709822914905686,35.91297867984574,35.8269384519328,35.753869179778256,36.08468949900905,36.158758985545845,35.97577454703831,36.01433674001404,35.981300787474126,35.82570700460298,35.779185295198985,36.10006270913175,36.188680289271595,35.82944160970754,35.85467291169983,35.9266137287554,35.74790656531982,35.91264066043734,36.30027386131099,False,False,43.855837257372734,False,False,True
2024-09-28 01:17:00+09:00,35.64165721261051,35.75856714026712,36.06921365730673,36.01445385268395,35.922854952563505,36.066183271876916,35.96476343790106,35.885038446502364,35.82094190335025,36.244529457317896,36.0517195347428,35.6915682100385,35.724540577748705,35.73435879476693,35.71720089362437,35.989192026362794,36.14632151702493,35.95788762038724,35.97637979890471,35.94902535024003,35.800661452777334,35.68706434424425,35.992583026068665,36.09840126618796,35.80332325821023,35.73111501404257,35.79810114218748,35.7334163626294,35.8480216217426,36.11100017021372,36.244529457317896,False,False,44.090786712108255,False,False,True
2024-09-28 01:18:00+09:00,35.77943549874245,36.08109260823735,36.03907468358317,35.91650054581099,36.06322763511378,35.97422368809925,35.87849453913353,35.85383522194209,36.27843061448107,36.07441148552875,35.71059999736144,35.74342153089541,35.76105165892949,35.74271704927077,35.98500336128229,36.1539061615656,35.965581255501746,35.96400972090928,35.96917711394077,35.81891481407697,35.72840401005781,36.0491360131749,36.13540782445414,35.815582935534366,35.74552729341205,35.81266800625446,35.74724941639832,35.85294353044229,36.11811451054559,36.040376305492906,36.27843061448107,False,False,44.42963956930837,False,False,True
2024-09-28 01:19:00+09:00,36.13104634382016,36.05426135351264,35.934111663277584,36.123270875563456,35.98153010074285,35.89346712731419,35.84048758383529,36.281601098553594,36.06571246718261,35.69172540680251,35.74467532076218,35.770119901897985,35.75903744345681,36.03462115208371,36.208705328485394,35.97892333644326,36.02017802603717,35.99136632575414,35.815217056892706,35.707894923989585,36.04128322145078,36.13821916062995,35.80129236872799,35.75551263979797,35.84257115792098,35.77973466397858,35.89460867737857,36.18521541097713,36.06153230820915,35.92587587758656,36.281601098553594,False,False,44.6651006565368,False,False,True
2024-09-28 01:20:00+09:00,35.8618854765589,35.834850153289246,35.90986662695948,35.82020641803908,35.82319244425122,35.756717181668805,36.163392233982044,35.994306343183204,35.57251377798776,35.58823054206556,35.57414072272954,35.605346692754445,35.66805969785175,35.7374659458246,35.702093664707405,35.738335513352474,35.6919242791533,35.64138033371853,35.56777451333415,35.786633998104485,35.89925257273195,35.55101219050894,35.42021318341068,35.45218521350633,35.450704185512976,35.484502689779845,35.57590085095539,35.57546523483489,35.56887672825334,35.55235633419745,36.163392233982044,False,False,44.96177811277358,False,False,True
2024-09-28 01:21:00+09:00,35.72661868238785,35.82103972531184,35.76194636004129,35.791098081658085,35.71823042483449,36.19739797714609,35.96335016079442,35.58188002965749,35.61757871512287,35.643109866838074,35.67869257952917,35.779392960361456,35.74076283930958,35.65130470659088,35.733766285287615,35.68318862403858,35.6768096441004,35.587624572896175,35.87675394678051,35.93298586894505,35.57493262160234,35.49749443748691,35.575309055012006,35.59097989887915,35.65894848188207,35.71709095377096,35.60854232853933,35.61567421877483,35.60298551564005,35.578157539437726,36.19739797714609,False,False,45.18020099772552,False,False,True
2024-09-28 01:22:00+09:00,35.79948570007669,35.70488061097296,35.741114251940814,35.64108832488959,36.134046257180245,35.869026986701215,35.48089878037343,35.491837228176784,35.48337914226346,35.52769156716686,35.62019929894719,35.56816212660033,35.49044961072689,35.59109511070785,35.50069970246271,35.501304842504034,35.38436660909556,35.695814914231484,35.731741543669905,35.34361296712681,35.248016239487406,35.273900953305166,35.29056082126643,35.367610227752394,35.40696672479945,35.29870529495518,35.35235375323561,35.30451099464474,35.26703267262155,35.15850971234872,36.134046257180245,False,False,45.404832980505134,False,False,True
2024-09-28 01:23:00+09:00,35.64014402874939,35.64247241411934,35.55003772261102,36.050089699642406,35.7660384309902,35.402577472704486,35.40686126741732,35.4028097912845,35.43778105860265,35.52936106265768,35.46422759864662,35.426451834691825,35.37716079720213,35.32102489210971,35.348004855836685,35.216636986613544,35.544466548471576,35.55738643111523,35.18322825499334,35.08072734059062,35.10985041731128,35.11591281697989,35.19293490895825,35.20572926594475,35.15093300177025,35.10486025404732,35.02436712790344,35.03777164303574,34.921293032956875,35.08700066284467,36.050089699642406,False,False,45.62808312455225,False,False,True
2024-09-28 01:24:00+09:00,35.642752095946605,35.56084492234349,36.06582513624663,35.781289062687904,35.42259059896381,35.41938422808045,35.41024593045455,35.45034337916177,35.53826848632592,35.47115931582276,35.43621872952895,35.38327968558814,35.34445758102946,35.35399927225778,35.22407566422593,35.56806565137674,35.58196685744128,35.21474926736564,35.10850188833696,35.124539614551516,35.13424138998437,35.21147973129936,35.21834941292405,35.16889646725728,35.120135797027366,35.054993461039494,35.05651958433902,34.92903683598264,35.11325125705282,35.282868117949924,36.06582513624663,False,False,46.35431448793946,False,False,True
2024-09-28 01:25:00+09:00,35.62383266119178,36.1320740366421,35.8395643184248,35.459745822225756,35.461371004515826,35.44382458079291,35.477760514785494,35.54650181670176,35.475667562906146,35.43987772262057,35.4070334008124,35.33399629886051,35.464031095058964,35.32998702855473,35.6445923053351,35.668677301659535,35.28442715860483,35.17870038140243,35.18630861801469,35.19141857121814,35.2403705917892,35.23568005637659,35.179412618138244,35.16637569091142,35.06230855902342,35.13898817283915,35.06148811374099,35.210574458449635,35.38268196057537,35.123448189614024,36.1320740366421,False,False,46.35431448793946,False,False,True
2024-09-28 01:26:00+09:00,36.219334749051356,35.98671818529601,35.59652275840393,35.61293830434348,35.62896500251599,35.615667002312776,35.69876226084772,35.647798926709264,35.60320738251266,35.544466492423986,35.483129874785476,35.5883840972803,35.56548025786339,35.87496075910687,35.92622877354461,35.55256666670736,35.427677279803575,35.49917582062593,35.48073931582511,35.52451062597609,35.5597126010031,35.51413020179485,35.44883145965139,35.35140641903379,35.40152015830148,35.40660751959244,35.588611718078745,35.76323960682587,35.52834603844169,35.29224098054975,36.219334749051356,False,False,46.35431448793946,False,False,True
2024-09-28 01:27:00+09:00,36.22555445031083,35.93754034767631,35.968204881556304,35.97544035206743,35.96925776371108,35.91824939923458,35.87401455607031,35.838638938194016,35.77470325053163,35.66522260552612,35.802903346577054,35.66325931712487,36.44276286093776,36.350996285236235,35.92115658437002,35.83932989618893,35.97530812011679,35.94492118782172,35.88927159323419,35.965738133441334,35.95363500049423,35.88167834156236,35.69245123029561,35.81133838115253,35.65946622656463,36.173999941883906,36.36888899855284,36.015492933765906,35.7685258451065,35.91980557830844,36.44276286093776,False,False,46.35431448793946,False,False,True
2024-09-28 01:28:00+09:00,35.867583527556874,35.83506590440045,35.822727881750005,35.8715729284243,35.79680888327697,35.81288151887587,35.777641370940216,35.71746292069433,35.6173142144479,35.75711822607417,35.61889101677249,36.46348277476043,36.10968239820359,35.81179990611583,35.75240495913771,35.833114760638246,35.82653195669559,35.79443537082223,35.88642732946655,35.8447570672015,35.78039218578914,35.61259912946051,35.73864068817248,35.565937517049285,36.195068059694144,36.17155654768326,35.852590350329194,35.68622541842128,35.80070731052073,35.81023693009221,36.46348277476043,False,False,46.42905748400954,False,False,True
2024-09-28 01:29:00+09:00,35.773629826406854,35.731474309897216,35.7647626249847,35.736880660525706,35.71428988054386,35.756358474663486,35.70384240121073,35.62102537213783,35.74408803973375,35.61530244583529,36.44569911708377,36.11081568507302,35.68517199752615,35.64678786103239,35.74224553012282,35.69518412144146,35.719348759385475,35.77394484119752,35.796388558946894,35.74254173350567,35.60532516643411,35.7032697508994,35.544094514691686,36.15573101457314,36.16165248628333,35.74360001471784,35.55263151192105,35.7061152966658,35.67246197412526,35.66174794856217,36.44569911708377,False,False,46.64445115010332,False,False,True
2024-09-28 01:30:00+09:00,35.72944374171058,35.78024741050579,35.695537323030926,35.66735006575697,35.65848974798361,35.641208078142185,35.56557103080007,35.71101417128699,35.59000524980908,36.39319759402024,36.10462712115154,35.66730983681384,35.56150603600241,35.70038270635911,35.74395603317721,35.68799354599628,35.7192146084575,35.68300541614696,35.639423749713714,35.50708186522129,35.64174381006585,35.51659073687642,36.07216064031723,36.12719228173398,35.70964897317565,35.46491658096157,35.61144385521846,35.715746543206734,35.65152974195932,35.70825799618622,36.39319759402024,False,False,46.770350294358096,False,False,True
2024-09-28 01:31:00+09:00,35.756924136005594,35.60697219237643,35.63995063167965,35.636512426929386,35.566148889515475,35.526934735546966,35.66655446452616,35.581870889503094,36.39211295944932,36.037475460219994,35.672553295481435,35.51164638771071,35.70881382050889,35.69355152502841,35.58279906467435,35.65727531324993,35.67491989402999,35.552592575200734,35.42678914649169,35.57220633344785,35.480520632133114,36.07104199983365,36.01955183631251,35.6891684182166,35.38719686206077,35.61570656365536,35.65655544690445,35.53575353135159,35.601232802439036,35.70079193765296,36.39211295944932,False,False,47.03093419027682,False,False,True
2024-09-28 01:32:00+09:00,36.550315406289,36.973533168756404,36.5468556287256,36.24667251094109,37.705529479077306,37.17851812053457,37.575492005914626,37.510646945592846,37.4255535445949,37.635218851011686,37.15396074731204,37.545428520964215,38.631269777864574,38.377921733192835,38.36189450648173,38.01761518312705,37.844261534946334,38.81929680188644,38.80264708210245,39.136337958208216,38.83605954890125,38.71016988734613,39.21244030653846,38.86408648144193,39.194838594387576,39.72887868037732,39.85642426740082,39.85781937886037,39.47919843898233,39.50752707302776,39.85781937886037,False,False,47.22636728796818,False,False,True
2024-09-28 01:33:00+09:00,38.16493923986079,37.810834437367106,37.48731151815096,37.92279025299139,39.303607055670966,39.780528284123214,40.67166878525189,40.42739483896442,40.34882197563732,40.87479811300029,40.882460902438424,42.41591871859627,43.14742115111047,43.30486158375355,43.29562543556388,43.23131954406535,43.74508290935572,44.65212642018716,45.11610595954306,45.731843458406345,45.86516757148711,45.78369612054071,46.39101097021104,46.386408826025104,47.41040306157492,47.98949520669929,48.24832862924261,48.51455501801336,48.481179443360176,49.05629619726946,49.05629619726946,False,False,47.4568008753824,False,False,True
2024-09-28 01:34:00+09:00,39.33202552123516,39.035472597432495,39.5403439886492,40.27466074714481,41.05191293249087,42.52701082535478,42.81142078024949,42.882187174899514,43.0816500956611,42.78018925448112,44.16136660899657,45.110657332791284,45.88649586236983,46.36454579457727,46.14963513402823,46.49933691207738,46.96521994930939,47.502699803974416,48.68345277209173,49.30203770618462,49.57137564787411,49.94665913849194,49.64619886362832,50.408900418754826,51.258415942893855,51.98708966652245,52.73884850858569,52.73065835583019,53.021283819893,53.37987703431894,53.37987703431894,False,False,47.57437450758138,False,False,True
2024-09-28 01:35:00+09:00,39.39569305071913,39.95355544232434,40.43612904371262,41.22976094153344,43.124533964386146,43.5036291556166,43.609730351245986,43.68852046955704,43.59786000182931,44.96944302188058,46.111690460334174,46.824258875825485,47.52062293231333,47.52173333348486,47.9482915917717,48.39339714106237,48.86058444390167,50.32868708657777,51.23345639161757,51.64848959827874,51.89030064840623,51.808900005212095,52.63793271994736,53.782140718150174,54.61301424644236,55.35960049599403,55.650106669792436,56.11292302436872,56.61539011371588,56.94895139557987,56.94895139557987,False,False,47.715217242444346,False,False,True
2024-09-28 01:36:00+09:00,40.84386502909794,41.90689420254741,42.90107223888572,44.592827816837385,45.29254983190759,45.59695372676539,46.30261777782781,46.44717393259424,48.30037105033715,49.54108548053719,50.31093959103675,51.01007813822026,51.494464880176736,52.2747980455907,53.21971394434121,54.083709244247046,55.394743430239686,56.49039493568585,56.93610784831149,57.74301676931604,57.91465883971628,59.228767750770686,60.64429984056235,61.46826330586307,62.28094648607234,62.711872789621474,63.548300376298556,64.51976818026752,65.34936471420502,66.36050267346906,66.36050267346906,True,False,47.84344871391589,False,False,True
2024-09-28 01:37:00+09:00,41.75543262595736,42.729869075231754,44.43210558464875,45.14274503519237,45.426587584015486,46.09049013374165,46.147072698228776,47.992009059905776,49.21427221358135,50.0175016000225,50.73862262294814,51.24466301748077,51.92081118383331,52.814444763733604,53.669789138252085,55.01459806601578,56.1760118881604,56.61664532019357,57.423736216064775,57.502473739602856,58.816396067233484,60.2296142271281,61.095465497262445,61.9676987320531,62.4380642936492,63.232773596549364,64.13752953304999,64.95797681732047,65.9996086929987,67.24681585253323,67.24681585253323,True,False,49.09518006816238,False,False,True
2024-09-28 01:38:00+09:00,42.16468652891343,43.728778881779476,44.33573471072924,44.62189650381844,45.08831899919149,45.01281933740399,46.51285507308828,47.49970890317876,48.09822112789685,48.72353704307013,49.17011555360912,49.8068542517807,50.24081147273812,50.78678531396255,51.91355490666109,52.83511303244738,53.30394320818927,53.849575029353296,53.79122614357449,54.74263277826796,55.80401147100118,56.397402607642746,57.04340179777775,57.43321979208715,58.15651890611896,58.699962024401074,59.092490157065036,59.850271083060356,60.74634811873248,61.41107201370551,61.41107201370551,False,False,49.09518006816238,False,False,True
2024-09-28 01:39:00+09:00,42.84037456069906,43.345307889616656,43.60673358524068,44.20486974364912,43.87685968530439,45.07031717785657,45.74374388291044,46.05084845491597,46.51916544277732,46.854242489274746,47.394053103050005,47.899816504423285,48.02911704835327,48.63736862262783,49.318039295040066,49.584469103291845,50.2800886882338,50.03752338524467,50.63098363400493,51.40818604167124,51.653692114707965,52.09084978542578,52.26776277632317,52.75064264475024,53.33360932106835,53.52873099929398,53.775406060194,54.329232449645524,54.63189407006051,55.31982186900531,55.31982186900531,False,False,49.09518006816238,False,False,True
2024-09-28 01:40:00+09:00,43.48580029616974,43.84187988176229,44.517019881229324,44.16760995546599,45.39694343770264,46.11971632284563,46.54024500902806,47.06423722554775,47.48160496469129,48.090775856812414,48.62552984784273,48.81569924626509,49.49008310175797,50.232219932096015,50.5956509392924,51.4167397999232,51.20163791048106,51.84065440787723,52.6715381665035,53.03382884000724,53.54414998355117,53.788634178480415,54.37708267155309,54.996490761376734,55.29311179370337,55.60827436045956,56.207553367685705,56.5955426420378,57.41209004010043,57.49706328247542,57.49706328247542,False,False,49.09518006816238,False,False,True
2024-09-28 01:41:00+09:00,43.14970606302642,43.544994670173864,43.04389056393479,44.254562448179,44.72234188873992,44.86267073960994,45.00690324635063,45.12458180218306,45.44591444937347,45.77065131728532,45.71107400690082,46.343151993265245,46.630652398496295,46.64808563484638,47.14353610792022,46.566884970227385,47.191962215128214,47.738819834507495,47.837050183563484,47.97963074264041,47.928248530760285,48.24450633128001,48.63353290016186,48.61275703547409,48.83890737112642,49.15605331594597,49.20322888779276,49.79541867485968,49.42641751769368,49.59345686013446,49.79541867485968,False,False,49.09518006816238,False,False,True
2024-09-28 01:42:00+09:00,42.76361705730993,42.14099129576274,43.22424621540326,43.658094012051116,43.513659458107256,43.389217318253465,43.24467073900727,43.35956049794785,43.54707415316596,43.459013527468585,43.999998631345115,44.39011626592131,43.99622567645372,44.219642213229115,43.693844327528694,44.26617876064637,45.001115253781464,44.96903155283812,44.93073817319478,44.768429333921006,45.01436068175623,45.36057019740436,45.38980505953281,45.55183730019807,46.03091196957144,45.905530717736355,46.164505393806515,45.88068403732642,45.97854898933658,46.74304538817943,46.74304538817943,False,False,49.21772652532805,False,False,True
2024-09-28 01:43:00+09:00,42.15262731294683,43.29966334991562,43.73524118616891,43.642374985116035,43.66133735213684,43.406578448104426,43.63835061338551,43.825651302838445,43.80018058022561,44.38284556732334,44.82225894872626,44.48100087707134,44.84119836728223,44.24724913685902,44.86185831007748,45.67835398545194,45.61183402718156,45.86328417538882,45.54133203929898,45.87367599485095,46.26485982283871,46.30522017437285,46.574663779358254,47.03109349394154,46.98538110479946,47.349059198295585,47.056823933725525,47.1150138092559,48.004439512744945,48.038016546474644,48.038016546474644,False,False,49.54240786499874,False,False,True
2024-09-28 01:44:00+09:00,45.08043167314922,45.823392546152654,46.22722123705636,46.34591240863523,46.50557600785216,47.27094078064828,48.01270299667175,48.545265700909844,49.481665210442884,50.01095940679766,49.886119674112564,50.27189042308704,50.55046932599538,52.02941267559382,52.93496811566355,53.14231731249902,53.27214511747161,53.30384907930904,54.278724006469865,55.14524675154072,55.7161548363574,56.27238935592718,56.79015317649489,56.98057050748279,57.45619527228122,57.78081543334389,58.84201303085457,59.882661318140514,60.109134317710875,60.33185357456881,60.33185357456881,False,False,49.68318744937668,False,False,True
2024-09-28 01:45:00+09:00,44.07076856932425,43.67539402380073,43.36452900433272,43.87144289754239,43.95340650242893,44.25326907163529,44.06427434916271,44.29872183264847,44.571249547355826,44.37404373626974,44.38928291662632,44.73812202445695,44.78287208456072,45.13440798226034,45.16561194222674,44.786929164166104,45.11033170087273,45.49643435531599,45.63550790191934,45.49666126847985,45.53742106131341,45.841659937556095,45.958582454193085,45.94203605105248,46.120132097682834,46.162969417746424,46.38229423391399,46.651271275806984,46.424192812420166,46.44740504401515,46.651271275806984,False,False,49.68613124651191,False,False,True
2024-09-28 01:46:00+09:00,43.539502303036336,43.105077333873155,43.63972403595966,43.71929961704829,43.949941572343846,43.796934841300605,44.001848569278856,44.24071334056898,44.05750268058874,44.057818768076515,44.418302646865364,44.51071101916697,44.7533363682284,44.85892444204929,44.4942152218637,44.79495975434889,45.21148049431516,45.31167054683615,45.18536249990774,45.28401226592676,45.58247355542832,45.687990270547296,45.660473397275645,45.851522010404395,45.96732348742741,46.129807994928214,46.40823396218791,46.235841266488535,46.235141877161816,46.68041948893506,46.68041948893506,False,False,49.76930149658827,False,False,True
2024-09-28 01:47:00+09:00,43.621199770317254,43.8409063152272,44.13196138425992,44.475265906119404,44.299481267275695,44.476053457158216,44.85949931209023,44.70041809980755,44.62544939146189,44.90356584142836,45.112009508379046,45.2025764463729,45.464744064512104,45.31925156239712,45.26768917521671,45.49933429271527,45.868138372816915,45.87110678941323,45.735526350954125,45.99512770543485,46.18968905225682,46.144482882036414,46.20426442651452,46.41171778928743,46.499906503039476,46.67679610443153,46.747966548618166,46.690484184046525,46.76185022516927,47.06312952110472,47.06312952110472,False,False,50.01875700034928,False,False,True
2024-09-28 01:48:00+09:00,44.73315646367447,45.18702593010215,45.763551888175925,45.701114786059904,46.12936157898982,46.788561178372305,47.021402029094034,47.224953730696555,47.56282669173905,47.99869408144757,48.457693478749235,48.682890456108694,48.93954034574982,49.31357323049459,49.66558607104997,50.16498789680093,50.366810134086926,50.5458937284628,51.043498402074896,51.4765951628978,51.75540138130193,51.96951214389604,52.292783874228576,52.796542026358665,53.15846111277821,53.364602692087935,53.6661763496009,54.032518178225864,54.497647412205424,54.835702436703194,54.835702436703194,False,False,50.23855337945119,False,False,True
