vae_group1_coldwtr_ringflow,"3370-01-AI046",LOWER WEARING RING WTR FLOW-3,"{""Threshold"":{""enable"":true,""threshold"":0.9412377366828715,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":-0.0004590554271498193,""s0"":0.15545029360188428,""m"":0.31044153177661876,""s"":0.31090058720376856,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
vae_group1_oil_flow,"3370-01-AI050",THR BRG CIRCUL OIL FLOW-1,"{""Threshold"":{""enable"":true,""threshold"":7.242285639367654,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":0.17724334001780348,""s0"":1.1800737855856693,""m"":2.537390911189142,""s"":2.3601475711713387,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
vae_group2_govmiv_temp,"3370-02-AI058",GOV OIL SUMP TANK OIL TEMP-2,"{""SPRT"":{""enable"":false,""m0"":-0.0028107559455383866,""s0"":0.028594767376786265,""m"":0.05437877880803414,""s"":0.05718953475357253,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.15878765832832997,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group2_govmiv_temp,"3370-02-AI059",GOV OIL SUMP TANK OIL TEMP-3,"{""SPRT"":{""enable"":false,""m0"":-0.0013767015961481186,""s0"":0.027457095911319587,""m"":0.053537490226491055,""s"":0.05491419182263917,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.1524125294165925,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group1_oil_flow,"3370-01-AI051",THR BRG CIRCUL OIL FLOW-2,"{""Threshold"":{""enable"":true,""threshold"":6.9486631264970296,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":0.1493814388761147,""s0"":1.133927421771069,""m"":2.4172362824182527,""s"":2.267854843542138,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
vae_group1_oil_flow,"3370-01-AI052",THR BRG CIRC OIL FLOW-3,"{""Threshold"":{""enable"":true,""threshold"":8.170590960855503,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":0.11517679159566332,""s0"":1.338619182783935,""m"":2.7924151571635334,""s"":2.67723836556787,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
vae_group1_govmiv_temp_,"3370-01-AI058",GOV OIL SUMP TANK OIL TEMP-2,"{""SPRT"":{""enable"":false,""m0"":0.004400480575082595,""s0"":0.030979814174243284,""m"":0.06636010892356917,""s"":0.06195962834848657,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.17082614078776037,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group1_govmiv_temp_,"3370-01-AI059",GOV OIL SUMP TANK OIL TEMP-3,"{""SPRT"":{""enable"":false,""m0"":0.0046837712536330605,""s0"":0.03096526083704695,""m"":0.06661429292772696,""s"":0.0619305216740939,""alpha"":0.01,""beta"":0.01},""Threshold"":{""enable"":true,""threshold"":0.17116578471261995,""deadband"":0},""Slope"":{""enable"":false,""deadband"":0.0,""normal_slope"":0.0}}"
vae_group2_ss_press2,"3370-02-AI056",SHAFT SEAL FILTER PRESS,"{""Threshold"":{""enable"":true,""threshold"":1.2,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":-0.020590364409501904,""s0"":0.08471359672112978,""m"":0.14883682903275766,""s"":0.16942719344225957,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
vae_group2_ss_press2,"3370-02-AI067-2","","{""Threshold"":{""enable"":true,""threshold"":1.2,""deadband"":0.0},""SPRT"":{""enable"":false,""m0"":-0.018347388094122178,""s0"":0.06657145692310962,""m"":0.11479552575209706,""s"":0.13314291384621924,""alpha"":0.01,""beta"":0.01},""Slope"":{""enable"":false,""normal_slope"":0.0,""deadband"":0.0}}"
