Timestamp,3370-01-GEN-AI001,3370-01-GEN-AI002,3370-01-GEN-AI003,3370-01-GEN-AI004,3370-01-GEN-AI005,3370-01-GEN-AI006,3370-01-GEN-AI007,3370-01-GEN-AI005-1,3370-01-GEN-AI008,3370-01-GEN-AI009,3370-01-GEN-AI010,3370-01-GEN-AI011,3370-01-GEN-AI012,3370-01-GEN-AI013,3370-01-GEN-AI014,3370-01-GEN-AI015,3370-01-GEN-AI016,3370-01-GEN-AI017,3370-01-GEN-AI018
 2024-08-05 00:00:00,59.601,59.346,57.437,63.167,65.335,56.801,-1.942,56.734,57.819,57.691,57.564,59.473,59.855,56.801,57.437,64.825,61.766,57.31,57.691
 2024-08-05 00:00:04,59.473,59.219,57.31,63.04,65.207,56.674,30.321,55.187,57.691,57.564,57.437,59.346,59.728,56.674,57.31,64.697,61.638,57.182,57.564
 2024-08-05 00:26:34,55.656,55.91,54.258,59.983,61.256,54.003,33.73,53.089,53.876,54.258,53.876,55.783,56.038,53.495,54.131,61.001,59.219,54.385,54.131
 2024-08-05 00:57:03,55.529,55.783,54.385,59.855,61.129,54.131,-4.189,52.868,54.003,54.512,54.003,55.656,55.91,53.622,54.258,60.874,59.091,54.512,54.258
 2024-08-05 01:33:12,55.656,55.91,54.512,59.983,61.256,54.258,-5.062,51.764,53.876,54.385,54.131,55.783,56.038,53.749,54.385,59.346,59.219,54.639,54.385
 2024-08-05 01:34:59,55.02,54.893,54.385,59.091,59.601,54.131,5.06,51.433,54.003,54.766,54.003,55.148,54.893,53.622,54.258,59.473,58.455,54.512,54.258
 2024-08-05 01:37:18,54.893,54.766,54.639,58.964,59.728,54.258,5.185,50.33,54.131,54.639,54.258,55.02,54.766,53.749,54.385,57.819,58.328,54.766,54.385
 2024-08-05 02:21:26,54.385,54.893,54.639,57.946,59.601,54.131,23.011,50.109,54.003,54.766,54.258,55.148,54.003,53.622,54.258,57.691,58.455,54.766,54.258
 2024-08-05 02:21:57,54.258,54.003,54.512,57.819,58.073,54.258,23.137,49.117,53.876,54.639,54.131,54.385,53.876,53.749,54.385,57.819,57.31,54.639,54.385
 2024-08-05 02:37:30,54.385,53.876,54.639,56.928,57.946,54.131,23.011,48.897,54.003,54.512,54.258,54.258,53.241,53.622,54.258,56.292,57.182,54.766,54.258
 2024-08-05 03:12:14,53.622,53.368,54.512,56.801,56.674,54.003,28.934,48.015,53.749,54.639,54.131,54.385,53.114,53.749,54.131,56.165,57.31,54.639,54.131
 2024-08-05 03:14:49,53.749,53.241,54.385,56.928,56.546,54.131,32.215,47.795,53.749,54.385,54.003,53.749,53.241,53.495,54.258,56.292,56.165,54.512,54.258
 2024-08-05 03:36:32,53.114,53.368,54.512,55.91,56.674,53.876,33.983,47.133,53.876,54.385,54.131,53.622,52.479,53.495,54.003,55.02,56.038,54.639,54.003
 2024-08-05 03:40:54,52.987,52.606,54.258,55.783,55.402,53.749,34.109,46.913,53.495,54.258,53.876,53.749,52.352,53.368,54.003,54.893,56.165,54.258,54.003
 2024-08-05 04:05:07,53.114,52.733,54.258,55.91,55.275,53.876,35.246,46.252,53.495,54.385,53.876,53.114,52.479,53.495,53.876,55.02,55.148,54.385,53.876
 2024-08-05 04:09:59,52.479,51.97,54.131,54.893,54.258,53.495,34.614,46.032,53.368,54.003,53.749,52.987,51.843,53.114,54.003,53.876,55.02,54.003,54.003
 2024-08-05 04:52:18,52.352,52.097,54.258,54.766,54.131,53.622,39.419,45.371,53.495,54.003,53.876,52.479,51.716,53.114,53.622,53.749,55.148,54.003,53.622
 2024-08-05 05:14:57,52.479,51.462,53.876,54.893,54.258,53.495,-3.939,45.151,53.114,53.876,53.495,52.352,51.843,52.987,53.495,52.733,54.131,53.876,53.495
 2024-08-05 05:15:20,51.97,51.335,53.749,54.003,53.241,53.622,-2.067,44.711,53.241,54.003,53.368,52.479,51.208,53.114,53.622,52.86,54.003,54.003,53.622
 2024-08-05 05:53:16,51.843,51.462,53.876,53.876,53.114,53.114,0.557,44.601,52.733,53.495,53.495,51.843,51.081,52.733,53.241,52.733,54.131,53.495,53.241
 2024-08-05 06:10:08,51.97,50.954,53.495,53.114,53.241,52.987,2.557,44.05,52.86,53.622,53.114,51.97,51.208,52.733,53.368,51.843,53.114,53.368,53.114
 2024-08-05 06:10:15,51.462,50.827,53.495,52.987,52.352,53.114,-3.815,43.83,52.733,53.495,53.241,51.843,50.574,52.606,52.86,51.716,52.987,53.495,53.241
 2024-08-05 06:49:13,51.335,50.954,53.368,53.114,52.225,52.733,2.557,43.5,52.86,53.622,53.114,51.97,50.7,52.733,52.733,51.843,52.225,53.114,52.86
 2024-08-05 06:49:59,51.462,50.447,53.495,52.352,52.352,52.606,-3.565,43.39,52.352,53.114,52.733,51.335,50.574,52.225,52.86,50.954,52.097,52.987,52.86
 2024-08-05 07:03:30,50.954,50.32,52.987,52.225,51.462,52.733,63.167,42.95,52.479,52.987,52.606,51.208,50.7,52.352,52.479,50.827,51.335,53.114,52.733
 2024-08-05 07:03:46,50.827,50.447,52.86,52.352,51.335,52.352,63.295,42.84,51.97,53.114,52.733,51.335,50.193,51.843,52.352,50.066,51.208,52.733,52.86
 2024-08-05 07:59:58,50.954,49.939,52.987,51.589,51.462,52.352,64.825,42.4,52.097,52.733,52.352,50.827,50.066,51.716,52.479,50.193,51.335,52.606,52.352
 2024-08-05 08:00:14,50.574,49.812,52.479,51.462,50.7,52.225,58.2,41.52,51.589,52.733,52.225,50.7,50.193,51.843,52.097,49.304,50.574,52.225,52.479
 2024-08-05 08:58:13,50.447,49.939,52.606,51.589,50.574,52.352,58.328,40.971,51.462,52.606,52.352,50.827,49.685,51.462,51.97,49.177,50.447,52.097,51.97
 2024-08-05 09:12:07,50.574,49.558,52.479,50.827,50.7,51.843,54.385,40.861,51.589,52.733,51.843,50.32,49.558,51.335,52.097,49.304,50.574,52.225,51.843
 2024-08-05 09:13:01,50.066,49.431,52.606,50.954,50.066,51.716,59.855,40.531,51.208,52.225,51.716,50.193,49.685,51.462,51.716,48.67,49.812,51.716,51.97
 2024-08-05 09:53:40,49.939,49.558,52.097,50.193,49.939,51.843,55.656,40.421,51.081,52.097,51.843,50.32,49.177,50.954,51.716,48.543,49.685,51.843,51.589
 2024-08-05 10:03:26,50.066,49.177,51.97,50.066,50.066,51.462,55.529,62.044,51.208,52.225,51.462,49.939,49.05,50.827,51.589,48.67,49.812,51.716,51.462
 2024-08-05 10:04:51,49.685,49.177,51.589,50.193,49.431,51.335,57.819,63.595,50.827,51.716,51.335,49.812,49.177,50.954,51.716,47.908,49.05,51.335,51.589
 2024-08-05 10:58:46,49.558,49.05,51.462,49.558,49.304,51.462,52.097,70.473,50.7,51.589,51.462,49.939,48.67,50.574,51.208,47.147,49.177,51.208,51.081
 2024-08-05 10:58:53,49.685,49.177,51.589,48.67,49.431,50.954,52.097,70.917,50.827,51.716,50.954,49.431,48.796,50.447,51.081,46.259,49.05,51.335,51.208
 2024-08-05 11:01:05,49.304,48.67,51.081,48.796,48.796,51.081,51.97,71.472,50.447,51.335,50.827,49.304,48.289,50.574,51.208,46.133,49.177,50.954,51.081
 2024-08-05 11:01:20,48.543,48.035,51.208,47.908,47.781,50.574,52.097,70.695,49.939,51.208,50.954,49.431,47.655,50.066,50.827,46.259,48.416,50.954,51.208
 2024-08-05 11:59:37,48.67,48.162,50.7,47.781,47.908,50.447,50.954,58.835,49.304,51.335,50.574,49.05,47.781,49.939,50.7,45.752,47.401,50.827,50.7
 2024-08-05 12:14:10,48.162,47.655,50.574,47.908,47.147,50.574,50.827,58.171,49.177,50.827,50.447,48.289,47.274,50.066,50.827,45.625,47.528,50.954,50.574
 2024-08-05 12:14:25,48.162,47.528,50.7,47.401,47.02,50.193,5.936,54.855,49.304,50.7,50.574,48.416,47.274,49.685,50.447,72.356,46.64,50.447,50.7
 2024-08-05 12:55:49,48.035,47.655,50.193,47.528,46.64,50.193,62.148,54.635,48.923,50.827,50.193,47.908,47.147,48.923,49.685,72.484,46.513,49.685,50.32
 2024-08-05 14:30:05,48.162,47.274,49.431,47.401,46.767,49.431,62.275,53.641,48.923,50.447,49.431,47.908,47.274,49.05,49.812,82.468,46.133,49.812,49.812
 2024-08-05 15:42:25,47.781,47.401,49.558,70.312,71.59,49.558,62.148,53.309,48.796,50.447,49.558,47.781,46.893,48.416,49.177,82.596,46.259,49.177,49.177
 2024-08-05 15:42:40,47.908,67.759,48.923,70.44,71.717,48.923,62.148,52.316,70.695,49.685,48.923,47.908,46.893,48.289,49.304,82.468,68.908,49.05,49.177
 2024-08-05 16:04:25,67.886,67.886,48.796,80.161,81.571,48.923,62.275,51.985,70.823,49.812,48.796,47.528,46.767,48.416,48.923,83.365,69.035,49.177,49.05
 2024-08-05 16:04:56,68.014,77.6,48.923,80.289,81.699,48.796,62.02,50.771,78.24,49.177,48.543,47.528,69.163,48.035,48.923,83.237,77.984,48.796,49.177
 2024-08-05 16:41:04,77.472,77.728,48.543,80.161,82.468,48.923,62.02,50.551,78.368,49.177,48.416,47.655,69.291,47.908,48.796,83.365,78.112,48.67,48.796
 2024-08-05 16:43:06,77.6,77.6,48.416,81.058,82.468,48.543,61.893,49.668,78.24,49.05,69.801,68.397,79.009,68.78,48.67,68.525,78.881,48.543,48.796
 2024-08-05 17:00:55,78.112,78.24,66.993,80.93,82.34,48.543,62.02,49.448,78.753,49.177,69.929,68.525,79.137,68.908,69.674,68.397,78.881,66.1,48.67
 2024-08-05 17:05:25,78.112,78.112,67.121,66.483,67.886,48.416,61.638,48.566,78.496,48.67,77.216,77.984,79.009,76.321,69.801,62.912,78.753,66.228,48.543
 2024-08-05 17:59:53,77.984,63.167,74.402,66.355,68.014,66.355,61.766,48.346,78.368,48.796,77.344,78.112,79.649,76.449,77.088,62.785,65.335,73.379,66.738
 2024-08-05 18:00:08,78.112,63.04,74.53,61.511,67.886,66.483,61.638,47.133,61.893,48.543,77.6,77.984,79.649,76.321,77.216,62.912,65.207,73.507,66.865
 2024-08-05 18:59:25,63.167,57.946,74.658,61.638,63.295,73.507,43.978,64.371,61.766,69.035,77.472,78.753,79.521,76.704,77.088,61.383,60.619,73.763,74.274
 2024-08-05 19:06:36,63.04,57.819,74.53,61.001,63.167,73.635,65.972,65.923,61.893,69.163,77.6,78.625,63.167,76.577,77.472,61.256,60.492,73.635,74.402
 2024-08-05 19:06:44,57.564,57.946,74.658,60.874,63.295,73.507,61.383,72.583,55.02,76.449,61.766,78.496,63.04,76.449,77.472,59.728,60.619,73.507,74.274
 2024-08-05 19:29:53,57.437,56.801,60.365,61.001,61.766,73.89,61.256,72.806,55.148,76.577,61.638,63.04,63.167,60.747,77.344,59.601,59.983,59.728,74.658
 2024-08-05 19:59:43,57.564,56.674,60.237,59.983,61.638,73.763,50.447,73.361,55.02,76.832,55.02,62.912,58.073,60.619,61.766,58.073,60.11,59.601,74.53
 2024-08-05 20:00:14,56.801,56.801,55.402,59.855,60.11,60.237,50.32,71.806,55.275,76.704,55.148,57.437,57.946,54.639,61.893,57.946,59.983,55.529,74.658
 2024-08-05 20:57:33,56.674,55.91,55.529,59.983,59.983,60.11,53.622,70.25,55.275,76.577,55.02,57.31,56.801,54.766,55.402,56.674,60.11,55.656,60.365
 2024-08-05 21:00:15,56.801,55.783,55.402,58.837,58.582,60.237,26.664,63.374,55.148,61.383,55.402,57.437,56.674,54.639,55.529,56.546,58.964,55.529,60.237
 2024-08-05 21:49:41,56.165,55.91,55.783,58.709,58.709,55.148,33.983,62.82,55.275,61.256,55.402,56.801,56.801,55.02,55.402,55.402,58.837,55.91,55.275
 2024-08-05 22:22:22,56.038,55.148,55.91,58.837,57.31,55.275,34.362,60.162,55.148,55.402,55.275,56.674,55.783,54.893,55.529,55.275,57.819,55.91,55.402
 2024-08-05 22:24:48,56.165,55.02,55.783,57.691,57.182,55.148,32.467,59.609,55.02,55.529,55.402,56.801,55.91,55.02,55.402,53.622,57.691,56.038,55.275
 2024-08-05 22:42:25,55.402,55.148,55.656,57.564,56.038,55.402,47.147,53.53,55.148,55.402,55.275,56.165,55.02,54.893,55.275,74.53,57.819,55.91,55.529
 2024-08-05 22:48:51,55.275,54.385,55.783,57.691,55.91,55.402,40.811,55.076,54.893,55.91,55.148,56.038,54.893,55.02,55.402,74.658,56.674,56.038,55.529
 2024-08-05 23:18:48,55.402,54.258,55.529,56.674,54.258,55.529,40.685,71.472,54.893,55.783,55.275,56.165,55.02,54.893,55.02,81.827,56.546,55.783,55.656
 2024-08-05 23:29:44,54.766,54.385,55.656,56.546,75.937,55.402,41.318,72.028,54.766,55.91,54.893,55.402,54.258,54.766,55.148,81.955,56.674,55.783,55.529
 2024-08-05 23:58:39,54.639,53.749,55.529,54.385,76.065,55.529,-4.438,72.694,54.893,55.783,54.766,55.529,54.131,54.893,54.766,82.981,55.529,55.656,55.529
 2024-08-05 23:59:56,54.766,53.622,55.275,74.274,83.75,55.402,-3.69,72.806,54.512,55.91,54.893,55.402,54.258,54.512,54.766,80.802,55.656,55.783,55.656
 2024-08-06 00:46:13,54.258,52.352,55.275,74.402,83.878,55.529,43.471,72.917,54.639,55.656,54.512,54.766,53.622,54.385,54.639,80.674,53.749,55.529,55.402
 2024-08-06 00:48:40,54.131,72.74,55.148,81.314,84.776,55.275,43.598,72.806,52.606,55.783,54.385,54.639,53.495,54.512,54.766,72.101,72.74,55.529,55.402
 2024-08-06 01:17:04,52.987,72.868,55.275,81.443,82.468,55.275,-4.563,72.694,75.425,55.275,54.512,54.131,52.097,54.131,52.733,71.973,72.868,55.402,55.275
 2024-08-06 01:17:12,72.995,80.802,54.893,79.521,82.34,55.148,-5.062,72.583,75.553,55.402,52.606,54.003,76.193,54.003,74.146,68.908,79.777,55.529,55.402
 2024-08-06 01:46:53,73.123,80.93,54.766,79.393,72.612,55.275,2.683,72.472,80.674,55.275,74.402,52.733,76.321,51.97,74.274,68.78,79.905,55.148,55.148
 2024-08-06 01:48:18,80.546,79.137,54.893,70.44,72.484,54.893,2.808,72.361,80.802,55.402,74.53,74.146,84.776,74.786,79.137,68.908,80.161,55.148,55.148
 2024-08-06 02:09:31,80.674,79.009,52.479,70.312,69.163,54.766,18.482,72.25,80.93,54.893,79.649,74.274,84.904,74.913,79.265,60.492,76.96,55.02,55.02
 2024-08-06 02:09:39,78.496,71.717,72.612,68.142,69.035,54.893,18.608,71.139,75.297,54.766,79.777,81.955,85.417,80.033,74.146,61.893,76.832,55.148,55.148
 2024-08-06 02:54:42,78.368,71.59,72.74,68.014,69.163,54.512,27.421,63.374,75.169,54.893,79.905,82.083,81.955,80.161,74.018,62.02,69.674,52.097,54.766
 2024-08-06 03:11:17,69.929,68.652,77.856,60.365,61.001,54.385,27.547,62.82,64.06,52.987,74.913,79.777,81.827,80.289,64.697,81.314,69.546,71.717,54.639
 2024-08-06 03:11:32,69.801,68.525,77.984,61.129,61.893,54.512,32.593,61.048,63.932,75.681,74.786,79.649,72.229,74.146,64.57,81.443,67.503,71.845,54.766
 2024-08-06 03:31:45,67.759,60.747,78.24,61.256,62.02,52.733,32.72,60.494,63.04,75.809,64.442,70.312,72.101,74.018,63.55,82.34,67.376,76.832,52.733
 2024-08-06 03:59:40,67.631,61.638,74.658,80.546,82.981,71.462,35.246,63.595,62.912,81.058,64.315,70.184,69.035,63.932,63.677,82.212,67.503,76.96,73.123
 2024-08-06 04:00:03,67.759,61.766,74.53,80.674,83.109,71.59,35.373,59.941,63.04,81.186,64.442,68.014,68.908,63.805,57.819,82.34,60.237,77.088,73.251
 2024-08-06 04:52:24,61.129,80.161,64.442,81.443,83.878,76.704,36.637,61.491,57.437,81.443,63.422,67.886,61.001,62.912,60.237,82.212,61.256,74.913,78.753
 2024-08-06 05:00:30,61.893,80.289,64.315,81.443,84.007,76.832,36.763,63.041,60.237,75.425,63.295,61.001,62.53,62.785,60.365,82.468,61.383,74.786,78.881
 2024-08-06 05:59:56,62.02,81.186,63.422,81.571,83.878,73.251,36.637,70.028,60.365,75.297,63.422,62.148,62.658,62.912,78.881,82.34,79.265,64.57,75.553
 2024-08-06 06:00:11,80.161,81.314,63.55,81.443,84.135,73.123,37.522,63.817,80.418,64.697,57.691,62.275,84.135,57.055,79.009,82.212,79.393,64.442,75.425
 2024-08-06 06:58:34,80.289,81.186,57.437,81.571,84.135,64.187,37.648,62.266,80.546,64.57,60.11,81.443,84.007,59.728,78.881,82.34,80.161,64.57,64.442
 2024-08-06 07:04:14,80.161,81.314,59.346,81.443,84.007,64.06,37.522,58.171,80.802,64.697,60.365,81.571,85.161,59.983,79.265,82.212,80.289,63.55,64.315
 2024-08-06 07:04:22,80.93,81.186,59.601,81.571,84.135,64.187,37.775,58.061,80.674,63.805,79.649,82.34,85.033,79.777,79.393,82.083,80.161,63.422,64.442
 2024-08-06 07:55:56,80.93,81.314,77.856,81.314,83.878,63.295,37.648,57.95,80.802,63.677,79.777,82.212,85.289,79.905,79.265,82.212,80.289,63.55,63.422
 2024-08-06 08:03:01,81.058,81.058,77.984,81.443,83.878,63.167,33.604,56.844,80.674,63.805,79.649,82.34,85.161,79.777,79.265,82.083,80.161,56.674,63.295
 2024-08-06 08:03:08,80.93,81.058,77.856,81.314,83.75,57.819,33.856,54.414,80.674,58.2,80.161,82.212,85.289,80.161,79.137,81.955,80.289,58.455,63.422
 2024-08-06 08:56:54,81.058,80.93,78.24,81.443,83.878,59.473,12.328,54.082,80.802,60.619,80.033,82.468,85.033,80.033,79.265,82.083,80.033,58.582,57.691
 2024-08-06 08:59:51,80.93,81.058,78.368,81.314,83.75,59.601,12.203,53.199,80.418,60.874,80.161,82.34,85.033,80.161,79.009,81.827,80.033,76.449,59.346
 2024-08-06 08:59:59,81.058,80.93,78.24,81.186,83.878,76.704,9.193,52.868,80.418,81.058,80.033,82.212,84.904,80.033,79.009,81.827,80.161,76.577,59.473
 2024-08-06 09:58:30,80.802,81.058,78.24,81.314,83.622,76.832,9.193,51.764,80.546,81.186,80.033,82.34,85.033,80.161,79.137,81.955,80.033,76.832,78.368
 2024-08-06 10:02:30,80.802,80.802,78.112,81.058,83.494,76.704,9.068,51.323,80.418,81.571,79.905,82.083,84.904,80.033,79.009,82.468,80.033,76.96,78.496
 2024-08-06 10:39:13,80.674,80.802,78.24,81.058,83.622,77.216,9.193,50.22,80.418,81.443,79.777,82.212,84.776,80.161,79.009,72.612,79.905,76.832,78.881
 2024-08-06 10:57:11,80.802,80.674,77.984,81.186,83.365,77.088,9.068,49.999,80.289,81.571,79.777,82.083,84.904,79.777,78.881,72.484,80.033,76.96,78.753
 2024-08-06 11:02:58,80.674,80.802,77.984,80.802,83.365,77.216,8.943,49.227,80.418,81.443,79.905,82.212,84.648,79.905,79.009,69.929,79.905,76.832,78.881
 2024-08-06 11:03:13,80.546,80.546,78.112,80.802,83.494,77.088,-1.817,49.007,80.161,81.443,79.777,82.083,84.648,79.777,78.753,77.088,79.777,76.96,78.753
 2024-08-06 11:06:57,80.674,80.546,77.984,80.93,83.75,77.088,12.579,48.125,80.161,81.314,79.777,81.955,84.52,79.905,78.881,70.057,79.905,76.577,78.881
 2024-08-06 12:13:22,80.546,80.674,77.984,70.568,72.995,76.96,8.567,47.905,80.033,81.443,79.649,82.083,84.648,79.777,78.753,69.929,79.649,76.704,78.753
 2024-08-06 12:14:47,80.418,71.845,77.856,70.44,72.868,77.088,8.441,47.244,79.905,81.186,79.777,81.827,84.263,79.649,78.881,69.546,79.649,76.577,78.881
 2024-08-06 12:42:11,80.546,71.717,77.984,68.269,69.291,76.832,5.686,47.023,79.905,81.186,79.649,81.827,84.391,79.777,78.496,74.913,79.521,76.577,78.625
 2024-08-06 12:44:15,80.289,66.355,77.856,75.041,76.193,76.96,5.811,46.362,80.033,81.314,79.521,81.699,84.263,79.521,78.496,72.74,69.801,76.449,78.625
 2024-08-06 13:48:19,80.289,66.228,77.728,68.397,69.674,76.832,5.686,46.142,64.06,81.186,79.649,81.571,84.391,79.393,78.625,72.868,69.674,76.577,78.496
 2024-08-06 13:59:37,80.161,70.184,77.856,68.269,69.546,76.96,5.686,45.481,63.932,81.186,79.393,81.571,72.612,79.521,64.697,81.955,66.993,76.321,78.625
 2024-08-06 14:00:31,80.289,64.697,77.6,72.74,74.018,76.96,5.811,45.261,62.53,81.058,79.393,81.443,72.484,79.265,64.825,72.612,66.865,76.321,78.496
 2024-08-06 14:00:39,69.929,67.376,77.6,67.631,68.908,76.832,5.686,44.821,74.913,81.186,79.521,81.571,66.483,79.393,64.697,72.484,71.206,76.193,78.625
 2024-08-06 14:26:29,69.801,67.503,77.728,70.44,71.845,76.96,11.199,44.711,64.697,81.058,64.442,70.44,66.355,79.265,63.295,67.631,66.355,76.065,78.368
 2024-08-06 15:04:41,66.483,76.449,77.856,70.568,71.973,76.704,11.325,44.271,64.57,80.93,64.315,70.312,71.206,79.393,73.89,67.759,69.291,76.065,78.24
 2024-08-06 15:04:48,66.355,67.631,64.442,79.521,80.93,76.832,18.608,44.05,71.462,81.058,62.912,66.355,64.825,63.932,64.442,67.248,69.418,75.937,78.368
 2024-08-06 15:22:04,70.184,67.503,64.315,70.568,71.973,76.704,18.734,43.5,63.805,80.802,73.89,66.228,68.269,63.805,64.315,67.376,77.6,64.57,78.112
 2024-08-06 15:34:32,64.697,62.275,62.148,70.44,71.845,76.832,24.396,43.28,68.397,80.802,64.442,70.568,68.397,62.403,70.568,67.248,69.163,64.442,78.112
 2024-08-06 16:06:57,67.376,62.148,71.079,65.717,67.121,76.577,14.588,42.95,68.525,80.674,64.315,64.697,77.856,72.995,63.55,67.376,69.035,61.766,78.24
 2024-08-06 16:57:07,67.503,62.275,62.912,65.845,67.248,76.577,45.245,42.84,77.856,64.697,70.568,67.759,67.759,63.295,67.759,67.503,64.697,70.057,64.57
 2024-08-06 17:00:13,76.449,61.766,62.785,65.717,66.865,76.449,45.372,42.51,65.717,64.57,63.55,67.886,67.631,63.167,67.886,62.53,64.57,62.275,64.442
 2024-08-06 17:18:29,67.503,61.893,68.014,65.462,66.865,64.315,46.259,42.4,65.59,62.912,67.886,77.088,62.403,69.546,76.577,62.403,64.697,62.148,62.148
 2024-08-06 17:36:30,67.376,61.766,61.893,65.462,66.993,64.187,45.879,41.96,61.766,73.123,68.014,67.503,62.275,62.403,65.59,60.874,64.187,67.121,70.951
 2024-08-06 17:59:54,62.275,61.893,65.462,65.59,62.785,62.403,45.752,41.85,61.638,63.932,76.96,67.376,62.403,66.738,65.462,60.747,64.315,61.256,62.912
 2024-08-06 18:00:41,62.148,61.766,65.59,61.256,62.658,70.44,45.879,41.63,61.766,63.805,65.59,62.275,62.02,66.865,61.511,60.874,64.187,64.697,62.785
 2024-08-06 18:14:35,62.275,61.893,73.89,61.129,61.129,62.785,44.992,41.52,61.383,69.929,65.462,62.148,62.02,75.809,61.383,59.219,64.315,64.825,67.759
 2024-08-06 18:39:25,61.893,57.31,64.06,61.256,61.001,62.658,45.118,41.191,61.511,63.04,61.638,62.275,61.893,64.442,61.511,59.091,64.315,72.868,61.893
 2024-08-06 18:59:52,61.893,57.182,63.932,60.365,59.473,67.503,44.992,41.081,61.383,67.121,61.511,61.893,62.02,64.315,61.256,57.564,64.442,63.295,65.207
 2024-08-06 19:00:15,61.766,56.165,60.11,60.492,59.346,61.766,41.065,40.751,61.383,67.248,61.638,61.893,61.893,60.492,61.256,57.437,60.492,63.167,65.335
 2024-08-06 19:31:47,61.893,56.038,59.983,59.346,59.473,65.08,40.938,40.641,61.511,76.065,61.256,61.766,62.02,60.365,61.129,57.564,60.365,59.473,73.635
 2024-08-06 19:59:34,61.766,56.165,60.11,59.219,57.946,65.207,34.994,52.978,61.638,65.08,61.256,61.893,62.148,60.492,61.256,56.165,60.492,59.346,64.06
 2024-08-06 20:00:05,61.893,55.275,59.728,59.346,57.819,72.995,34.867,52.537,54.766,64.952,61.383,61.766,57.437,60.237,61.129,56.038,59.728,59.473,63.932
 2024-08-06 20:54:23,62.02,55.148,59.728,58.2,57.946,63.805,23.263,51.323,54.893,61.129,61.256,61.893,57.31,60.237,61.383,54.893,59.601,59.219,59.983
 2024-08-06 21:03:47,57.055,55.275,59.855,58.073,56.674,63.677,23.137,49.668,54.766,61.001,61.383,62.02,57.437,60.11,55.148,54.766,59.728,59.219,59.855
 2024-08-06 21:03:55,56.928,54.385,59.728,57.055,56.546,59.983,10.322,49.338,55.02,61.129,61.511,57.055,56.165,60.237,55.275,53.749,58.582,59.091,59.983
 2024-08-06 21:59:16,57.055,54.258,59.855,56.928,56.674,59.855,11.827,48.235,55.02,60.747,54.893,56.928,56.038,60.11,55.148,53.876,58.455,59.219,59.601
 2024-08-06 22:09:58,56.165,53.749,59.983,57.055,55.402,59.983,11.701,48.015,54.893,60.874,55.02,57.055,56.165,60.237,55.275,52.733,58.582,59.091,59.728
 2024-08-06 22:10:05,56.038,53.622,55.275,56.038,55.529,59.601,13.834,47.464,55.02,60.747,54.893,56.165,55.148,60.365,55.148,52.86,57.437,59.219,59.601
 2024-08-06 22:54:00,55.529,53.749,55.402,55.91,54.385,59.601,13.709,59.831,54.893,60.747,55.148,56.038,55.275,54.512,55.275,52.733,57.31,59.346,59.601
 2024-08-06 23:01:43,55.402,52.987,55.275,56.038,54.258,59.728,13.834,59.167,54.766,60.874,55.148,56.165,54.385,54.639,55.148,51.843,56.165,55.275,59.728
 2024-08-06 23:05:58,55.529,52.86,55.529,55.148,54.385,54.893,10.572,57.95,54.893,61.001,55.02,55.529,54.258,54.512,55.02,51.716,56.038,55.402,59.855
 2024-08-06 23:46:46,54.766,52.987,55.529,55.02,53.368,55.02,10.447,56.955,54.639,55.275,55.148,55.402,54.385,54.766,55.148,51.843,56.165,55.275,55.02
 2024-08-07 00:10:28,54.639,52.352,55.402,55.148,53.241,54.893,6.813,57.066,54.512,55.402,55.02,55.529,53.622,54.766,54.893,50.954,55.148,55.529,55.148
 2024-08-07 00:15:06,54.766,52.479,55.529,54.258,52.479,55.148,6.938,56.955,54.385,55.275,54.893,54.766,53.495,54.639,54.893,50.827,55.02,55.402,55.02
 2024-08-07 00:52:50,54.131,51.843,55.402,54.131,52.352,55.148,6.813,57.066,54.385,55.529,55.02,54.893,52.987,54.766,54.766,50.954,55.148,55.529,55.275
 2024-08-07 00:58:45,54.003,51.716,55.275,54.258,52.479,55.02,6.938,57.618,54.258,55.529,54.766,54.766,52.86,54.639,54.893,50.193,54.131,55.275,55.148
 2024-08-07 01:00:49,54.131,51.843,55.402,53.368,51.716,55.148,2.808,60.716,54.385,55.402,54.766,54.893,52.987,54.512,54.512,50.066,54.003,55.275,55.275
 2024-08-07 01:17:48,53.495,51.335,55.148,53.241,51.589,55.02,2.683,62.266,54.003,55.529,54.639,54.131,52.352,54.639,54.639,50.193,54.131,55.148,55.148
 2024-08-07 02:07:53,53.368,51.208,55.148,53.368,51.716,54.893,2.808,66.255,53.876,55.275,54.766,54.003,52.225,54.385,54.512,49.431,53.114,55.275,55.02
 2024-08-07 02:08:55,53.495,51.335,55.02,52.606,50.954,55.02,2.307,66.921,54.003,55.275,54.385,54.131,52.352,54.385,54.639,49.304,53.241,54.893,55.148
 2024-08-07 02:43:00,52.987,50.827,55.148,52.479,50.827,54.766,2.182,60.827,53.622,55.148,54.512,53.495,51.716,54.258,54.131,49.431,52.352,54.766,54.893
 2024-08-07 02:44:55,52.86,50.7,54.766,52.606,50.954,54.766,2.307,60.273,53.495,55.275,54.385,53.368,51.589,54.385,54.258,48.67,52.225,54.893,54.893
 2024-08-07 03:09:46,52.987,50.827,54.639,51.843,50.193,54.639,1.807,58.061,53.622,54.893,54.512,53.495,51.716,54.003,53.749,48.796,52.352,54.512,54.766
