Timestamp,AI098,AI098_pred,res,index,index_average,alarm
2024-01-05 08:30:00,0.005,0.005178599488865995,0.0001785994888659952,0.9956682151621151,,False
2024-01-05 08:30:05,0.005,0.005233088781268477,0.00023308878126847721,0.9943466218465079,,False
2024-01-05 08:30:10,0.006,0.005218522460559691,0.0007814775394403093,0.9810459000863374,,False
2024-01-05 08:30:15,0.006,0.0052001718138985215,0.0007998281861014787,0.9806008201285114,,False
2024-01-05 08:30:20,0.005,0.005191111103964072,0.0001911111039640716,0.995364756149307,,False
2024-01-05 08:30:25,0.005,0.0052293044553160944,0.00022930445531609434,0.9944384075838929,,False
2024-01-05 08:30:30,0.005,0.005243695730110784,0.00024369573011078383,0.994089358959234,,False
2024-01-05 08:30:35,0.005,0.005225540968163009,0.00022554096816300873,0.9945296878932086,99.13,False
2024-01-05 08:30:40,0.005,0.005147870595422252,0.0001478705954222519,0.9964135193931057,99.14,False
2024-01-05 08:30:45,0.005,0.005178653669744168,0.00017865366974416808,0.9956669010491349,99.15,False
2024-01-05 08:30:50,0.005,0.005133596017903627,0.00013359601790362708,0.9967597376205766,99.35,False
2024-01-05 08:30:55,0.005,0.005122726500190175,0.00012272650019017495,0.9970233689015238,99.55,False
2024-01-05 08:31:00,0.005,0.0051284780087962195,0.0001284780087962194,0.9968838707543968,99.57,False
2024-01-05 08:31:05,0.005,0.005203643557861445,0.00020364355786144529,0.9950607917084296,99.58,False
2024-01-05 08:31:10,0.005,0.0051998133865506085,0.00019981338655060844,0.9951536893875671,99.59,False
2024-01-05 08:31:15,0.005,0.005164049839196647,0.00016404983919664651,0.9960211050401008,99.61,False
2024-01-05 08:31:20,0.005,0.005147282941282069,0.0001472829412820691,0.99642777246466,99.61,False
2024-01-05 08:31:25,0.005,0.005178787038059671,0.00017878703805967056,0.9956636663094913,99.61,False
2024-01-05 08:31:30,0.005,0.005131633003009825,0.00013163300300982495,0.9968073489447047,99.61,False
2024-01-05 08:31:35,0.005,0.00512550639601643,0.00012550639601642977,0.996955944797079,99.61,False
2024-01-05 08:31:40,0.005,0.005127373552433465,0.0001273735524334645,0.9969106584420697,99.61,False
2024-01-05 08:31:45,0.005,0.005203335143631846,0.0002033351436318458,0.9950682720438553,99.61,False
2024-01-05 08:31:50,0.005,0.0051994716302421334,0.00019947163024213333,0.9951619784079037,99.61,False
2024-01-05 08:31:55,0.005,0.005165354348032655,0.00016535434803265515,0.9959894652429625,99.61,False
2024-01-05 08:32:00,0.005,0.005147778904705344,0.00014777890470534395,0.9964157432766106,99.61,False
2024-01-05 08:32:05,0.005,0.005178866225497,0.00017886622549700016,0.9956617456828281,99.61,False
2024-01-05 08:32:10,0.005,0.005133412636469811,0.00013341263646981117,0.9967641853875865,99.61,False
2024-01-05 08:32:15,0.005,0.005123497535764174,0.00012349753576417367,0.9970046680629596,99.61,False
2024-01-05 08:32:20,0.005,0.005128332137201139,0.00012833213720113857,0.9968874087508819,99.61,False
2024-01-05 08:32:25,0.005,0.005203080910280419,0.0002030809102804192,0.9950744382663008,99.61,False
2024-01-05 08:32:30,0.005,0.00520025933685557,0.00020025933685556985,0.9951428732268841,99.61,False
2024-01-05 08:32:35,0.005,0.005163858122243112,0.0001638581222431117,0.9960257549783383,99.61,False
