Timestamp,3370-01-AI024,3370-01-AI025,3370-01-AI026,3370-01-AI027,3370-01-AI028,3370-01-AI029,3370-01-AI079,3370-01-AI078-1,3370-01-DTGATE-AI002
 2024-08-14 15:59:48,-0.075,-0.088,2.982,-0.12,-0.122,-0.126,32.467,33.225,21.42
 2024-08-14 16:09:51,-0.075,-0.089,2.914,-0.121,-0.122,-0.126,32.215,33.351,20.886
 2024-08-14 16:29:56,-0.075,-0.088,2.935,-0.12,-0.123,-0.126,44.485,33.225,21.42
 2024-08-14 16:49:53,-0.075,-0.09,2.893,-0.121,-0.122,-0.126,34.614,33.225,20.505
 2024-08-14 16:50:01,-0.075,-0.089,2.946,-0.12,-0.123,-0.126,34.488,33.099,21.42
 2024-08-14 17:10:07,-0.075,-0.09,2.937,-0.121,-0.122,-0.126,32.972,33.225,21.191
 2024-08-14 17:20:09,-0.075,-0.089,2.905,-0.12,-0.123,-0.126,47.274,33.099,21.268
 2024-08-14 17:40:14,-0.075,-0.09,2.899,-0.121,-0.122,-0.126,47.401,32.972,20.81
 2024-08-14 17:50:16,-0.075,-0.089,2.95,-0.122,-0.123,-0.063,47.274,33.099,21.42
 2024-08-14 18:00:17,-0.075,-0.09,2.917,-0.121,-0.123,-0.064,47.908,31.457,20.505
 2024-08-14 18:21:57,-0.075,-0.09,2.919,-0.122,-0.122,-0.063,48.035,43.091,21.268
 2024-08-14 18:50:40,-0.075,-0.089,2.889,-0.121,-0.123,-0.064,47.908,43.218,20.734
 2024-08-14 19:00:43,-0.075,-0.09,2.95,-0.122,-0.123,-0.065,48.289,48.289,21.039
 2024-08-14 19:20:49,0.092,-0.091,2.915,-0.121,-0.123,-0.064,48.162,48.416,21.191
 2024-08-14 19:50:55,2.975,-0.09,2.919,-0.122,-0.123,-0.064,48.289,48.796,20.505
 2024-08-14 20:00:58,2.915,-0.091,2.946,-0.122,-0.123,-0.065,48.162,48.923,21.115
 2024-08-14 20:21:02,2.923,-0.09,2.877,-0.121,-0.123,-0.064,48.543,48.796,20.428
 2024-08-14 20:51:10,2.937,-0.091,2.927,-0.122,-0.123,-0.065,48.416,48.923,21.191
 2024-08-14 21:01:11,2.882,-0.09,2.91,-0.122,-0.123,-0.064,48.543,49.05,21.115
 2024-08-14 21:11:13,2.927,-0.091,2.889,-0.123,-0.123,-0.065,48.416,48.923,21.268
 2024-08-14 21:51:24,2.906,-0.091,2.944,-0.122,-0.123,-0.065,48.416,49.05,21.268
 2024-08-14 22:01:26,2.939,-0.091,2.908,-0.123,-0.123,-0.065,48.543,49.177,21.42
 2024-08-14 22:21:30,2.883,-0.091,2.912,-0.122,-0.123,-0.065,48.416,49.05,20.428
 2024-08-14 22:51:37,2.895,-0.091,2.944,-0.123,-0.123,-0.065,48.543,49.177,21.191
 2024-08-14 23:11:42,2.901,-0.091,2.877,-0.122,-0.123,-0.065,48.416,48.923,20.963
 2024-08-14 23:21:44,2.88,-0.091,2.925,-0.123,-0.123,-0.065,48.543,33.351,21.191
 2024-08-14 23:51:51,2.935,-0.091,2.906,-0.122,-0.123,-0.065,44.231,33.225,20.505
 2024-08-15 00:01:53,2.899,-0.091,-0.064,-0.123,-0.123,-0.065,44.611,32.467,21.191
 2024-08-15 00:32:01,2.893,-0.091,-0.065,-0.122,-0.123,-0.065,44.485,32.972,20.276
 2024-08-15 00:42:03,2.941,-0.092,-0.072,-0.122,-0.123,-0.065,35.373,59.473,21.191
 2024-08-15 01:02:08,2.873,-0.091,-0.073,-0.123,-0.123,-0.065,35.246,36.131,20.581
 2024-08-15 01:52:20,2.902,-0.125,-0.072,-0.122,-0.123,2.951,33.856,36.005,20.276
 2024-08-15 02:02:23,2.911,-0.124,-0.074,-0.122,-0.124,2.885,33.73,34.362,20.505
 2024-08-15 02:22:28,-0.072,-0.125,-0.074,-0.123,-0.123,2.873,33.856,64.187,21.039
 2024-08-15 02:32:30,-0.071,-0.124,-0.073,-0.122,-0.124,2.858,33.478,64.315,20.428
 2024-08-15 02:52:35,-0.072,-0.125,-0.075,-0.123,-0.124,2.941,33.478,65.335,21.115
 2024-08-15 03:02:38,-0.071,-0.124,-0.074,-0.122,-0.123,2.909,33.351,65.462,20.2
 2024-08-15 03:22:45,-0.073,-0.125,-0.075,-0.124,-0.124,2.893,33.478,65.335,21.115
 2024-08-15 03:52:56,-0.073,-0.122,-0.075,-0.124,-0.124,2.924,33.351,65.717,20.123
 2024-08-15 04:02:58,-0.074,-0.088,-0.075,-0.123,-0.123,2.854,33.225,65.717,20.886
 2024-08-15 04:23:01,-0.073,-0.09,-0.075,-0.124,-0.124,2.864,33.351,65.845,20.2
 2024-08-15 04:53:06,-0.074,-0.091,-0.075,-0.124,-0.123,2.896,33.225,65.717,20.734
 2024-08-15 05:03:08,-0.075,-0.078,-0.075,-0.123,-0.124,2.909,33.099,66.228,20.276
 2024-08-15 05:13:10,-0.074,-0.077,-0.075,-0.124,-0.059,2.843,33.225,65.972,20.963
 2024-08-15 05:53:17,-0.075,-0.078,-0.075,-0.124,-0.06,2.867,33.099,66.1,20.963
 2024-08-15 06:03:23,-0.074,3.035,-0.076,-0.123,-0.061,2.863,32.972,65.972,20.505
 2024-08-15 06:23:27,-0.075,-0.07,-0.075,-0.124,-0.06,2.901,33.099,66.1,20.963
 2024-08-15 06:53:33,-0.075,-0.071,-0.075,-0.124,-0.061,2.82,32.972,65.972,20.963
 2024-08-15 07:03:35,-0.075,2.984,-0.076,-0.123,-0.06,2.885,32.846,65.972,20.505
 2024-08-15 07:53:44,-0.075,2.915,-0.075,-0.124,-0.062,2.859,32.972,66.1,20.047
 2024-08-15 08:03:45,-0.075,2.937,-0.076,-0.059,-0.061,2.899,32.846,65.972,20.886
 2024-08-15 08:33:53,-0.075,2.896,-0.075,-0.059,-0.062,2.837,32.72,66.1,20.505
 2024-08-15 08:43:56,-0.075,2.947,-0.076,-0.06,-0.061,2.883,32.846,66.228,20.963
 2024-08-15 08:54:00,-0.075,2.939,-0.075,-0.059,-0.061,2.864,32.72,58.964,20.886
 2024-08-15 09:04:02,-0.075,2.907,-0.076,-0.06,-0.062,2.9,32.846,58.837,20.123
 2024-08-15 09:14:04,-0.076,2.901,-0.075,-0.061,-0.061,-0.084,32.72,35.752,20.886
 2024-08-15 09:24:06,-0.124,2.952,-0.075,-0.06,-0.062,-0.085,32.593,35.625,20.047
 2024-08-15 09:54:12,-0.12,2.918,-0.076,-0.06,-0.061,-0.084,32.72,33.983,20.81
 2024-08-15 10:04:14,-0.081,2.922,-0.075,-0.061,-0.062,-0.088,32.593,34.109,20.963
 2024-08-15 10:54:25,-0.085,2.892,-0.075,-0.06,-0.062,-0.088,32.72,33.73,20.047
 2024-08-15 11:04:27,-0.084,2.953,-0.076,-0.061,-0.062,-0.089,32.593,33.73,20.276
 2024-08-15 11:24:32,-0.085,2.917,-0.075,-0.062,-0.062,-0.089,32.467,33.604,20.886
 2024-08-15 11:44:36,-0.085,2.921,-0.076,-0.061,-0.062,-0.09,32.593,33.73,19.894
 2024-08-15 11:54:38,-0.085,2.948,-0.075,-0.061,-0.062,-0.089,32.467,33.604,20.047
 2024-08-15 12:04:40,-0.085,2.879,-0.076,-0.062,-0.062,-0.126,32.341,33.478,20.276
 2024-08-15 12:14:43,-0.085,2.928,-0.075,-0.061,-0.062,-0.124,32.467,33.604,20.505
 2024-08-15 12:34:47,-0.085,2.912,-0.076,-0.062,-0.062,-0.126,32.341,33.351,20.047
 2024-08-15 12:54:51,-0.085,2.946,2.974,-0.061,-0.062,-0.062,31.962,33.478,20.886
 2024-08-15 13:45:01,-0.085,2.892,2.914,-0.062,-0.062,-0.062,31.71,33.351,20.581
 2024-08-15 14:05:05,-0.085,2.912,2.922,2.963,-0.062,-0.063,47.147,33.478,20.963
 2024-08-15 14:45:13,-0.085,2.914,2.881,2.904,2.963,-0.062,47.274,33.225,19.894
 2024-08-15 14:55:15,-0.085,2.879,2.937,2.912,2.904,-0.063,48.035,33.351,20.886
 2024-08-15 15:05:17,-0.085,2.947,2.926,2.871,2.912,-0.062,48.162,33.225,20.81
 2024-08-15 15:25:21,-0.085,2.927,2.906,2.951,2.871,-0.064,48.035,33.351,19.971
 2024-08-15 15:55:28,-0.085,2.908,2.939,2.921,2.952,-0.063,48.416,33.099,20.963
 2024-08-15 16:05:34,-0.085,-0.062,2.881,2.905,2.92,-0.064,48.416,33.225,20.657
 2024-08-15 16:11:43,2.986,-0.063,2.894,2.86,2.905,-0.063,48.543,33.099,20.886
 2024-08-15 16:55:55,2.93,-0.071,2.9,2.942,2.86,-0.063,48.416,33.225,20.734
 2024-08-15 17:15:58,2.902,-0.072,2.879,2.902,2.941,-0.064,48.67,33.099,20.276
 2024-08-15 17:36:02,2.883,-0.071,2.933,2.912,2.901,-0.063,48.67,32.972,19.894
 2024-08-15 17:46:04,2.941,-0.072,2.899,2.934,2.912,-0.064,48.796,33.099,20.581
 2024-08-15 17:56:05,2.921,-0.072,2.892,2.85,2.934,-0.063,48.67,32.972,20.123
 2024-08-15 18:06:07,2.905,-0.073,2.94,2.896,2.851,-0.064,49.05,33.099,19.971
 2024-08-15 18:16:09,2.881,-0.072,2.872,2.892,2.895,-0.064,48.923,32.972,19.894
 2024-08-15 18:26:10,2.935,-0.073,2.902,2.913,2.892,-0.065,36.51,32.846,20.81
 2024-08-15 18:56:15,2.918,-0.072,2.91,-0.065,2.912,-0.064,36.384,32.972,20.734
 2024-08-15 19:06:17,2.91,-0.074,-0.072,-0.065,-0.066,-0.064,33.983,32.846,20.886
 2024-08-15 19:36:23,2.881,-0.073,-0.073,-0.068,-0.065,-0.065,33.856,32.72,19.894
 2024-08-15 19:56:27,2.937,-0.074,-0.072,-0.067,-0.069,-0.064,33.983,32.846,20.428
 2024-08-15 20:06:27,2.916,-0.073,-0.074,-0.069,-0.069,-0.064,33.478,32.72,20.047
 2024-08-15 20:26:31,2.93,-0.074,-0.074,-0.069,-0.069,-0.065,33.351,32.846,20.734
 2024-08-15 20:56:37,2.936,-0.075,-0.075,-0.069,-0.069,-0.064,33.478,32.72,20.581
 2024-08-15 21:06:39,2.878,-0.074,-0.074,-0.069,-0.07,-0.065,33.351,32.593,19.894
 2024-08-15 21:16:40,2.892,-0.074,-0.075,-0.069,-0.069,-0.064,33.225,32.72,20.734
 2024-08-15 21:36:46,2.898,-0.075,-0.074,-0.07,-0.071,-0.065,33.351,32.72,19.818
 2024-08-15 21:56:50,2.934,-0.074,-0.075,-0.069,-0.07,-0.065,33.099,32.593,20.123
 2024-08-15 22:06:52,2.873,-0.075,-0.075,-0.07,-0.071,-0.064,33.099,32.72,20.047
 2024-08-15 22:36:58,2.886,-0.074,-0.075,-0.071,-0.07,-0.065,33.225,32.593,19.818
 2024-08-15 22:57:03,2.899,-0.075,-0.075,-0.07,-0.071,-0.064,32.972,32.467,20.505
 2024-08-15 23:07:05,2.924,-0.075,-0.075,-0.071,-0.072,-0.065,32.972,32.593,19.971
 2024-08-15 23:57:16,-0.066,-0.075,-0.075,-0.07,-0.071,-0.064,33.099,32.467,20.81
 2024-08-16 00:07:18,-0.067,-0.075,-0.076,-0.124,-0.072,-0.065,32.972,32.593,20.123
 2024-08-16 00:47:25,-0.066,-0.074,-0.075,-0.123,-0.073,-0.065,32.846,32.467,20.734
 2024-08-16 00:57:27,-0.07,-0.075,-0.075,-0.124,-0.124,-0.065,32.972,63.805,20.276
 2024-08-16 01:07:29,-0.071,-0.075,-0.076,-0.124,-0.123,-0.065,32.846,63.932,20.123
 2024-08-16 01:37:35,-0.07,-0.074,-0.075,-0.123,-0.124,-0.065,32.72,65.207,19.742
 2024-08-16 01:47:37,-0.071,-0.075,-0.076,-0.124,-0.06,-0.065,32.846,65.08,20.734
 2024-08-16 02:07:41,-0.072,-0.075,-0.075,-0.123,-0.061,-0.065,32.72,65.717,19.894
 2024-08-16 02:27:45,-0.071,-0.074,-0.125,-0.124,-0.06,-0.065,34.109,65.845,19.666
 2024-08-16 02:47:49,-0.072,-0.075,-0.12,-0.124,-0.062,-0.126,61.511,65.717,20.505
 2024-08-16 03:07:53,-0.071,-0.075,-0.081,-0.123,-0.061,-0.12,61.638,66.1,20.581
 2024-08-16 03:17:55,-0.072,-0.074,-0.085,-0.124,-0.062,-0.063,67.376,66.1,19.818
 2024-08-16 03:48:00,-0.072,-0.075,-0.085,-0.124,-0.061,-0.064,67.503,66.228,20.2
 2024-08-16 04:08:04,-0.072,-0.075,-0.085,-0.123,-0.062,-0.063,67.886,66.1,20.581
 2024-08-16 04:58:13,-0.072,-0.075,-0.086,-0.124,-0.062,-0.064,68.014,66.61,19.589
 2024-08-16 05:08:15,-0.072,2.976,-0.085,-0.123,-0.062,-0.065,67.886,66.483,19.666
 2024-08-16 05:18:17,-0.072,2.917,-0.086,-0.124,-0.062,-0.064,68.014,66.61,20.581
 2024-08-16 05:58:31,-0.072,2.924,-0.085,-0.059,-0.062,-0.065,68.142,37.648,20.505
 2024-08-16 06:08:35,-0.073,2.883,-0.085,-0.06,-0.062,-0.064,37.395,37.522,20.123
 2024-08-16 06:18:36,-0.072,2.939,-0.086,-0.059,-0.062,-0.065,37.269,34.109,19.818
 2024-08-16 06:28:38,-0.073,2.928,-0.085,-0.061,-0.062,-0.064,33.856,33.983,20.581
 2024-08-16 06:58:43,-0.072,2.908,-0.086,-0.06,-0.062,-0.065,33.73,34.109,20.123
 2024-08-16 07:08:45,-0.124,2.941,-0.085,-0.061,-0.063,-0.065,33.856,33.604,20.276
 2024-08-16 07:18:46,-0.125,2.883,-0.086,-0.06,-0.062,-0.064,33.351,33.73,20.505
 2024-08-16 07:28:48,-0.124,2.895,-0.086,-0.061,-0.063,-0.065,33.351,33.478,19.894
 2024-08-16 07:48:54,-0.119,2.901,-0.085,-0.062,-0.062,-0.065,33.225,33.478,20.505
 2024-08-16 08:09:05,-0.081,2.882,-0.086,-0.061,-0.062,-0.065,33.351,33.351,20.123
 2024-08-16 08:29:09,-0.082,2.936,-0.078,-0.062,-0.063,-0.065,33.099,33.478,19.818
 2024-08-16 08:39:10,-0.081,2.902,2.986,-0.061,-0.062,-0.065,33.099,33.225,20.352
 2024-08-16 08:59:13,-0.083,2.894,2.929,-0.061,-0.063,-0.065,32.972,33.225,19.818
 2024-08-16 09:19:17,-0.082,2.941,2.902,-0.062,-0.062,-0.065,33.099,33.351,19.589
 2024-08-16 09:29:27,-0.083,2.875,2.883,-0.061,-0.063,-0.065,32.972,33.225,20.505
 2024-08-16 09:59:39,-0.082,2.904,2.941,-0.062,2.955,-0.065,32.846,33.099,20.123
 2024-08-16 10:09:41,-0.082,2.912,2.921,-0.061,2.887,-0.065,32.972,33.225,20.2
 2024-08-16 10:19:43,-0.083,-0.071,2.905,-0.062,2.876,-0.065,32.846,33.099,20.047
 2024-08-16 10:49:48,2.992,-0.072,2.88,-0.062,2.862,-0.065,32.341,32.972,20.428
 2024-08-16 10:59:49,2.91,-0.071,2.934,-0.062,2.944,-0.065,47.655,33.099,20.352
 2024-08-16 11:09:51,2.923,-0.072,2.918,-0.062,2.912,2.957,47.781,32.972,19.742
 2024-08-16 11:19:59,2.956,-0.073,2.909,-0.062,2.896,2.893,48.416,32.846,20.352
 2024-08-16 11:30:02,2.879,-0.072,2.879,-0.062,2.928,2.876,48.543,32.215,19.589
 2024-08-16 11:50:06,2.905,-0.073,2.937,-0.062,2.858,2.918,48.416,41.191,20.505
 2024-08-16 12:00:08,2.915,-0.074,2.915,-0.062,2.867,2.85,48.67,46.006,19.818
 2024-08-16 12:10:10,2.945,-0.073,2.93,2.955,2.899,2.899,48.67,46.133,19.589
 2024-08-16 12:20:12,2.886,-0.073,2.935,2.888,2.912,2.901,48.796,49.177,20.505
 2024-08-16 12:50:18,2.912,-0.074,2.877,2.876,2.846,2.914,48.67,49.05,20.505
 2024-08-16 13:00:19,2.902,-0.073,2.892,2.862,2.87,2.85,48.923,49.558,19.666
 2024-08-16 13:30:33,2.948,-0.074,2.892,2.944,2.866,2.882,48.923,49.431,20.657
 2024-08-16 13:40:35,2.89,-0.073,2.934,2.912,2.904,2.898,48.796,49.685,20.505
 2024-08-16 14:00:39,2.913,-0.075,2.872,2.896,2.822,2.917,48.923,49.685,20.2
 2024-08-16 14:40:46,2.918,-0.075,2.885,2.928,2.889,2.846,48.67,49.558,19.818
 2024-08-16 14:50:48,2.892,-0.074,2.897,2.857,2.862,2.871,48.67,35.373,20.581
 2024-08-16 15:11:00,2.947,-0.075,2.924,2.867,2.903,2.886,48.796,35.246,20.276
 2024-08-16 15:31:04,2.918,-0.075,-0.067,2.899,2.841,2.913,48.67,33.73,20.428
 2024-08-16 15:41:06,2.908,-0.074,-0.068,2.912,2.887,2.841,48.796,33.604,20.123
 2024-08-16 16:01:10,2.937,-0.075,-0.071,2.846,2.869,2.86,48.923,33.73,20.2
 2024-08-16 16:11:12,2.886,-0.075,-0.071,2.87,2.903,2.879,40.685,33.351,20.581
 2024-08-16 16:31:16,2.893,-0.075,-0.072,2.867,-0.082,2.834,40.558,33.225,19.589
 2024-08-16 16:51:20,2.896,-0.075,-0.071,2.904,-0.081,2.916,35.12,33.351,20.428
 2024-08-16 17:01:30,2.943,-0.075,-0.072,2.823,-0.082,2.883,34.994,33.225,19.818
 2024-08-16 17:11:32,-0.061,-0.125,-0.072,2.888,-0.081,2.892,34.109,33.099,20.657
 2024-08-16 17:51:40,-0.062,-0.124,-0.072,2.862,-0.086,2.915,33.983,33.225,19.742
 2024-08-16 18:01:42,-0.061,-0.125,-0.072,2.902,-0.085,2.832,34.109,33.099,20.657
 2024-08-16 18:21:46,-0.069,-0.125,-0.072,2.841,-0.086,2.867,33.73,34.362,19.818
 2024-08-16 18:51:53,-0.068,-0.124,-0.072,2.888,-0.085,2.892,33.604,64.57,19.818
 2024-08-16 19:01:55,-0.069,-0.125,-0.073,2.87,-0.087,2.901,33.73,64.697,20.123
 2024-08-16 19:52:12,-0.068,-0.124,-0.072,2.904,-0.087,-0.101,33.604,64.57,19.666
 2024-08-16 20:02:14,-0.069,-0.125,-0.072,-0.081,-0.088,-0.102,33.478,65.845,19.894
 2024-08-16 20:12:16,-0.069,-0.125,-0.073,-0.081,-0.124,-0.101,33.604,65.972,20.581
 2024-08-16 20:22:19,-0.07,-0.124,-0.072,-0.081,-0.123,-0.126,33.478,65.845,19.742
 2024-08-16 20:52:24,-0.069,-0.125,-0.073,-0.085,-0.124,-0.126,33.351,66.355,20.276
 2024-08-16 21:02:27,-0.07,-0.081,-0.074,-0.085,-0.059,-0.126,33.478,66.228,20.505
 2024-08-16 21:12:29,-0.071,-0.084,-0.073,-0.085,-0.06,-0.126,33.351,66.61,19.742
 2024-08-16 21:52:37,-0.07,-0.085,-0.074,-0.085,-0.059,-0.061,33.225,66.483,20.657
 2024-08-16 22:02:39,-0.071,-0.084,-0.073,-0.086,-0.06,-0.062,33.351,66.355,20.581
 2024-08-16 22:52:51,-0.07,-0.085,-0.074,-0.086,-0.061,-0.061,33.225,66.228,19.589
 2024-08-16 23:12:55,-0.071,-0.085,-0.073,-0.088,-0.06,-0.062,33.099,66.1,20.581
 2024-08-16 23:53:03,-0.072,-0.085,-0.125,-0.124,-0.061,-0.062,33.225,66.228,20.123
 2024-08-17 00:03:05,-0.071,-0.085,-0.126,-0.123,-0.06,-0.062,33.099,66.355,20.505
 2024-08-17 00:13:09,-0.072,-0.085,-0.125,-0.124,-0.061,-0.062,32.972,66.61,20.581
 2024-08-17 00:23:11,-0.071,-0.085,-0.125,-0.123,-0.061,-0.062,64.315,47.274,19.666
 2024-08-17 00:53:17,-0.072,-0.085,-0.126,-0.124,-0.062,-0.062,64.442,47.147,20.352
 2024-08-17 01:13:20,-0.072,-0.085,-0.125,-0.124,-0.061,-0.062,67.248,35.246,20.505
 2024-08-17 01:23:23,-0.072,-0.085,-0.12,-0.123,-0.061,-0.063,67.376,35.12,19.589
 2024-08-17 01:53:28,-0.072,-0.085,-0.082,-0.124,-0.062,-0.062,67.248,34.109,20.428
 2024-08-17 02:03:31,-0.072,-0.085,-0.083,-0.124,-0.061,-0.062,67.503,34.235,20.352
 2024-08-17 02:13:33,-0.072,-0.085,-0.082,-0.123,-0.062,-0.063,67.503,33.983,20.505
 2024-08-17 02:23:34,-0.072,-0.085,-0.084,-0.124,-0.061,-0.062,67.631,33.856,19.666
 2024-08-17 02:53:47,-0.071,-0.085,-0.083,-0.124,-0.062,-0.063,67.503,33.983,20.428
 2024-08-17 03:13:51,-0.072,-0.085,-0.084,-0.123,-0.062,-0.062,67.759,33.73,19.589
 2024-08-17 03:54:00,-0.072,2.987,-0.083,-0.124,-0.061,-0.063,67.631,33.856,20.428
 2024-08-17 04:04:02,-0.072,2.931,-0.084,-0.124,-0.062,-0.063,67.759,33.73,19.589
 2024-08-17 04:14:04,-0.072,2.904,-0.083,-0.123,-0.062,-0.062,67.631,33.856,20.505
 2024-08-17 04:54:12,-0.072,2.885,-0.084,-0.124,-0.062,-0.063,67.631,33.604,19.818
 2024-08-17 05:04:13,-0.072,2.943,2.992,-0.059,-0.062,-0.063,67.759,33.604,19.742
 2024-08-17 05:24:17,-0.072,2.922,2.909,-0.059,-0.062,-0.062,67.631,33.478,19.589
 2024-08-17 05:34:19,-0.072,2.907,2.921,-0.059,-0.062,-0.126,67.759,33.604,20.2
 2024-08-17 05:54:23,-0.072,2.883,2.955,-0.059,-0.062,-0.074,67.886,33.478,20.047
 2024-08-17 06:04:25,-0.072,2.936,2.878,-0.06,-0.062,-0.073,38.028,33.604,20.276
 2024-08-17 06:24:30,-0.072,2.921,2.905,-0.059,-0.062,-0.064,37.901,33.478,20.505
 2024-08-17 06:44:33,-0.072,2.912,2.914,-0.06,-0.062,-0.065,33.856,33.351,19.589
 2024-08-17 06:54:35,-0.072,2.882,2.944,-0.059,-0.062,-0.064,33.73,33.478,19.894
 2024-08-17 07:04:36,-0.072,2.938,2.885,-0.06,-0.062,-0.065,33.856,33.351,20.352
 2024-08-17 07:14:38,-0.072,2.917,2.911,-0.061,-0.062,-0.064,33.478,33.225,20.428
 2024-08-17 07:24:41,-0.073,2.932,2.902,-0.06,-0.062,-0.065,33.478,33.351,19.971
 2024-08-17 07:54:47,-0.072,2.937,2.947,-0.06,-0.062,-0.065,33.351,32.467,20.428
 2024-08-17 08:04:49,-0.073,2.879,2.889,-0.061,-0.062,-0.064,32.846,47.528,20.2
 2024-08-17 08:34:55,2.961,2.895,2.913,-0.06,-0.062,-0.065,48.035,47.655,20.505
 2024-08-17 08:54:58,2.915,2.894,2.918,-0.061,-0.062,-0.065,48.162,47.528,20.428
 2024-08-17 09:25:04,2.913,2.935,2.89,-0.06,-0.062,-0.064,48.035,49.05,20.352
 2024-08-17 09:35:06,2.943,2.874,2.947,-0.061,-0.062,-0.065,48.543,49.177,19.742
 2024-08-17 09:45:08,2.884,2.886,2.917,-0.061,-0.062,-0.065,48.543,49.05,20.428
 2024-08-17 09:55:10,2.917,2.9,2.908,-0.062,-0.062,-0.064,48.67,49.304,19.818
 2024-08-17 10:05:12,2.89,2.926,2.936,-0.061,-0.062,-0.065,48.543,49.304,19.513
 2024-08-17 10:45:21,2.941,-0.066,2.884,-0.061,-0.062,-0.065,48.796,49.431,20.428
 2024-08-17 10:55:23,2.872,-0.065,2.891,-0.062,-0.062,-0.065,48.796,49.304,20.047
 2024-08-17 11:05:25,2.902,-0.069,2.894,-0.061,-0.063,-0.065,48.67,49.558,19.589
 2024-08-17 11:15:27,2.891,-0.069,2.943,-0.061,-0.062,-0.065,48.923,49.558,20.505
 2024-08-17 11:55:35,2.937,-0.07,-0.062,-0.062,-0.062,-0.126,48.923,49.431,20.352
 2024-08-17 12:05:37,2.867,-0.069,-0.062,-0.061,-0.063,-0.126,49.05,49.558,19.437
 2024-08-17 12:55:47,2.909,-0.071,-0.069,-0.061,-0.062,-0.126,44.611,49.558,20.352
 2024-08-17 13:05:49,2.904,-0.07,-0.07,-0.062,-0.124,-0.126,44.992,49.685,20.428
 2024-08-17 13:15:50,2.93,-0.071,-0.069,-0.061,-0.117,-0.126,44.865,34.867,19.437
 2024-08-17 13:55:58,2.874,-0.07,-0.071,-0.062,-0.06,-0.126,35.878,34.994,19.513
 2024-08-17 14:06:00,2.916,-0.071,-0.07,-0.061,-0.061,-0.126,35.752,34.867,20.276
 2024-08-17 14:16:02,2.885,-0.072,-0.071,-0.062,-0.062,-0.126,34.614,33.73,20.428
 2024-08-17 14:46:16,2.931,-0.071,-0.072,-0.062,-0.061,-0.126,34.488,33.604,19.513
 2024-08-17 14:56:17,2.877,-0.072,-0.071,-0.061,-0.062,-0.126,34.235,33.73,20.352
 2024-08-17 15:16:21,2.905,-0.071,-0.072,-0.062,-0.062,-0.126,34.235,33.604,19.437
 2024-08-17 15:26:23,2.911,-0.072,-0.071,-0.061,-0.062,-0.121,34.109,34.614,20.352
 2024-08-17 15:56:30,2.923,-0.072,-0.072,-0.062,-0.062,-0.062,34.235,64.952,20.2
 2024-08-17 16:06:40,-0.069,-0.072,-0.072,-0.061,-0.062,-0.062,34.109,65.08,19.666
 2024-08-17 16:16:41,-0.07,-0.072,-0.072,-0.062,-0.062,-0.063,33.983,64.952,20.276
 2024-08-17 16:56:49,-0.069,-0.072,-0.072,-0.062,-0.062,-0.062,34.109,65.972,19.437
 2024-08-17 17:06:51,-0.071,-0.073,-0.072,-0.124,-0.062,-0.063,33.983,66.1,19.513
 2024-08-17 17:36:56,-0.071,-0.072,-0.072,-0.124,-0.062,-0.064,33.856,65.972,20.352
 2024-08-17 17:57:00,-0.072,-0.125,-0.072,-0.123,-0.062,-0.063,33.983,66.228,19.818
 2024-08-17 18:07:02,-0.071,-0.124,-0.072,-0.124,-0.062,-0.064,33.856,66.228,20.276
 2024-08-17 18:57:12,-0.072,-0.125,-0.072,-0.124,-0.062,-0.063,33.73,66.355,19.437
 2024-08-17 19:07:14,-0.072,-0.124,-0.072,-0.123,-0.062,-0.064,33.856,66.228,19.513
 2024-08-17 19:37:27,-0.072,-0.125,-0.072,-0.124,-0.062,-0.065,33.73,66.355,20.2
