_time,_value
2024-09-29 11:06:00+09:00,37.38
2024-09-29 11:07:00+09:00,36.504
2024-09-29 11:08:00+09:00,36.252
2024-09-29 11:09:00+09:00,36.332
2024-09-29 11:10:00+09:00,36.368
2024-09-29 11:11:00+09:00,36.28
2024-09-29 11:12:00+09:00,36.312
2024-09-29 11:13:00+09:00,36.374
2024-09-29 11:14:00+09:00,36.352
2024-09-29 11:15:00+09:00,36.376
2024-09-29 11:16:00+09:00,36.296
2024-09-29 11:17:00+09:00,36.46
2024-09-29 11:18:00+09:00,36.348
2024-09-29 11:19:00+09:00,37.656
2024-09-29 11:20:00+09:00,37.186
2024-09-29 11:21:00+09:00,36.586
2024-09-29 11:22:00+09:00,36.438
2024-09-29 11:23:00+09:00,36.562
2024-09-29 11:24:00+09:00,36.53
2024-09-29 11:25:00+09:00,36.642
2024-09-29 11:26:00+09:00,36.582
2024-09-29 11:27:00+09:00,36.708
2024-09-29 11:28:00+09:00,36.76
2024-09-29 11:29:00+09:00,36.762
2024-09-29 11:30:00+09:00,36.828
2024-09-29 11:31:00+09:00,36.766
2024-09-29 11:32:00+09:00,36.726
2024-09-29 11:33:00+09:00,37.542
2024-09-29 11:34:00+09:00,36.618
2024-09-29 11:35:00+09:00,36.442
2024-09-29 11:36:00+09:00,36.39
2024-09-29 11:37:00+09:00,36.4
2024-09-29 11:38:00+09:00,36.468
2024-09-29 11:39:00+09:00,36.368
2024-09-29 11:40:00+09:00,36.41
2024-09-29 11:41:00+09:00,36.344
2024-09-29 11:42:00+09:00,36.38
2024-09-29 11:43:00+09:00,36.404
2024-09-29 11:44:00+09:00,36.5
2024-09-29 11:45:00+09:00,36.514
2024-09-29 11:46:00+09:00,37.506
2024-09-29 11:47:00+09:00,36.812
2024-09-29 11:48:00+09:00,36.366
2024-09-29 11:49:00+09:00,36.386
2024-09-29 11:50:00+09:00,36.384
2024-09-29 11:51:00+09:00,36.356
2024-09-29 11:52:00+09:00,36.386
2024-09-29 11:53:00+09:00,36.444
2024-09-29 11:54:00+09:00,36.45
2024-09-29 11:55:00+09:00,36.384
2024-09-29 11:56:00+09:00,36.538
2024-09-29 11:57:00+09:00,36.514
2024-09-29 11:58:00+09:00,36.566
2024-09-29 11:59:00+09:00,37.484
2024-09-29 12:00:00+09:00,37.122
2024-09-29 12:01:00+09:00,36.416
2024-09-29 12:02:00+09:00,36.438
2024-09-29 12:03:00+09:00,36.366
2024-09-29 12:04:00+09:00,36.454
2024-09-29 12:05:00+09:00,36.442
2024-09-29 12:06:00+09:00,36.414
2024-09-29 12:07:00+09:00,36.428
2024-09-29 12:08:00+09:00,36.372
2024-09-29 12:09:00+09:00,36.362
2024-09-29 12:10:00+09:00,36.324
2024-09-29 12:11:00+09:00,36.328
2024-09-29 12:12:00+09:00,36.248
2024-09-29 12:13:00+09:00,37.51
2024-09-29 12:14:00+09:00,36.63
2024-09-29 12:15:00+09:00,36.566
2024-09-29 12:16:00+09:00,36.424
2024-09-29 12:17:00+09:00,36.446
2024-09-29 12:18:00+09:00,36.522
2024-09-29 12:19:00+09:00,36.626
2024-09-29 12:20:00+09:00,36.522
2024-09-29 12:21:00+09:00,36.582
2024-09-29 12:22:00+09:00,36.482
2024-09-29 12:23:00+09:00,36.47
2024-09-29 12:24:00+09:00,36.484
2024-09-29 12:25:00+09:00,36.526
2024-09-29 12:26:00+09:00,37.358
2024-09-29 12:27:00+09:00,36.804
2024-09-29 12:28:00+09:00,36.554
2024-09-29 12:29:00+09:00,36.602
2024-09-29 12:30:00+09:00,36.57
2024-09-29 12:31:00+09:00,36.646
2024-09-29 12:32:00+09:00,36.476
2024-09-29 12:33:00+09:00,36.606
2024-09-29 12:34:00+09:00,36.574
2024-09-29 12:35:00+09:00,36.446
2024-09-29 12:36:00+09:00,37.584
2024-09-29 12:37:00+09:00,36.924
2024-09-29 12:38:00+09:00,36.432
2024-09-29 12:39:00+09:00,36.51
2024-09-29 12:40:00+09:00,36.562
2024-09-29 12:41:00+09:00,36.456
2024-09-29 12:42:00+09:00,36.53
2024-09-29 12:43:00+09:00,36.482
2024-09-29 12:44:00+09:00,36.614
2024-09-29 12:45:00+09:00,36.558
2024-09-29 12:46:00+09:00,36.502
2024-09-29 12:47:00+09:00,36.542
2024-09-29 12:48:00+09:00,36.526
2024-09-29 12:49:00+09:00,36.71
2024-09-29 12:50:00+09:00,37.722
2024-09-29 12:51:00+09:00,36.614
2024-09-29 12:52:00+09:00,36.614
2024-09-29 12:53:00+09:00,36.65
2024-09-29 12:54:00+09:00,36.602
2024-09-29 12:55:00+09:00,36.654
2024-09-29 12:56:00+09:00,36.67
2024-09-29 12:57:00+09:00,36.76
2024-09-29 12:58:00+09:00,36.762
2024-09-29 12:59:00+09:00,36.812
2024-09-29 13:00:00+09:00,36.73
2024-09-29 13:01:00+09:00,36.71
2024-09-29 13:02:00+09:00,36.634
2024-09-29 13:03:00+09:00,37.746
2024-09-29 13:04:00+09:00,36.756
2024-09-29 13:05:00+09:00,36.594
2024-09-29 13:06:00+09:00,36.622
2024-09-29 13:07:00+09:00,36.564
2024-09-29 13:08:00+09:00,36.666
2024-09-29 13:09:00+09:00,36.776
2024-09-29 13:10:00+09:00,36.68
2024-09-29 13:11:00+09:00,36.626
2024-09-29 13:12:00+09:00,36.738
2024-09-29 13:13:00+09:00,36.74
2024-09-29 13:14:00+09:00,36.78
2024-09-29 13:15:00+09:00,36.794
2024-09-29 13:16:00+09:00,37.798
2024-09-29 13:17:00+09:00,37.142
2024-09-29 13:18:00+09:00,36.762
2024-09-29 13:19:00+09:00,36.726
2024-09-29 13:20:00+09:00,36.626
2024-09-29 13:21:00+09:00,36.654
2024-09-29 13:22:00+09:00,36.762
2024-09-29 13:23:00+09:00,36.726
2024-09-29 13:24:00+09:00,36.82
2024-09-29 13:25:00+09:00,36.794
2024-09-29 13:26:00+09:00,36.754
2024-09-29 13:27:00+09:00,36.778
2024-09-29 13:28:00+09:00,36.758
2024-09-29 13:29:00+09:00,36.734
2024-09-29 13:30:00+09:00,37.766
2024-09-29 13:31:00+09:00,36.732
2024-09-29 13:32:00+09:00,36.78
2024-09-29 13:33:00+09:00,36.836
2024-09-29 13:34:00+09:00,36.836
2024-09-29 13:35:00+09:00,36.764
2024-09-29 13:36:00+09:00,36.86
2024-09-29 13:37:00+09:00,36.696
2024-09-29 13:38:00+09:00,36.694
2024-09-29 13:39:00+09:00,36.74
2024-09-29 13:40:00+09:00,36.57
2024-09-29 13:41:00+09:00,36.662
2024-09-29 13:42:00+09:00,36.668
2024-09-29 13:43:00+09:00,37.69
2024-09-29 13:44:00+09:00,36.936
2024-09-29 13:45:00+09:00,36.68
2024-09-29 13:46:00+09:00,36.698
2024-09-29 13:47:00+09:00,36.678
2024-09-29 13:48:00+09:00,36.67
2024-09-29 13:49:00+09:00,36.764
2024-09-29 13:50:00+09:00,36.776
2024-09-29 13:51:00+09:00,36.73
2024-09-29 13:52:00+09:00,36.692
2024-09-29 13:53:00+09:00,36.664
2024-09-29 13:54:00+09:00,36.748
2024-09-29 13:55:00+09:00,36.772
2024-09-29 13:56:00+09:00,37.72
2024-09-29 13:57:00+09:00,37.32
2024-09-29 13:58:00+09:00,36.816
2024-09-29 13:59:00+09:00,36.754
2024-09-29 14:00:00+09:00,36.768
2024-09-29 14:01:00+09:00,36.726
2024-09-29 14:02:00+09:00,36.728
2024-09-29 14:03:00+09:00,36.702
2024-09-29 14:04:00+09:00,36.768
2024-09-29 14:05:00+09:00,36.7
2024-09-29 14:06:00+09:00,36.78
2024-09-29 14:07:00+09:00,36.768
2024-09-29 14:08:00+09:00,36.804
2024-09-29 14:09:00+09:00,36.674
2024-09-29 14:10:00+09:00,37.83
2024-09-29 14:11:00+09:00,36.876
2024-09-29 14:12:00+09:00,36.774
2024-09-29 14:13:00+09:00,36.912
2024-09-29 14:14:00+09:00,36.868
2024-09-29 14:15:00+09:00,36.856
2024-09-29 14:16:00+09:00,36.922
2024-09-29 14:17:00+09:00,36.81
2024-09-29 14:18:00+09:00,36.784
2024-09-29 14:19:00+09:00,36.61
2024-09-29 14:20:00+09:00,36.828
2024-09-29 14:21:00+09:00,36.83
2024-09-29 14:22:00+09:00,36.784
2024-09-29 14:23:00+09:00,38.262
2024-09-29 14:24:00+09:00,37.478
2024-09-29 14:25:00+09:00,37.27
2024-09-29 14:26:00+09:00,37.22
2024-09-29 14:27:00+09:00,37.17
2024-09-29 14:28:00+09:00,37.15
2024-09-29 14:29:00+09:00,37.214
2024-09-29 14:30:00+09:00,37.134
2024-09-29 14:31:00+09:00,37.186
2024-09-29 14:32:00+09:00,37.182
2024-09-29 14:33:00+09:00,37.154
2024-09-29 14:34:00+09:00,37.198
2024-09-29 14:35:00+09:00,37.102
2024-09-29 14:36:00+09:00,37.786
2024-09-29 14:37:00+09:00,37.34
2024-09-29 14:38:00+09:00,36.844
2024-09-29 14:39:00+09:00,36.872
2024-09-29 14:40:00+09:00,36.634
2024-09-29 14:41:00+09:00,36.626
2024-09-29 14:42:00+09:00,36.606
2024-09-29 14:43:00+09:00,36.586
2024-09-29 14:44:00+09:00,36.586
2024-09-29 14:45:00+09:00,36.534
2024-09-29 14:46:00+09:00,36.668
2024-09-29 14:47:00+09:00,36.644
2024-09-29 14:48:00+09:00,36.62
2024-09-29 14:49:00+09:00,36.562
2024-09-29 14:50:00+09:00,38.074
2024-09-29 14:51:00+09:00,37.274
2024-09-29 14:52:00+09:00,37.066
2024-09-29 14:53:00+09:00,37.088
2024-09-29 14:54:00+09:00,37.182
2024-09-29 14:55:00+09:00,37.154
2024-09-29 14:56:00+09:00,36.962
2024-09-29 14:57:00+09:00,36.94
2024-09-29 14:58:00+09:00,36.95
2024-09-29 14:59:00+09:00,36.992
2024-09-29 15:00:00+09:00,37.006
2024-09-29 15:01:00+09:00,36.956
2024-09-29 15:02:00+09:00,36.912
2024-09-29 15:03:00+09:00,38.044
2024-09-29 15:04:00+09:00,37.254
2024-09-29 15:05:00+09:00,37.004
2024-09-29 15:06:00+09:00,36.844
2024-09-29 15:07:00+09:00,36.8
2024-09-29 15:08:00+09:00,36.88
2024-09-29 15:09:00+09:00,36.836
2024-09-29 15:10:00+09:00,36.814
2024-09-29 15:11:00+09:00,36.76
2024-09-29 15:12:00+09:00,36.89
2024-09-29 15:13:00+09:00,36.792
2024-09-29 15:14:00+09:00,36.726
2024-09-29 15:15:00+09:00,36.742
2024-09-29 15:16:00+09:00,38.092
2024-09-29 15:17:00+09:00,37.768
2024-09-29 15:18:00+09:00,36.936
2024-09-29 15:19:00+09:00,36.876
2024-09-29 15:20:00+09:00,36.954
2024-09-29 15:21:00+09:00,36.812
2024-09-29 15:22:00+09:00,36.84
2024-09-29 15:23:00+09:00,36.916
2024-09-29 15:24:00+09:00,36.884
2024-09-29 15:25:00+09:00,36.764
2024-09-29 15:26:00+09:00,36.876
2024-09-29 15:27:00+09:00,36.864
2024-09-29 15:28:00+09:00,36.864
2024-09-29 15:29:00+09:00,36.936
2024-09-29 15:30:00+09:00,37.792
2024-09-29 15:31:00+09:00,36.896
2024-09-29 15:32:00+09:00,36.844
2024-09-29 15:33:00+09:00,36.738
2024-09-29 15:34:00+09:00,36.554
2024-09-29 15:35:00+09:00,36.718
2024-09-29 15:36:00+09:00,36.696
2024-09-29 15:37:00+09:00,36.74
2024-09-29 15:38:00+09:00,36.778
2024-09-29 15:39:00+09:00,36.778
2024-09-29 15:40:00+09:00,38.214
2024-09-29 15:41:00+09:00,37.206
2024-09-29 15:42:00+09:00,36.984
2024-09-29 15:43:00+09:00,37.056
2024-09-29 15:44:00+09:00,37.122
2024-09-29 15:45:00+09:00,37.04
2024-09-29 15:46:00+09:00,37.108
2024-09-29 15:47:00+09:00,37.262
2024-09-29 15:48:00+09:00,37.322
2024-09-29 15:49:00+09:00,37.478
2024-09-29 15:50:00+09:00,37.308
2024-09-29 15:51:00+09:00,37.354
2024-09-29 15:52:00+09:00,37.338
2024-09-29 15:53:00+09:00,38.31
2024-09-29 15:54:00+09:00,37.61
2024-09-29 15:55:00+09:00,37.356
2024-09-29 15:56:00+09:00,37.344
2024-09-29 15:57:00+09:00,37.322
2024-09-29 15:58:00+09:00,37.272
2024-09-29 15:59:00+09:00,37.3
2024-09-29 16:00:00+09:00,37.374
2024-09-29 16:01:00+09:00,37.352
2024-09-29 16:02:00+09:00,37.434
2024-09-29 16:03:00+09:00,37.382
2024-09-29 16:04:00+09:00,37.38
2024-09-29 16:05:00+09:00,37.336
2024-09-29 16:06:00+09:00,37.348
2024-09-29 16:07:00+09:00,38.302
2024-09-29 16:08:00+09:00,37.56
2024-09-29 16:09:00+09:00,37.578
2024-09-29 16:10:00+09:00,37.596
2024-09-29 16:11:00+09:00,37.668
2024-09-29 16:12:00+09:00,37.684
2024-09-29 16:13:00+09:00,37.642
2024-09-29 16:14:00+09:00,37.606
2024-09-29 16:15:00+09:00,37.644
2024-09-29 16:16:00+09:00,37.582
2024-09-29 16:17:00+09:00,37.602
2024-09-29 16:18:00+09:00,37.56
2024-09-29 16:19:00+09:00,37.644
2024-09-29 16:20:00+09:00,38.272
2024-09-29 16:21:00+09:00,37.62
2024-09-29 16:22:00+09:00,37.464
2024-09-29 16:23:00+09:00,37.486
2024-09-29 16:24:00+09:00,37.574
2024-09-29 16:25:00+09:00,37.522
2024-09-29 16:26:00+09:00,37.584
2024-09-29 16:27:00+09:00,37.494
2024-09-29 16:28:00+09:00,37.582
2024-09-29 16:29:00+09:00,37.564
2024-09-29 16:30:00+09:00,37.522
2024-09-29 16:31:00+09:00,37.508
2024-09-29 16:32:00+09:00,37.466
2024-09-29 16:33:00+09:00,38.248
2024-09-29 16:34:00+09:00,37.782
2024-09-29 16:35:00+09:00,37.28
2024-09-29 16:36:00+09:00,37.344
2024-09-29 16:37:00+09:00,37.368
2024-09-29 16:38:00+09:00,37.388
2024-09-29 16:39:00+09:00,37.532
2024-09-29 16:40:00+09:00,37.384
2024-09-29 16:41:00+09:00,37.468
2024-09-29 16:42:00+09:00,37.346
2024-09-29 16:43:00+09:00,37.388
2024-09-29 16:44:00+09:00,37.392
2024-09-29 16:45:00+09:00,37.314
2024-09-29 16:46:00+09:00,37.334
2024-09-29 16:47:00+09:00,38.324
2024-09-29 16:48:00+09:00,37.4
2024-09-29 16:49:00+09:00,37.446
2024-09-29 16:50:00+09:00,37.44
2024-09-29 16:51:00+09:00,37.392
2024-09-29 16:52:00+09:00,37.388
2024-09-29 16:53:00+09:00,37.31
2024-09-29 16:54:00+09:00,37.37
2024-09-29 16:55:00+09:00,37.364
2024-09-29 16:56:00+09:00,37.376
2024-09-29 16:57:00+09:00,37.262
2024-09-29 16:58:00+09:00,37.336
2024-09-29 16:59:00+09:00,37.38
2024-09-29 17:00:00+09:00,37.96
2024-09-29 17:01:00+09:00,37.242
2024-09-29 17:02:00+09:00,37.268
2024-09-29 17:03:00+09:00,37.222
2024-09-29 17:04:00+09:00,37.198
2024-09-29 17:05:00+09:00,37.27
2024-09-29 17:06:00+09:00,37.122
2024-09-29 17:07:00+09:00,37.178
2024-09-29 17:08:00+09:00,37.122
2024-09-29 17:09:00+09:00,37.092
2024-09-29 17:10:00+09:00,37.134
2024-09-29 17:11:00+09:00,37.198
2024-09-29 17:12:00+09:00,37.23
2024-09-29 17:13:00+09:00,38.078
2024-09-29 17:14:00+09:00,37.778
2024-09-29 17:15:00+09:00,37.244
2024-09-29 17:16:00+09:00,37.298
2024-09-29 17:17:00+09:00,37.308
2024-09-29 17:18:00+09:00,37.428
2024-09-29 17:19:00+09:00,37.4
2024-09-29 17:20:00+09:00,37.316
2024-09-29 17:21:00+09:00,37.242
2024-09-29 17:22:00+09:00,37.286
2024-09-29 17:23:00+09:00,37.232
2024-09-29 17:24:00+09:00,37.202
2024-09-29 17:25:00+09:00,37.266
2024-09-29 17:26:00+09:00,37.186
2024-09-29 17:27:00+09:00,37.808
2024-09-29 17:28:00+09:00,36.722
2024-09-29 17:29:00+09:00,36.538
2024-09-29 17:30:00+09:00,36.364
2024-09-29 17:31:00+09:00,36.474
2024-09-29 17:32:00+09:00,36.462
2024-09-29 17:33:00+09:00,36.402
2024-09-29 17:34:00+09:00,36.384
2024-09-29 17:35:00+09:00,36.284
2024-09-29 17:36:00+09:00,36.3
2024-09-29 17:37:00+09:00,36.432
2024-09-29 17:38:00+09:00,36.248
2024-09-29 17:39:00+09:00,36.27
2024-09-29 17:40:00+09:00,37.674
2024-09-29 17:41:00+09:00,36.952
2024-09-29 17:42:00+09:00,36.65
2024-09-29 17:43:00+09:00,36.594
2024-09-29 17:44:00+09:00,36.558
2024-09-29 17:45:00+09:00,36.698
2024-09-29 17:46:00+09:00,36.65
2024-09-29 17:47:00+09:00,36.518
2024-09-29 17:48:00+09:00,36.55
2024-09-29 17:49:00+09:00,36.506
2024-09-29 17:50:00+09:00,36.526
2024-09-29 17:51:00+09:00,36.51
2024-09-29 17:52:00+09:00,36.566
2024-09-29 17:53:00+09:00,37.228
2024-09-29 17:54:00+09:00,37.104
2024-09-29 17:55:00+09:00,36.382
2024-09-29 17:56:00+09:00,36.34
2024-09-29 17:57:00+09:00,36.284
2024-09-29 17:58:00+09:00,36.366
2024-09-29 17:59:00+09:00,36.356
2024-09-29 18:00:00+09:00,36.346
2024-09-29 18:01:00+09:00,36.276
2024-09-29 18:02:00+09:00,36.166
2024-09-29 18:03:00+09:00,36.204
2024-09-29 18:04:00+09:00,36.204
2024-09-29 18:05:00+09:00,36.096
2024-09-29 18:06:00+09:00,36.132
2024-09-29 18:07:00+09:00,37.114
2024-09-29 18:08:00+09:00,36.212
2024-09-29 18:09:00+09:00,36.188
2024-09-29 18:10:00+09:00,36.144
2024-09-29 18:11:00+09:00,36.214
2024-09-29 18:12:00+09:00,36.148
2024-09-29 18:13:00+09:00,36.204
2024-09-29 18:14:00+09:00,36.15
2024-09-29 18:15:00+09:00,36.146
2024-09-29 18:16:00+09:00,36.288
2024-09-29 18:17:00+09:00,36.174
2024-09-29 18:18:00+09:00,36.058
2024-09-29 18:19:00+09:00,36.066
2024-09-29 18:20:00+09:00,37.59
2024-09-29 18:21:00+09:00,36.658
2024-09-29 18:22:00+09:00,36.464
2024-09-29 18:23:00+09:00,36.428
2024-09-29 18:24:00+09:00,36.462
2024-09-29 18:25:00+09:00,36.392
2024-09-29 18:26:00+09:00,36.348
2024-09-29 18:27:00+09:00,36.406
2024-09-29 18:28:00+09:00,36.4
2024-09-29 18:29:00+09:00,36.388
2024-09-29 18:30:00+09:00,36.384
2024-09-29 18:31:00+09:00,36.364
2024-09-29 18:32:00+09:00,36.47
2024-09-29 18:33:00+09:00,37.5
2024-09-29 18:34:00+09:00,37.382
2024-09-29 18:35:00+09:00,36.484
2024-09-29 18:36:00+09:00,36.386
2024-09-29 18:37:00+09:00,37.762
2024-09-29 18:38:00+09:00,36.984
2024-09-29 18:39:00+09:00,36.876
2024-09-29 18:40:00+09:00,36.908
2024-09-29 18:41:00+09:00,36.826
2024-09-29 18:42:00+09:00,36.848
2024-09-29 18:43:00+09:00,36.916
2024-09-29 18:44:00+09:00,36.944
2024-09-29 18:45:00+09:00,36.906
2024-09-29 18:46:00+09:00,36.848
2024-09-29 18:47:00+09:00,36.9
2024-09-29 18:48:00+09:00,36.952
2024-09-29 18:49:00+09:00,36.794
2024-09-29 18:50:00+09:00,37.546
2024-09-29 18:51:00+09:00,36.816
2024-09-29 18:52:00+09:00,36.654
2024-09-29 18:53:00+09:00,36.448
2024-09-29 18:54:00+09:00,36.412
2024-09-29 18:55:00+09:00,36.652
2024-09-29 18:56:00+09:00,36.622
2024-09-29 18:57:00+09:00,36.618
2024-09-29 18:58:00+09:00,36.51
2024-09-29 18:59:00+09:00,36.538
2024-09-29 19:00:00+09:00,36.646
2024-09-29 19:01:00+09:00,36.578
2024-09-29 19:02:00+09:00,36.55
2024-09-29 19:03:00+09:00,36.696
2024-09-29 19:04:00+09:00,37.492
2024-09-29 19:05:00+09:00,36.558
2024-09-29 19:06:00+09:00,36.448
2024-09-29 19:07:00+09:00,36.35
2024-09-29 19:08:00+09:00,36.28
2024-09-29 19:09:00+09:00,36.272
2024-09-29 19:10:00+09:00,36.3
2024-09-29 19:11:00+09:00,36.312
2024-09-29 19:12:00+09:00,36.376
2024-09-29 19:13:00+09:00,36.272
2024-09-29 19:14:00+09:00,36.386
2024-09-29 19:15:00+09:00,36.316
2024-09-29 19:16:00+09:00,36.422
2024-09-29 19:17:00+09:00,37.618
2024-09-29 19:18:00+09:00,36.774
2024-09-29 19:19:00+09:00,36.674
2024-09-29 19:20:00+09:00,36.542
2024-09-29 19:21:00+09:00,36.514
2024-09-29 19:22:00+09:00,36.562
2024-09-29 19:23:00+09:00,36.534
2024-09-29 19:24:00+09:00,36.524
2024-09-29 19:25:00+09:00,36.71
2024-09-29 19:26:00+09:00,36.726
2024-09-29 19:27:00+09:00,36.562
2024-09-29 19:28:00+09:00,36.562
2024-09-29 19:29:00+09:00,36.578
2024-09-29 19:30:00+09:00,37.428
2024-09-29 19:31:00+09:00,36.94
2024-09-29 19:32:00+09:00,36.638
2024-09-29 19:33:00+09:00,36.46
2024-09-29 19:34:00+09:00,36.57
2024-09-29 19:35:00+09:00,36.486
2024-09-29 19:36:00+09:00,36.466
2024-09-29 19:37:00+09:00,36.458
2024-09-29 19:38:00+09:00,36.45
2024-09-29 19:39:00+09:00,36.44
2024-09-29 19:40:00+09:00,36.382
2024-09-29 19:41:00+09:00,36.428
2024-09-29 19:42:00+09:00,36.414
2024-09-29 19:43:00+09:00,36.39
2024-09-29 19:44:00+09:00,37.788
2024-09-29 19:45:00+09:00,36.82
2024-09-29 19:46:00+09:00,36.758
2024-09-29 19:47:00+09:00,36.848
2024-09-29 19:48:00+09:00,36.73
2024-09-29 19:49:00+09:00,36.578
2024-09-29 19:50:00+09:00,36.61
2024-09-29 19:51:00+09:00,36.646
2024-09-29 19:52:00+09:00,36.666
2024-09-29 19:53:00+09:00,36.642
2024-09-29 19:54:00+09:00,36.734
2024-09-29 19:55:00+09:00,36.758
2024-09-29 19:56:00+09:00,36.712
2024-09-29 19:57:00+09:00,37.64
2024-09-29 19:58:00+09:00,36.932
2024-09-29 19:59:00+09:00,36.68
2024-09-29 20:00:00+09:00,36.59
2024-09-29 20:01:00+09:00,36.594
2024-09-29 20:02:00+09:00,36.63
2024-09-29 20:03:00+09:00,36.778
2024-09-29 20:04:00+09:00,36.782
2024-09-29 20:05:00+09:00,36.736
2024-09-29 20:06:00+09:00,36.692
2024-09-29 20:07:00+09:00,36.748
2024-09-29 20:08:00+09:00,36.678
2024-09-29 20:09:00+09:00,36.662
2024-09-29 20:10:00+09:00,37.514
2024-09-29 20:11:00+09:00,37.186
2024-09-29 20:12:00+09:00,36.714
2024-09-29 20:13:00+09:00,36.538
2024-09-29 20:14:00+09:00,36.598
2024-09-29 20:15:00+09:00,36.598
2024-09-29 20:16:00+09:00,36.486
2024-09-29 20:17:00+09:00,36.634
2024-09-29 20:18:00+09:00,36.418
2024-09-29 20:19:00+09:00,36.356
2024-09-29 20:20:00+09:00,36.354
2024-09-29 20:21:00+09:00,36.4
2024-09-29 20:22:00+09:00,36.372
2024-09-29 20:23:00+09:00,36.296
2024-09-29 20:24:00+09:00,37.414
2024-09-29 20:25:00+09:00,36.47
2024-09-29 20:26:00+09:00,36.416
2024-09-29 20:27:00+09:00,36.336
2024-09-29 20:28:00+09:00,36.328
2024-09-29 20:29:00+09:00,36.186
2024-09-29 20:30:00+09:00,36.22
2024-09-29 20:31:00+09:00,36.224
2024-09-29 20:32:00+09:00,36.312
2024-09-29 20:33:00+09:00,36.2
2024-09-29 20:34:00+09:00,36.192
2024-09-29 20:35:00+09:00,36.192
2024-09-29 20:36:00+09:00,36.204
2024-09-29 20:37:00+09:00,37.068
2024-09-29 20:38:00+09:00,36.47
2024-09-29 20:39:00+09:00,35.99
2024-09-29 20:40:00+09:00,35.93
2024-09-29 20:41:00+09:00,36.042
2024-09-29 20:42:00+09:00,35.83
2024-09-29 20:43:00+09:00,35.866
2024-09-29 20:44:00+09:00,35.91
2024-09-29 20:45:00+09:00,35.826
2024-09-29 20:46:00+09:00,35.866
2024-09-29 20:47:00+09:00,35.746
2024-09-29 20:48:00+09:00,35.754
2024-09-29 20:49:00+09:00,35.83
2024-09-29 20:50:00+09:00,36.902
2024-09-29 20:51:00+09:00,36.744
2024-09-29 20:52:00+09:00,36.01
2024-09-29 20:53:00+09:00,35.858
2024-09-29 20:54:00+09:00,35.83
2024-09-29 20:55:00+09:00,35.818
2024-09-29 20:56:00+09:00,35.754
2024-09-29 20:57:00+09:00,35.782
2024-09-29 20:58:00+09:00,35.716
2024-09-29 20:59:00+09:00,35.814
2024-09-29 21:00:00+09:00,35.746
2024-09-29 21:01:00+09:00,35.718
2024-09-29 21:02:00+09:00,35.7
2024-09-29 21:03:00+09:00,35.758
2024-09-29 21:04:00+09:00,36.948
2024-09-29 21:05:00+09:00,35.946
2024-09-29 21:06:00+09:00,35.85
2024-09-29 21:07:00+09:00,35.882
2024-09-29 21:08:00+09:00,35.806
2024-09-29 21:09:00+09:00,35.706
2024-09-29 21:10:00+09:00,35.74
2024-09-29 21:11:00+09:00,35.698
2024-09-29 21:12:00+09:00,35.73
2024-09-29 21:13:00+09:00,35.71
2024-09-29 21:14:00+09:00,35.81
2024-09-29 21:15:00+09:00,35.602
2024-09-29 21:16:00+09:00,35.618
2024-09-29 21:17:00+09:00,36.796
2024-09-29 21:18:00+09:00,36.022
2024-09-29 21:19:00+09:00,35.778
2024-09-29 21:20:00+09:00,35.834
2024-09-29 21:21:00+09:00,35.666
2024-09-29 21:22:00+09:00,35.65
2024-09-29 21:23:00+09:00,35.564
2024-09-29 21:24:00+09:00,36.974
2024-09-29 21:25:00+09:00,35.918
2024-09-29 21:26:00+09:00,35.778
2024-09-29 21:27:00+09:00,35.678
2024-09-29 21:28:00+09:00,35.61
2024-09-29 21:29:00+09:00,35.376
2024-09-29 21:30:00+09:00,35.5
2024-09-29 21:31:00+09:00,35.44
2024-09-29 21:32:00+09:00,35.404
2024-09-29 21:33:00+09:00,35.484
2024-09-29 21:34:00+09:00,35.532
2024-09-29 21:35:00+09:00,35.554
2024-09-29 21:36:00+09:00,35.476
2024-09-29 21:37:00+09:00,36.678
2024-09-29 21:38:00+09:00,36.166
2024-09-29 21:39:00+09:00,35.838
2024-09-29 21:40:00+09:00,35.74
2024-09-29 21:41:00+09:00,35.71
2024-09-29 21:42:00+09:00,35.762
2024-09-29 21:43:00+09:00,35.802
2024-09-29 21:44:00+09:00,35.782
2024-09-29 21:45:00+09:00,35.818
2024-09-29 21:46:00+09:00,35.782
2024-09-29 21:47:00+09:00,35.782
2024-09-29 21:48:00+09:00,35.7
2024-09-29 21:49:00+09:00,35.722
2024-09-29 21:50:00+09:00,36.072
2024-09-29 21:51:00+09:00,36.574
2024-09-29 21:52:00+09:00,35.652
2024-09-29 21:53:00+09:00,35.65
2024-09-29 21:54:00+09:00,35.476
2024-09-29 21:55:00+09:00,35.504
2024-09-29 21:56:00+09:00,35.496
2024-09-29 21:57:00+09:00,35.412
2024-09-29 21:58:00+09:00,35.492
2024-09-29 21:59:00+09:00,35.364
2024-09-29 22:00:00+09:00,35.296
2024-09-29 22:01:00+09:00,35.4
2024-09-29 22:02:00+09:00,35.484
2024-09-29 22:03:00+09:00,35.528
2024-09-29 22:04:00+09:00,36.356
2024-09-29 22:05:00+09:00,35.524
2024-09-29 22:06:00+09:00,35.268
2024-09-29 22:07:00+09:00,35.168
2024-09-29 22:08:00+09:00,35.104
2024-09-29 22:09:00+09:00,35.124
2024-09-29 22:10:00+09:00,35.22
2024-09-29 22:11:00+09:00,35.276
