_time,_value
2024-09-28 07:01:00+09:00,35.532
2024-09-28 07:02:00+09:00,35.606
2024-09-28 07:03:00+09:00,35.63
2024-09-28 07:04:00+09:00,35.676
2024-09-28 07:05:00+09:00,35.6
2024-09-28 07:06:00+09:00,35.606
2024-09-28 07:07:00+09:00,36.62
2024-09-28 07:08:00+09:00,35.65
2024-09-28 07:09:00+09:00,35.596
2024-09-28 07:10:00+09:00,35.496
2024-09-28 07:11:00+09:00,35.464
2024-09-28 07:12:00+09:00,35.582
2024-09-28 07:13:00+09:00,35.588
2024-09-28 07:14:00+09:00,35.496
2024-09-28 07:15:00+09:00,35.544
2024-09-28 07:16:00+09:00,35.574
2024-09-28 07:17:00+09:00,35.436
2024-09-28 07:18:00+09:00,35.444
2024-09-28 07:19:00+09:00,35.54
2024-09-28 07:20:00+09:00,36.49
2024-09-28 07:21:00+09:00,35.746
2024-09-28 07:22:00+09:00,35.516
2024-09-28 07:23:00+09:00,35.526
2024-09-28 07:24:00+09:00,35.496
2024-09-28 07:25:00+09:00,35.42
2024-09-28 07:26:00+09:00,35.578
2024-09-28 07:27:00+09:00,35.468
2024-09-28 07:28:00+09:00,35.48
2024-09-28 07:29:00+09:00,35.412
2024-09-28 07:30:00+09:00,35.4
2024-09-28 07:31:00+09:00,35.42
2024-09-28 07:32:00+09:00,35.404
2024-09-28 07:33:00+09:00,36.188
2024-09-28 07:34:00+09:00,35.858
2024-09-28 07:35:00+09:00,35.32
2024-09-28 07:36:00+09:00,35.176
2024-09-28 07:37:00+09:00,35.152
2024-09-28 07:38:00+09:00,35.076
2024-09-28 07:39:00+09:00,35.136
2024-09-28 07:40:00+09:00,35.18
2024-09-28 07:41:00+09:00,35.192
2024-09-28 07:42:00+09:00,35.088
2024-09-28 07:43:00+09:00,35.208
2024-09-28 07:44:00+09:00,35.172
2024-09-28 07:45:00+09:00,35.16
2024-09-28 07:46:00+09:00,35.112
2024-09-28 07:47:00+09:00,36.362
2024-09-28 07:48:00+09:00,35.332
2024-09-28 07:49:00+09:00,35.124
2024-09-28 07:50:00+09:00,35.128
2024-09-28 07:51:00+09:00,35.11
2024-09-28 07:52:00+09:00,35.24
2024-09-28 07:53:00+09:00,35.264
2024-09-28 07:54:00+09:00,35.296
2024-09-28 07:55:00+09:00,35.32
2024-09-28 07:56:00+09:00,35.112
2024-09-28 07:57:00+09:00,35.272
2024-09-28 07:58:00+09:00,35.272
2024-09-28 07:59:00+09:00,35.2
2024-09-28 08:00:00+09:00,35.922
2024-09-28 08:01:00+09:00,35.212
2024-09-28 08:02:00+09:00,34.858
2024-09-28 08:03:00+09:00,34.874
2024-09-28 08:04:00+09:00,34.838
2024-09-28 08:05:00+09:00,34.886
2024-09-28 08:06:00+09:00,34.802
2024-09-28 08:07:00+09:00,34.798
2024-09-28 08:08:00+09:00,34.698
2024-09-28 08:09:00+09:00,34.858
2024-09-28 08:10:00+09:00,34.802
2024-09-28 08:11:00+09:00,34.854
2024-09-28 08:12:00+09:00,34.83
2024-09-28 08:13:00+09:00,35.82
2024-09-28 08:14:00+09:00,35.956
2024-09-28 08:15:00+09:00,34.974
2024-09-28 08:16:00+09:00,34.862
2024-09-28 08:17:00+09:00,34.946
2024-09-28 08:18:00+09:00,34.918
2024-09-28 08:19:00+09:00,34.95
2024-09-28 08:20:00+09:00,34.99
2024-09-28 08:21:00+09:00,35.172
2024-09-28 08:22:00+09:00,35.062
2024-09-28 08:23:00+09:00,35.184
2024-09-28 08:24:00+09:00,35.284
2024-09-28 08:25:00+09:00,35.352
2024-09-28 08:26:00+09:00,35.284
2024-09-28 08:27:00+09:00,36.382
2024-09-28 08:28:00+09:00,35.532
2024-09-28 08:29:00+09:00,35.364
2024-09-28 08:30:00+09:00,35.252
2024-09-28 08:31:00+09:00,35.452
2024-09-28 08:32:00+09:00,35.5
2024-09-28 08:33:00+09:00,35.606
2024-09-28 08:34:00+09:00,35.604
2024-09-28 08:35:00+09:00,35.554
2024-09-28 08:36:00+09:00,35.596
2024-09-28 08:37:00+09:00,35.52
2024-09-28 08:38:00+09:00,35.516
2024-09-28 08:39:00+09:00,35.572
2024-09-28 08:40:00+09:00,36.562
2024-09-28 08:41:00+09:00,36.038
2024-09-28 08:42:00+09:00,35.714
2024-09-28 08:43:00+09:00,35.678
2024-09-28 08:44:00+09:00,35.596
2024-09-28 08:45:00+09:00,35.662
2024-09-28 08:46:00+09:00,35.626
2024-09-28 08:47:00+09:00,35.64
2024-09-28 08:48:00+09:00,35.798
2024-09-28 08:49:00+09:00,35.75
2024-09-28 08:50:00+09:00,35.72
2024-09-28 08:51:00+09:00,35.746
2024-09-28 08:52:00+09:00,35.768
2024-09-28 08:53:00+09:00,35.794
2024-09-28 08:54:00+09:00,36.658
2024-09-28 08:55:00+09:00,35.914
2024-09-28 08:56:00+09:00,35.874
2024-09-28 08:57:00+09:00,36.082
2024-09-28 08:58:00+09:00,35.998
2024-09-28 08:59:00+09:00,36.024
2024-09-28 09:00:00+09:00,36.054
2024-09-28 09:01:00+09:00,36.002
2024-09-28 09:02:00+09:00,35.962
2024-09-28 09:03:00+09:00,36.046
2024-09-28 09:04:00+09:00,36.014
