Timestamp,RealValue
 2024-01-05 06:26:14,0.006
 2024-01-05 06:26:30,0.005
 2024-01-05 06:26:37,0.005
 2024-01-05 06:26:45,0.006
 2024-01-05 06:27:01,0.005
 2024-01-05 06:27:08,0.006
 2024-01-05 06:27:15,0.006
 2024-01-05 06:27:23,0.006
 2024-01-05 06:27:30,0.005
 2024-01-05 06:27:46,0.005
 2024-01-05 06:27:54,0.005
 2024-01-05 06:28:01,0.006
 2024-01-05 06:28:09,0.006
 2024-01-05 06:28:17,0.005
 2024-01-05 06:28:24,0.006
 2024-01-05 06:28:40,0.005
 2024-01-05 06:28:48,0.006
 2024-01-05 06:28:55,0.006
 2024-01-05 06:29:03,0.006
 2024-01-05 06:29:11,0.005
 2024-01-05 06:29:18,0.005
 2024-01-05 06:29:26,0.059
 2024-01-05 06:29:34,-0.016
 2024-01-05 06:29:41,0.007
 2024-01-05 06:29:49,0.011
 2024-01-05 06:29:57,0
 2024-01-05 06:30:05,0.004
 2024-01-05 06:30:12,0.004
 2024-01-05 06:30:20,0.011
 2024-01-05 06:30:28,0.004
 2024-01-05 06:30:35,0.007
 2024-01-05 06:30:43,0.005
 2024-01-05 06:30:51,0.006
 2024-01-05 06:30:59,0.004
 2024-01-05 06:31:06,0.005
 2024-01-05 06:31:22,0.006
 2024-01-05 06:31:29,0.006
 2024-01-05 06:31:37,0.006
 2024-01-05 06:31:45,0.006
 2024-01-05 06:32:09,0.006
 2024-01-05 06:32:17,0.005
 2024-01-05 06:32:32,0.006
 2024-01-05 06:32:40,0.005
 2024-01-05 06:32:48,0.006
 2024-01-05 06:32:55,0.006
 2024-01-05 06:33:03,0.005
 2024-01-05 06:33:18,0.006
 2024-01-05 06:33:34,0.006
 2024-01-05 06:33:42,0.005
 2024-01-05 06:33:49,0.006
 2024-01-05 06:35:21,0.005
 2024-01-05 06:35:29,0.006
 2024-01-05 06:35:59,0.005
 2024-01-05 06:36:15,0.006
 2024-01-05 06:36:23,0.005
 2024-01-05 06:36:38,0.006
 2024-01-05 06:36:53,0.005
 2024-01-05 06:37:01,0.006
 2024-01-05 06:37:08,0.005
 2024-01-05 06:37:25,0.006
 2024-01-05 06:37:33,0.005
 2024-01-05 06:37:41,0.006
 2024-01-05 06:38:19,0.005
 2024-01-05 06:38:34,0.006
 2024-01-05 06:40:22,0.005
 2024-01-05 06:40:29,0.006
 2024-01-05 06:43:51,0.005
 2024-01-05 06:43:59,0.006
 2024-01-05 06:44:45,0.005
 2024-01-05 06:44:52,0.006
 2024-01-05 06:45:38,0.005
 2024-01-05 06:45:45,0.006
 2024-01-05 06:46:16,0.005
 2024-01-05 06:46:24,0.006
 2024-01-05 06:46:55,0.005
 2024-01-05 06:47:03,0.006
 2024-01-05 06:49:37,0.005
 2024-01-05 06:49:45,0.006
 2024-01-05 06:53:13,0.005
 2024-01-05 06:53:20,0.006
 2024-01-05 06:54:30,0.005
 2024-01-05 06:54:38,0.006
 2024-01-05 06:55:08,0.005
 2024-01-05 06:55:24,0.006
 2024-01-05 06:57:13,0.005
 2024-01-05 06:57:21,0.006
 2024-01-05 06:57:51,0.005
 2024-01-05 06:57:59,0.006
 2024-01-05 06:58:29,0.005
 2024-01-05 06:58:37,0.006
 2024-01-05 07:00:17,0.005
 2024-01-05 07:00:25,0.006
 2024-01-05 07:02:59,0.005
 2024-01-05 07:03:07,0.006
 2024-01-05 07:06:20,0.005
 2024-01-05 07:06:28,0.006
 2024-01-05 07:08:54,0.005
 2024-01-05 07:09:01,0.006
 2024-01-05 07:10:57,0.005
 2024-01-05 07:11:05,0.006
 2024-01-05 07:12:14,0.005
 2024-01-05 07:12:22,0.006
 2024-01-05 07:12:45,0.005
 2024-01-05 07:12:53,0.006
 2024-01-05 07:16:14,0.005
 2024-01-05 07:16:22,0.006
 2024-01-05 07:16:36,0.006
 2024-01-05 07:16:44,0.005
 2024-01-05 07:16:52,0.006
 2024-01-05 07:17:46,0.005
 2024-01-05 07:17:54,0.006
 2024-01-05 07:18:09,0.005
 2024-01-05 07:18:17,0.006
 2024-01-05 07:18:55,0.005
 2024-01-05 07:19:03,0.006
 2024-01-05 07:19:27,0.005
 2024-01-05 07:19:35,0.006
 2024-01-05 07:21:29,0.005
 2024-01-05 07:21:37,0.006
 2024-01-05 07:22:23,0.006
 2024-01-05 07:22:31,0.006
 2024-01-05 07:26:31,0.005
 2024-01-05 07:26:39,0.006
 2024-01-05 07:26:54,0.006
 2024-01-05 07:27:02,0.006
 2024-01-05 07:36:10,0.005
 2024-01-05 07:36:17,0.006
 2024-01-05 07:39:29,0.005
 2024-01-05 07:39:37,0.006
 2024-01-05 07:40:15,0.005
 2024-01-05 07:40:23,0.006
 2024-01-05 07:47:12,0.005
 2024-01-05 07:47:20,0.006
 2024-01-05 07:50:03,0.005
 2024-01-05 07:50:10,0.006
 2024-01-05 07:51:03,0.005
 2024-01-05 07:51:12,0.006
 2024-01-05 07:51:35,0.005
 2024-01-05 07:51:43,0.006
 2024-01-05 07:53:30,0.005
 2024-01-05 07:53:37,0.006
 2024-01-05 07:54:16,0.005
 2024-01-05 07:54:24,0.006
 2024-01-05 08:01:12,0.005
 2024-01-05 08:01:20,0.006
 2024-01-05 08:03:48,0.005
 2024-01-05 08:03:55,0.006
 2024-01-05 08:04:34,0.005
 2024-01-05 08:04:42,0.006
 2024-01-05 08:05:35,0.005
 2024-01-05 08:05:42,0.006
 2024-01-05 08:06:36,0.005
 2024-01-05 08:06:44,0.006
 2024-01-05 08:07:02,0.005
 2024-01-05 08:07:08,0.006
 2024-01-05 08:07:16,0.005
 2024-01-05 08:07:24,0.006
 2024-01-05 08:10:28,0.005
 2024-01-05 08:10:35,0.006
 2024-01-05 08:12:16,0.005
 2024-01-05 08:12:23,0.006
 2024-01-05 08:18:04,0.005
 2024-01-05 08:18:11,0.006
 2024-01-05 08:18:57,0.005
 2024-01-05 08:19:05,0.006
 2024-01-05 08:25:15,0.005
 2024-01-05 08:25:22,0.006
 2024-01-05 08:25:38,0.005
 2024-01-05 08:25:45,0.006
 2024-01-05 08:30:08,0.005
 2024-01-05 08:30:16,0.006
 2024-01-05 08:35:39,0.005
 2024-01-05 08:35:47,0.006
 2024-01-05 08:36:57,0.005
 2024-01-05 08:37:05,0.006
 2024-01-05 08:41:26,0.005
 2024-01-05 08:41:34,0.006
 2024-01-05 08:43:15,0.005
 2024-01-05 08:43:23,0.006
 2024-01-05 08:44:25,0.005
 2024-01-05 08:44:32,0.006
 2024-01-05 08:46:36,0.005
 2024-01-05 08:46:44,0.006
 2024-01-05 08:49:41,-0.022
 2024-01-05 08:49:49,0.123
 2024-01-05 08:49:55,0.124
 2024-01-05 08:50:04,0.129
 2024-01-05 08:50:12,0.125
 2024-01-05 08:50:19,0.129
 2024-01-05 08:50:27,0.122
 2024-01-05 08:50:35,0.126
 2024-01-05 08:50:42,0.134
 2024-01-05 08:50:49,0.137
 2024-01-05 08:50:58,0.138
 2024-01-05 08:51:05,0.138
 2024-01-05 08:51:12,0.137
 2024-01-05 08:51:20,0.139
 2024-01-05 08:51:36,0.136
 2024-01-05 08:51:43,0.136
 2024-01-05 08:51:51,0.141
 2024-01-05 08:51:59,0.138
 2024-01-05 08:52:06,0.139
 2024-01-05 08:52:14,0.139
 2024-01-05 08:52:22,0.138
 2024-01-05 08:52:30,0.137
 2024-01-05 08:52:37,0.136
 2024-01-05 08:52:45,0.138
 2024-01-05 08:52:53,0.139
 2024-01-05 08:53:00,0.138
 2024-01-05 08:53:08,0.14
 2024-01-05 08:53:16,0.139
 2024-01-05 08:53:31,0.138
 2024-01-05 08:53:39,0.138
 2024-01-05 08:53:47,0.135
 2024-01-05 08:53:54,0.137
 2024-01-05 08:54:02,0.137
 2024-01-05 08:54:10,0.139
 2024-01-05 08:54:17,0.139
 2024-01-05 08:54:33,0.14
 2024-01-05 08:54:41,0.135
 2024-01-05 08:54:48,0.14
 2024-01-05 08:54:56,0.139
 2024-01-05 08:55:04,0.137
 2024-01-05 08:55:11,0.138
 2024-01-05 08:55:19,0.139
 2024-01-05 08:55:27,0.139
 2024-01-05 08:55:35,0.134
 2024-01-05 08:55:43,0.136
 2024-01-05 08:55:51,0.141
 2024-01-05 08:55:59,0.14
 2024-01-05 08:56:06,0.138
 2024-01-05 08:56:14,0.138
 2024-01-05 08:56:22,0.139
 2024-01-05 08:56:30,0.14
 2024-01-05 08:56:37,0.139
 2024-01-05 08:56:45,0.139
 2024-01-05 08:56:53,0.138
 2024-01-05 08:57:00,0.139
 2024-01-05 08:57:08,0.14
 2024-01-05 08:57:16,0.138
 2024-01-05 08:57:24,0.138
 2024-01-05 08:57:31,0.139
 2024-01-05 08:57:47,0.138
 2024-01-05 08:57:54,0.137
 2024-01-05 08:58:02,0.139
 2024-01-05 08:58:10,0.141
 2024-01-05 08:58:18,0.137
 2024-01-05 08:58:34,0.137
 2024-01-05 08:58:42,0.139
 2024-01-05 08:58:49,0.136
 2024-01-05 08:58:57,0.14
 2024-01-05 08:59:04,0.139
 2024-01-05 08:59:12,0.139
 2024-01-05 08:59:19,0.139
 2024-01-05 08:59:27,0.138
 2024-01-05 08:59:35,0.139
 2024-01-05 08:59:42,0.138
 2024-01-05 08:59:50,0.14
 2024-01-05 08:59:58,0.137
 2024-01-05 09:00:06,0.136
 2024-01-05 09:00:13,0.138
 2024-01-05 09:00:21,0.143
 2024-01-05 09:00:29,0.14
 2024-01-05 09:00:36,0.139
 2024-01-05 09:00:44,0.139
 2024-01-05 09:00:52,0.141
 2024-01-05 09:01:00,0.138
 2024-01-05 09:01:07,0.14
 2024-01-05 09:01:15,0.14
 2024-01-05 09:01:23,0.141
 2024-01-05 09:01:30,0.142
 2024-01-05 09:01:38,0.136
 2024-01-05 09:01:46,0.141
 2024-01-05 09:01:54,0.139
 2024-01-05 09:02:01,0.137
 2024-01-05 09:02:09,0.133
 2024-01-05 09:02:17,0.139
 2024-01-05 09:02:23,0.139
 2024-01-05 09:02:32,0.135
 2024-01-05 09:02:40,0.139
 2024-01-05 09:02:46,0.137
 2024-01-05 09:02:55,0.139
 2024-01-05 09:03:03,0.137
 2024-01-05 09:03:11,0.138
 2024-01-05 09:03:18,0.141
 2024-01-05 09:03:26,0.138
 2024-01-05 09:03:34,0.138
 2024-01-05 09:03:40,0.141
 2024-01-05 09:03:49,0.137
 2024-01-05 09:03:57,0.139
 2024-01-05 09:04:04,0.14
 2024-01-05 09:04:12,0.134
 2024-01-05 09:04:19,0.132
 2024-01-05 09:04:27,0.132
 2024-01-05 09:04:34,0.133
 2024-01-05 09:04:43,0.134
 2024-01-05 09:04:50,0.131
 2024-01-05 09:04:59,0.129
 2024-01-05 09:05:06,0.132
 2024-01-05 09:05:13,0.131
 2024-01-05 09:05:22,0.132
 2024-01-05 09:05:28,0.131
 2024-01-05 09:05:36,0.133
 2024-01-05 09:05:44,0.13
 2024-01-05 09:05:52,0.135
 2024-01-05 09:05:59,0.136
 2024-01-05 09:06:07,0.133
 2024-01-05 09:06:15,0.134
 2024-01-05 09:06:22,0.132
 2024-01-05 09:06:30,0.132
 2024-01-05 09:06:38,0.134
 2024-01-05 09:06:46,0.134
 2024-01-05 09:06:53,0.135
 2024-01-05 09:07:01,0.172
 2024-01-05 09:07:09,0.147
 2024-01-05 09:07:16,0.141
 2024-01-05 09:07:24,0.133
 2024-01-05 09:07:32,0.135
 2024-01-05 09:07:40,0.138
 2024-01-05 09:07:47,0.14
 2024-01-05 09:07:55,0.137
 2024-01-05 09:08:03,0.134
 2024-01-05 09:08:10,0.136
 2024-01-05 09:08:19,0.134
 2024-01-05 09:08:27,0.136
 2024-01-05 09:08:35,0.137
 2024-01-05 09:08:42,0.143
 2024-01-05 09:08:50,0.139
 2024-01-05 09:08:58,0.135
 2024-01-05 09:09:05,0.14
 2024-01-05 09:09:13,0.139
 2024-01-05 09:09:21,0.14
 2024-01-05 09:09:28,0.138
 2024-01-05 09:09:35,0.14
 2024-01-05 09:09:43,0.141
 2024-01-05 09:09:51,0.139
 2024-01-05 09:09:58,0.137
 2024-01-05 09:10:06,0.14
 2024-01-05 09:10:14,0.139
 2024-01-05 09:10:21,0.138
 2024-01-05 09:10:29,0.139
 2024-01-05 09:10:37,0.139
 2024-01-05 09:10:45,0.144
 2024-01-05 09:10:52,0.141
 2024-01-05 09:11:00,0.141
 2024-01-05 09:11:08,0.138
 2024-01-05 09:11:15,0.14
 2024-01-05 09:11:23,0.139
 2024-01-05 09:11:31,0.138
 2024-01-05 09:11:39,0.139
 2024-01-05 09:11:46,0.14
 2024-01-05 09:11:54,0.14
 2024-01-05 09:12:02,0.138
 2024-01-05 09:12:09,0.14
 2024-01-05 09:12:17,0.141
 2024-01-05 09:12:25,0.14
 2024-01-05 09:12:33,0.134
 2024-01-05 09:12:40,0.137
 2024-01-05 09:12:49,0.136
 2024-01-05 09:12:57,0.14
 2024-01-05 09:13:04,0.14
 2024-01-05 09:13:12,0.138
 2024-01-05 09:13:20,0.139
 2024-01-05 09:13:28,0.141
 2024-01-05 09:13:35,0.139
 2024-01-05 09:13:43,0.137
 2024-01-05 09:13:51,0.139
 2024-01-05 09:13:58,0.141
 2024-01-05 09:14:06,0.14
 2024-01-05 09:14:14,0.14
 2024-01-05 09:14:22,0.14
 2024-01-05 09:14:37,0.14
 2024-01-05 09:14:45,0.136
 2024-01-05 09:14:52,0.14
 2024-01-05 09:15:00,0.137
 2024-01-05 09:15:08,0.14
 2024-01-05 09:15:16,0.14
 2024-01-05 09:15:23,0.14
 2024-01-05 09:15:31,0.138
 2024-01-05 09:15:39,0.142
 2024-01-05 09:15:46,0.139
 2024-01-05 09:15:54,0.138
 2024-01-05 09:16:02,0.139
 2024-01-05 09:16:10,0.139
 2024-01-05 09:16:17,0.137
 2024-01-05 09:16:25,0.142
 2024-01-05 09:16:33,0.137
 2024-01-05 09:16:40,0.143
 2024-01-05 09:16:48,0.136
 2024-01-05 09:16:56,0.136
 2024-01-05 09:17:04,0.138
 2024-01-05 09:17:11,0.139
 2024-01-05 09:17:18,0.138
 2024-01-05 09:17:34,0.14
 2024-01-05 09:17:49,0.137
 2024-01-05 09:17:57,0.137
 2024-01-05 09:18:05,0.14
 2024-01-05 09:18:13,0.136
 2024-01-05 09:18:20,0.137
 2024-01-05 09:18:35,0.138
 2024-01-05 09:18:43,0.14
 2024-01-05 09:18:51,0.136
 2024-01-05 09:18:58,0.137
 2024-01-05 09:19:07,0.144
 2024-01-05 09:19:15,0.138
 2024-01-05 09:19:22,0.136
 2024-01-05 09:19:30,0.138
 2024-01-05 09:19:38,0.139
 2024-01-05 09:19:46,0.142
 2024-01-05 09:19:53,0.14
 2024-01-05 09:20:01,0.141
 2024-01-05 09:20:08,0.138
 2024-01-05 09:20:15,0.139
 2024-01-05 09:20:24,0.141
 2024-01-05 09:20:38,0.14
 2024-01-05 09:20:46,0.142
 2024-01-05 09:20:55,0.138
 2024-01-05 09:21:02,0.141
 2024-01-05 09:21:09,0.14
 2024-01-05 09:21:17,0.139
 2024-01-05 09:21:25,0.137
 2024-01-05 09:21:32,0.139
 2024-01-05 09:21:40,0.141
 2024-01-05 09:21:48,0.139
 2024-01-05 09:21:56,0.14
 2024-01-05 09:22:03,0.138
 2024-01-05 09:22:11,0.14
 2024-01-05 09:22:19,0.142
 2024-01-05 09:22:26,0.136
 2024-01-05 09:22:34,0.139
 2024-01-05 09:22:42,0.138
 2024-01-05 09:22:50,0.138
 2024-01-05 09:22:57,0.138
 2024-01-05 09:23:05,0.14
 2024-01-05 09:23:13,0.138
 2024-01-05 09:23:20,0.14
 2024-01-05 09:23:28,0.136
 2024-01-05 09:23:36,0.139
 2024-01-05 09:23:44,0.14
 2024-01-05 09:23:51,0.135
 2024-01-05 09:23:59,0.141
 2024-01-05 09:24:07,0.14
 2024-01-05 09:24:14,0.143
 2024-01-05 09:24:22,0.138
 2024-01-05 09:24:30,0.137
 2024-01-05 09:24:38,0.139
 2024-01-05 09:24:45,0.142
 2024-01-05 09:24:53,0.138
 2024-01-05 09:25:01,0.14
 2024-01-05 09:25:08,0.14
 2024-01-05 09:25:24,0.139
 2024-01-05 09:25:32,0.141
 2024-01-05 09:25:39,0.139
 2024-01-05 09:25:47,0.139
 2024-01-05 09:25:55,0.136
 2024-01-05 09:26:02,0.138
 2024-01-05 09:26:10,0.137
 2024-01-05 09:26:18,0.138
 2024-01-05 09:26:25,0.142
 2024-01-05 09:26:33,0.132
 2024-01-05 09:26:42,0.14
 2024-01-05 09:26:50,0.141
 2024-01-05 09:26:56,0.139
 2024-01-05 09:27:05,0.14
 2024-01-05 09:27:13,0.141
 2024-01-05 09:27:20,0.14
 2024-01-05 09:27:28,0.139
 2024-01-05 09:27:36,0.139
 2024-01-05 09:27:44,0.138
 2024-01-05 09:27:51,0.14
 2024-01-05 09:27:59,0.142
 2024-01-05 09:28:07,0.138
 2024-01-05 09:28:14,0.138
 2024-01-05 09:28:22,0.136
 2024-01-05 09:28:30,0.143
 2024-01-05 09:28:38,0.136
 2024-01-05 09:28:45,0.138
 2024-01-05 09:28:53,0.139
 2024-01-05 09:29:01,0.139
 2024-01-05 09:29:08,0.138
 2024-01-05 09:29:16,0.136
 2024-01-05 09:29:24,0.141
 2024-01-05 09:29:32,0.142
 2024-01-05 09:29:39,0.143
 2024-01-05 09:29:48,0.142
 2024-01-05 09:29:56,0.137
 2024-01-05 09:30:03,0.14
 2024-01-05 09:30:11,0.142
 2024-01-05 09:30:19,0.14
 2024-01-05 09:30:27,0.139
 2024-01-05 09:30:34,0.136
 2024-01-05 09:30:42,0.141
 2024-01-05 09:30:57,0.139
 2024-01-05 09:31:05,0.139
 2024-01-05 09:31:13,0.142
 2024-01-05 09:31:21,0.141
 2024-01-05 09:31:28,0.14
 2024-01-05 09:31:36,0.141
 2024-01-05 09:31:44,0.138
 2024-01-05 09:31:51,0.142
 2024-01-05 09:31:59,0.137
 2024-01-05 09:32:07,0.137
 2024-01-05 09:32:15,0.136
 2024-01-05 09:32:22,0.142
 2024-01-05 09:32:30,0.137
 2024-01-05 09:32:37,0.137
 2024-01-05 09:32:45,0.139
 2024-01-05 09:32:53,0.142
 2024-01-05 09:33:00,0.14
 2024-01-05 09:33:08,0.141
 2024-01-05 09:33:15,0.14
 2024-01-05 09:33:23,0.141
 2024-01-05 09:33:30,0.139
 2024-01-05 09:33:37,0.142
 2024-01-05 09:33:46,0.136
 2024-01-05 09:33:53,0.14
 2024-01-05 09:34:00,0.139
 2024-01-05 09:34:08,0.139
 2024-01-05 09:34:16,0.14
 2024-01-05 09:34:25,0.139
 2024-01-05 09:34:31,0.137
 2024-01-05 09:34:39,0.143
 2024-01-05 09:34:48,0.14
 2024-01-05 09:34:54,0.142
 2024-01-05 09:35:03,0.138
 2024-01-05 09:35:10,0.141
 2024-01-05 09:35:18,0.139
 2024-01-05 09:35:25,0.136
 2024-01-05 09:35:33,0.139
 2024-01-05 09:35:41,0.14
 2024-01-05 09:35:48,0.139
 2024-01-05 09:35:57,0.138
 2024-01-05 09:36:04,0.145
 2024-01-05 09:36:12,0.139
 2024-01-05 09:36:19,0.138
 2024-01-05 09:36:27,0.139
 2024-01-05 09:36:35,0.142
 2024-01-05 09:36:42,0.142
 2024-01-05 09:36:50,0.143
 2024-01-05 09:36:58,0.14
 2024-01-05 09:37:06,0.137
 2024-01-05 09:37:13,0.138
 2024-01-05 09:37:21,0.139
 2024-01-05 09:37:29,0.14
 2024-01-05 09:37:36,0.138
 2024-01-05 09:37:44,0.141
 2024-01-05 09:37:52,0.138
 2024-01-05 09:38:00,0.139
 2024-01-05 09:38:07,0.142
 2024-01-05 09:38:15,0.143
 2024-01-05 09:38:30,0.141
 2024-01-05 09:38:38,0.139
 2024-01-05 09:38:46,0.138
 2024-01-05 09:38:54,0.141
 2024-01-05 09:39:01,0.139
 2024-01-05 09:39:09,0.14
 2024-01-05 09:39:17,0.139
 2024-01-05 09:39:24,0.141
 2024-01-05 09:39:32,0.143
 2024-01-05 09:39:40,0.139
 2024-01-05 09:39:48,0.138
 2024-01-05 09:39:55,0.141
 2024-01-05 09:40:03,0.139
 2024-01-05 09:40:11,0.14
 2024-01-05 09:40:18,0.137
 2024-01-05 09:40:26,0.139
 2024-01-05 09:40:34,0.139
 2024-01-05 09:40:41,0.138
 2024-01-05 09:40:50,0.136
 2024-01-05 09:40:57,0.139
 2024-01-05 09:41:14,0.137
 2024-01-05 09:41:22,0.14
 2024-01-05 09:41:30,0.142
 2024-01-05 09:41:37,0.14
 2024-01-05 09:41:45,0.141
 2024-01-05 09:41:53,0.143
 2024-01-05 09:42:01,0.14
 2024-01-05 09:42:08,0.141
 2024-01-05 09:42:16,0.14
 2024-01-05 09:42:24,0.138
 2024-01-05 09:42:31,0.138
 2024-01-05 09:42:39,0.141
 2024-01-05 09:42:47,0.141
 2024-01-05 09:42:55,0.14
 2024-01-05 09:43:02,0.137
 2024-01-05 09:43:09,0.137
 2024-01-05 09:43:17,0.142
 2024-01-05 09:43:24,0.134
 2024-01-05 09:43:32,0.142
 2024-01-05 09:43:40,0.139
 2024-01-05 09:43:48,0.142
 2024-01-05 09:43:55,0.141
 2024-01-05 09:44:03,0.14
 2024-01-05 09:44:11,0.142
 2024-01-05 09:44:34,0.136
 2024-01-05 09:44:42,0.141
 2024-01-05 09:44:49,0.143
 2024-01-05 09:44:57,0.139
