"Timestamp","3370-20-E2F21"
" 2024-08-05 00:00:00","78.555"
" 2024-08-05 00:03:47","78.542"
" 2024-08-05 00:04:42","78.555"
" 2024-08-05 00:59:53","78.347"
" 2024-08-05 01:00:01","78.359"
" 2024-08-05 01:59:26","78.127"
" 2024-08-05 02:00:05","78.14"
" 2024-08-05 02:59:59","77.896"
" 2024-08-05 03:00:15","77.908"
" 2024-08-05 03:59:33","77.676"
" 2024-08-05 03:59:41","77.688"
" 2024-08-05 04:00:43","77.676"
" 2024-08-05 04:00:59","77.688"
" 2024-08-05 04:58:59","77.493"
" 2024-08-05 05:00:39","77.48"
" 2024-08-05 05:00:47","77.493"
" 2024-08-05 05:58:01","77.297"
" 2024-08-05 06:00:20","77.285"
" 2024-08-05 06:00:27","77.297"
" 2024-08-05 06:59:24","77.078"
" 2024-08-05 07:01:34","77.065"
" 2024-08-05 07:01:43","77.078"
" 2024-08-05 07:59:58","76.87"
" 2024-08-05 08:00:37","76.882"
" 2024-08-05 08:47:17","54.69"
" 2024-08-05 08:59:53","63.857"
" 2024-08-05 09:00:01","63.967"
" 2024-08-05 09:41:12","83.865"
" 2024-08-05 09:59:59","81.753"
" 2024-08-05 10:00:06","81.741"
" 2024-08-05 10:45:22","80.593"
" 2024-08-05 10:58:07","80.605"
" 2024-08-05 11:00:26","80.618"
" 2024-08-05 11:00:41","80.605"
" 2024-08-05 11:59:14","81.167"
" 2024-08-05 11:59:45","81.155"
" 2024-08-05 12:00:00","81.167"
" 2024-08-05 12:59:48","81.692"
" 2024-08-05 14:31:22","81.606"
" 2024-08-05 14:31:30","81.619"
" 2024-08-05 16:00:01","81.252"
" 2024-08-05 16:02:21","81.24"
" 2024-08-05 16:02:37","81.252"
" 2024-08-05 16:59:22","81.008"
" 2024-08-05 17:00:55","81.021"
" 2024-08-05 17:58:20","80.728"
" 2024-08-05 18:00:31","80.715"
" 2024-08-05 18:58:46","80.435"
" 2024-08-05 18:59:56","80.447"
" 2024-08-05 19:00:03","80.435"
" 2024-08-05 19:59:42","80.19"
" 2024-08-05 20:00:13","80.203"
" 2024-08-05 20:58:42","79.983"
" 2024-08-05 21:05:47","79.971"
" 2024-08-05 21:59:34","79.751"
" 2024-08-05 22:00:28","79.739"
" 2024-08-05 22:00:36","79.751"
" 2024-08-05 22:56:10","79.482"
" 2024-08-05 23:00:09","79.47"
" 2024-08-05 23:48:52","79.25"
" 2024-08-05 23:58:23","83.889"
" 2024-08-05 23:59:41","82.9"
" 2024-08-05 23:59:56","82.876"
" 2024-08-06 00:57:54","81.826"
" 2024-08-06 00:59:42","81.838"
" 2024-08-06 00:59:57","81.826"
" 2024-08-06 01:02:39","81.814"
" 2024-08-06 01:58:04","81.948"
" 2024-08-06 02:01:40","81.96"
" 2024-08-06 02:01:48","81.948"
" 2024-08-06 02:44:39","82.083"
" 2024-08-06 02:59:50","82.009"
" 2024-08-06 02:59:58","82.021"
" 2024-08-06 03:20:33","55.349"
" 2024-08-06 03:46:09","83.95"
" 2024-08-06 03:59:47","81.765"
" 2024-08-06 04:00:02","81.753"
" 2024-08-06 04:50:51","80.422"
" 2024-08-06 04:59:28","80.447"
" 2024-08-06 05:01:24","80.459"
" 2024-08-06 05:01:54","80.447"
" 2024-08-06 05:36:31","80.654"
" 2024-08-06 05:59:32","80.544"
" 2024-08-06 06:00:42","80.532"
" 2024-08-06 06:27:58","80.398"
" 2024-08-06 06:33:53","83.889"
" 2024-08-06 06:58:26","82.803"
" 2024-08-06 06:59:59","82.791"
" 2024-08-06 07:58:46","82.51"
" 2024-08-06 08:03:08","82.498"
" 2024-08-06 08:03:54","82.51"
" 2024-08-06 08:42:21","55.288"
" 2024-08-06 08:59:51","68.032"
" 2024-08-06 08:59:58","68.13"
" 2024-08-06 09:24:32","83.865"
" 2024-08-06 09:59:55","81.216"
" 2024-08-06 10:00:02","81.204"
" 2024-08-06 10:00:18","81.216"
" 2024-08-06 10:35:44","80.862"
" 2024-08-06 10:55:45","80.947"
" 2024-08-06 11:00:08","80.959"
" 2024-08-06 11:28:11","81.143"
" 2024-08-06 11:59:43","80.972"
" 2024-08-06 12:00:37","80.984"
" 2024-08-06 12:59:40","80.667"
" 2024-08-06 12:59:48","80.679"
" 2024-08-06 13:00:03","80.667"
" 2024-08-06 13:00:57","80.679"
" 2024-08-06 13:59:44","80.398"
" 2024-08-06 13:59:52","80.41"
" 2024-08-06 14:00:07","80.398"
" 2024-08-06 14:00:15","80.41"
" 2024-08-06 14:59:55","80.178"
" 2024-08-06 15:00:33","80.166"
" 2024-08-06 15:00:56","80.178"
" 2024-08-06 15:59:37","79.922"
" 2024-08-06 16:00:23","79.91"
" 2024-08-06 16:00:31","79.922"
" 2024-08-06 16:59:57","79.666"
" 2024-08-06 17:00:20","79.653"
" 2024-08-06 17:00:28","79.666"
" 2024-08-06 17:59:54","79.409"
" 2024-08-06 18:01:19","79.397"
" 2024-08-06 18:59:45","79.165"
" 2024-08-06 19:01:33","79.153"
" 2024-08-06 19:01:40","79.165"
" 2024-08-06 19:59:34","78.921"
" 2024-08-06 20:01:31","78.909"
" 2024-08-06 20:01:38","78.921"
" 2024-08-06 20:59:54","78.689"
" 2024-08-06 21:00:33","78.701"
" 2024-08-06 21:59:31","78.457"
" 2024-08-06 22:00:48","78.445"
" 2024-08-06 22:00:56","78.457"
" 2024-08-06 22:57:36","78.213"
" 2024-08-06 23:02:29","78.201"
" 2024-08-06 23:02:52","78.213"
" 2024-08-06 23:59:54","77.944"
" 2024-08-07 00:00:17","77.957"
" 2024-08-07 00:58:45","77.676"
" 2024-08-07 01:00:41","77.664"
" 2024-08-07 01:00:48","77.676"
" 2024-08-07 02:00:02","77.419"
" 2024-08-07 02:00:17","77.432"
" 2024-08-07 02:56:46","77.151"
" 2024-08-07 03:00:29","77.139"
" 2024-08-07 03:03:12","55.435"
" 2024-08-07 03:53:08","83.975"
" 2024-08-07 03:59:57","82.412"
" 2024-08-07 04:00:05","82.4"
" 2024-08-07 04:54:16","79.824"
" 2024-08-07 04:59:56","79.836"
" 2024-08-07 05:00:57","79.824"
" 2024-08-07 05:59:23","80.52"
" 2024-08-07 06:00:10","80.532"
" 2024-08-07 06:58:21","81.277"
" 2024-08-07 07:00:01","81.289"
" 2024-08-07 07:39:32","81.509"
" 2024-08-07 07:59:29","81.411"
" 2024-08-07 08:02:27","81.399"
" 2024-08-07 08:47:53","55.081"
" 2024-08-07 08:59:59","64.81"
" 2024-08-07 09:00:07","64.919"
" 2024-08-07 09:31:31","83.975"
" 2024-08-07 09:59:51","80.654"
" 2024-08-07 10:00:07","80.642"
" 2024-08-07 10:39:44","79.836"
" 2024-08-07 10:59:57","79.934"
" 2024-08-07 11:00:43","79.922"
" 2024-08-07 11:59:57","80.752"
" 2024-08-07 12:00:12","80.764"
" 2024-08-07 12:00:20","80.752"
" 2024-08-07 12:59:50","81.472"
" 2024-08-07 13:02:16","81.484"
" 2024-08-07 13:02:24","81.472"
" 2024-08-07 13:58:09","81.704"
" 2024-08-07 14:03:18","81.692"
" 2024-08-07 14:32:48","81.741"
" 2024-08-07 14:59:50","81.716"
" 2024-08-07 15:01:38","81.729"
" 2024-08-07 15:40:46","81.692"
" 2024-08-07 15:59:27","81.692"
" 2024-08-07 16:01:46","81.68"
" 2024-08-07 16:01:54","81.692"
" 2024-08-07 17:00:05","81.448"
" 2024-08-07 17:02:16","81.436"
" 2024-08-07 17:02:24","81.448"
" 2024-08-07 17:57:44","81.204"
" 2024-08-07 17:59:56","81.216"
" 2024-08-07 18:00:03","81.204"
" 2024-08-07 18:00:11","81.216"
" 2024-08-07 18:57:58","80.959"
" 2024-08-07 18:59:54","80.972"
" 2024-08-07 19:00:02","80.959"
" 2024-08-07 19:57:02","80.728"
" 2024-08-07 20:00:07","80.715"
" 2024-08-07 20:00:15","80.728"
" 2024-08-07 20:58:45","80.496"
" 2024-08-07 21:03:08","80.483"
" 2024-08-07 21:03:31","80.496"
" 2024-08-07 21:59:44","80.288"
" 2024-08-07 21:59:51","80.3"
" 2024-08-07 22:00:15","80.288"
" 2024-08-07 22:00:30","80.3"
" 2024-08-07 22:59:37","80.117"
" 2024-08-07 23:00:23","80.129"
" 2024-08-07 23:59:41","79.922"
" 2024-08-08 00:00:12","79.91"
" 2024-08-08 00:00:20","79.922"
" 2024-08-08 00:58:07","79.739"
" 2024-08-08 01:00:26","79.727"
" 2024-08-08 01:00:33","79.739"
" 2024-08-08 01:59:37","79.543"
" 2024-08-08 02:00:39","79.531"
" 2024-08-08 02:01:10","79.543"
" 2024-08-08 02:59:57","79.312"
" 2024-08-08 03:00:12","79.324"
" 2024-08-08 03:59:46","79.104"
" 2024-08-08 04:01:34","79.092"
" 2024-08-08 04:01:41","79.104"
" 2024-08-08 04:59:49","78.872"
" 2024-08-08 05:00:12","78.884"
" 2024-08-08 05:59:52","78.665"
" 2024-08-08 06:00:07","78.677"
" 2024-08-08 06:58:23","78.457"
" 2024-08-08 07:00:11","78.445"
" 2024-08-08 07:57:25","78.225"
" 2024-08-08 07:59:51","78.237"
" 2024-08-08 07:59:59","78.225"
" 2024-08-08 08:43:20","54.043"
" 2024-08-08 08:59:55","67.08"
" 2024-08-08 09:00:03","67.178"
" 2024-08-08 09:34:08","83.975"
" 2024-08-08 09:59:43","80.825"
" 2024-08-08 09:59:59","80.813"
" 2024-08-08 10:39:51","79.836"
" 2024-08-08 10:58:53","79.897"
" 2024-08-08 11:00:02","79.91"
" 2024-08-08 11:59:38","80.691"
" 2024-08-08 11:59:45","80.679"
" 2024-08-08 12:00:08","80.691"
" 2024-08-08 12:58:32","81.436"
" 2024-08-08 13:00:13","81.448"
" 2024-08-08 13:00:20","81.436"
" 2024-08-08 13:40:50","81.704"
" 2024-08-08 13:58:27","81.619"
" 2024-08-08 14:01:16","81.606"
" 2024-08-08 14:01:32","81.619"
" 2024-08-08 14:58:38","81.399"
" 2024-08-08 14:59:47","81.411"
" 2024-08-08 14:59:55","81.399"
" 2024-08-08 15:56:13","81.191"
" 2024-08-08 16:01:14","81.179"
" 2024-08-08 16:59:44","80.959"
" 2024-08-08 16:59:52","80.972"
" 2024-08-08 17:59:26","80.74"
" 2024-08-08 17:59:49","80.752"
" 2024-08-08 18:59:36","80.459"
" 2024-08-08 18:59:43","80.483"
" 2024-08-08 19:00:30","80.471"
" 2024-08-08 19:58:13","80.19"
" 2024-08-08 19:59:53","80.203"
" 2024-08-08 20:00:01","80.19"
" 2024-08-08 20:00:09","80.203"
" 2024-08-08 20:58:23","79.934"
" 2024-08-08 21:01:42","79.922"
" 2024-08-08 21:01:49","79.934"
" 2024-08-08 21:58:46","79.702"
" 2024-08-08 22:02:25","79.69"
" 2024-08-08 22:02:49","79.702"
" 2024-08-08 22:57:49","79.495"
" 2024-08-08 23:00:55","79.482"
" 2024-08-08 23:01:02","79.495"
" 2024-08-08 23:59:54","79.275"
" 2024-08-09 00:00:02","79.287"
" 2024-08-09 00:57:44","79.067"
" 2024-08-09 00:59:55","79.055"
" 2024-08-09 01:00:34","79.067"
" 2024-08-09 01:58:02","78.848"
" 2024-08-09 02:00:51","78.835"
" 2024-08-09 02:00:59","78.848"
" 2024-08-09 02:59:56","78.628"
" 2024-08-09 03:02:53","78.616"
" 2024-08-09 03:03:55","78.628"
" 2024-08-09 03:59:06","78.42"
" 2024-08-09 04:01:02","78.408"
" 2024-08-09 04:02:19","78.433"
" 2024-08-09 04:58:47","78.201"
" 2024-08-09 04:58:54","78.213"
" 2024-08-09 05:01:36","78.201"
" 2024-08-09 05:01:44","78.213"
" 2024-08-09 05:56:55","78.005"
" 2024-08-09 06:01:40","77.993"
" 2024-08-09 06:01:48","78.005"
" 2024-08-09 06:35:15","77.883"
" 2024-08-09 06:59:56","83.413"
" 2024-08-09 07:00:04","83.437"
" 2024-08-09 07:02:23","83.828"
" 2024-08-09 07:49:58","81.924"
" 2024-08-09 07:59:45","81.948"
" 2024-08-09 08:00:23","81.936"
" 2024-08-09 08:40:08","82.205"
" 2024-08-09 08:45:40","55.764"
" 2024-08-09 08:59:56","67.178"
" 2024-08-09 09:00:04","67.288"
" 2024-08-09 09:26:26","83.987"
" 2024-08-09 09:59:53","80.288"
" 2024-08-09 10:00:31","80.276"
" 2024-08-09 10:34:06","79.727"
" 2024-08-09 10:59:41","79.873"
" 2024-08-09 11:01:29","79.885"
" 2024-08-09 11:55:24","80.654"
" 2024-08-09 11:57:43","56.387"
" 2024-08-09 11:59:54","60.476"
" 2024-08-09 12:00:02","60.684"
" 2024-08-09 12:38:43","83.975"
" 2024-08-09 12:59:41","81.936"
" 2024-08-09 13:00:05","81.912"
" 2024-08-09 13:36:36","81.313"
" 2024-08-09 13:56:17","81.35"
" 2024-08-09 14:00:24","81.362"
" 2024-08-09 14:27:24","81.472"
" 2024-08-09 14:58:32","81.301"
" 2024-08-09 15:03:20","81.289"
" 2024-08-09 15:58:02","81.021"
" 2024-08-09 16:02:32","81.008"
" 2024-08-09 16:02:39","81.021"
" 2024-08-09 16:59:31","80.752"
" 2024-08-09 16:59:54","80.776"
" 2024-08-09 17:00:02","80.752"
" 2024-08-09 17:00:10","80.764"
" 2024-08-09 18:00:00","80.52"
" 2024-08-09 18:00:15","80.532"
" 2024-08-09 18:59:26","80.288"
" 2024-08-09 19:00:12","80.3"
" 2024-08-09 19:58:52","80.081"
" 2024-08-09 20:00:09","80.068"
" 2024-08-09 20:00:33","80.081"
" 2024-08-09 20:59:36","79.861"
" 2024-08-09 20:59:59","79.873"
" 2024-08-09 21:00:07","79.861"
" 2024-08-09 21:00:22","79.873"
" 2024-08-09 21:59:48","79.653"
" 2024-08-09 21:59:56","79.666"
" 2024-08-09 22:00:50","79.653"
" 2024-08-09 22:00:58","79.666"
" 2024-08-09 22:59:46","79.47"
" 2024-08-09 23:00:32","79.458"
" 2024-08-09 23:00:40","79.47"
" 2024-08-09 23:56:15","79.299"
" 2024-08-10 00:00:22","79.287"
" 2024-08-10 00:00:30","79.299"
" 2024-08-10 00:58:31","79.092"
" 2024-08-10 00:59:56","79.104"
" 2024-08-10 01:00:27","79.092"
" 2024-08-10 01:58:28","78.896"
" 2024-08-10 02:00:55","78.884"
" 2024-08-10 02:01:18","78.896"
" 2024-08-10 02:57:39","78.701"
" 2024-08-10 02:59:43","78.713"
" 2024-08-10 03:00:06","78.701"
" 2024-08-10 03:58:45","78.506"
" 2024-08-10 04:00:26","78.494"
" 2024-08-10 04:00:33","78.506"
" 2024-08-10 04:58:20","78.286"
" 2024-08-10 05:01:32","78.274"
" 2024-08-10 05:01:40","78.286"
" 2024-08-10 05:59:02","78.079"
" 2024-08-10 06:00:19","78.091"
" 2024-08-10 06:55:38","77.883"
" 2024-08-10 07:00:47","77.871"
" 2024-08-10 07:01:02","77.883"
" 2024-08-10 07:56:05","77.676"
" 2024-08-10 08:00:20","77.664"
" 2024-08-10 08:04:58","77.676"
" 2024-08-10 08:34:03","54.861"
" 2024-08-10 08:59:54","80.19"
" 2024-08-10 09:00:02","80.264"
" 2024-08-10 09:07:38","83.938"
" 2024-08-10 09:59:35","79.678"
" 2024-08-10 10:00:13","79.666"
" 2024-08-10 10:21:58","79.47"
" 2024-08-10 10:58:45","79.666"
" 2024-08-10 11:00:03","79.678"
" 2024-08-10 12:00:01","80.386"
" 2024-08-10 12:00:17","80.374"
" 2024-08-10 12:59:51","80.947"
" 2024-08-10 12:59:59","80.935"
" 2024-08-10 13:00:07","80.947"
" 2024-08-10 13:01:01","80.935"
" 2024-08-10 13:59:56","81.191"
" 2024-08-10 14:00:04","81.179"
" 2024-08-10 14:00:50","81.191"
" 2024-08-10 14:17:19","81.228"
" 2024-08-10 14:57:27","81.057"
" 2024-08-10 15:00:17","81.045"
" 2024-08-10 15:00:40","81.057"
" 2024-08-10 15:59:28","80.837"
" 2024-08-10 15:59:51","80.85"
" 2024-08-10 16:00:22","80.837"
" 2024-08-10 16:47:51","54.836"
" 2024-08-10 17:00:04","71.804"
" 2024-08-10 17:00:12","71.963"
" 2024-08-10 17:14:06","83.901"
" 2024-08-10 17:57:35","81.021"
" 2024-08-10 18:02:22","81.008"
" 2024-08-10 18:09:57","80.996"
" 2024-08-10 18:57:11","81.143"
" 2024-08-10 18:59:37","81.13"
" 2024-08-10 19:03:44","81.118"
" 2024-08-10 19:59:29","80.85"
" 2024-08-10 20:01:02","80.837"
" 2024-08-10 20:01:34","80.85"
" 2024-08-10 20:58:19","80.581"
" 2024-08-10 20:59:59","80.593"
" 2024-08-10 21:00:07","80.581"
" 2024-08-10 21:58:03","80.349"
" 2024-08-10 22:01:00","80.337"
" 2024-08-10 23:00:05","80.142"
" 2024-08-10 23:00:12","80.129"
" 2024-08-10 23:00:59","80.154"
" 2024-08-10 23:55:42","79.91"
" 2024-08-11 00:00:04","79.922"
" 2024-08-11 00:00:20","79.91"
" 2024-08-11 00:00:28","79.922"
" 2024-08-11 00:59:58","79.69"
" 2024-08-11 01:01:43","79.678"
" 2024-08-11 01:59:54","79.446"
" 2024-08-11 02:00:17","79.458"
" 2024-08-11 02:58:12","79.238"
" 2024-08-11 03:01:25","79.226"
" 2024-08-11 03:01:55","79.238"
" 2024-08-11 03:56:51","79.019"
" 2024-08-11 04:02:38","79.006"
" 2024-08-11 04:57:35","78.799"
" 2024-08-11 05:02:21","78.787"
" 2024-08-11 05:20:13","78.713"
" 2024-08-11 05:27:48","83.853"
" 2024-08-11 05:59:35","82.253"
" 2024-08-11 06:00:06","82.241"
" 2024-08-11 06:19:39","82.18"
" 2024-08-11 06:56:03","82.266"
" 2024-08-11 07:00:56","82.278"
" 2024-08-11 07:21:46","55.459"
" 2024-08-11 07:59:59","76.382"
" 2024-08-11 08:00:07","76.455"
" 2024-08-11 08:15:33","83.962"
" 2024-08-11 08:59:48","79.678"
" 2024-08-11 09:00:19","79.666"
" 2024-08-11 09:34:32","79.202"
" 2024-08-11 09:58:43","79.312"
" 2024-08-11 10:02:04","79.324"
" 2024-08-11 10:59:19","80.068"
" 2024-08-11 11:00:28","80.081"
" 2024-08-11 11:00:44","80.068"
" 2024-08-11 11:58:23","80.74"
" 2024-08-11 12:00:57","80.752"
" 2024-08-11 12:54:20","81.094"
" 2024-08-11 13:00:00","81.069"
" 2024-08-11 13:00:07","81.057"
" 2024-08-11 13:59:10","80.85"
" 2024-08-11 14:01:14","80.837"
" 2024-08-11 14:01:22","80.85"
" 2024-08-11 14:59:53","80.618"
" 2024-08-11 15:00:01","80.63"
" 2024-08-11 15:58:48","80.398"
" 2024-08-11 16:02:01","80.386"
" 2024-08-11 16:02:55","80.398"
" 2024-08-11 16:55:56","80.19"
" 2024-08-11 17:01:43","80.178"
" 2024-08-11 17:01:50","80.19"
" 2024-08-11 17:59:36","79.971"
" 2024-08-11 17:59:59","79.983"
" 2024-08-11 18:00:07","79.971"
" 2024-08-11 18:59:56","79.751"
" 2024-08-11 19:00:04","79.763"
" 2024-08-11 19:57:35","79.556"
" 2024-08-11 20:01:34","79.543"
" 2024-08-11 20:01:42","79.556"
" 2024-08-11 20:59:20","79.348"
" 2024-08-11 21:03:58","79.336"
" 2024-08-11 21:04:13","79.348"
" 2024-08-11 21:59:17","79.165"
" 2024-08-11 21:59:24","79.177"
" 2024-08-11 22:01:12","79.165"
" 2024-08-11 22:01:51","79.177"
" 2024-08-11 22:59:37","78.97"
" 2024-08-11 23:03:13","78.958"
" 2024-08-11 23:59:18","78.774"
" 2024-08-12 00:00:04","78.762"
" 2024-08-12 00:00:28","78.774"
" 2024-08-12 00:59:46","78.555"
" 2024-08-12 01:04:39","78.542"
" 2024-08-12 01:04:47","78.555"
" 2024-08-12 01:57:25","78.347"
" 2024-08-12 02:00:53","78.335"
" 2024-08-12 02:01:01","78.347"
" 2024-08-12 02:59:06","78.127"
" 2024-08-12 03:01:09","78.115"
" 2024-08-12 03:01:17","78.127"
" 2024-08-12 03:58:48","77.908"
" 2024-08-12 04:00:28","77.896"
" 2024-08-12 04:00:51","77.908"
" 2024-08-12 04:58:59","77.688"
" 2024-08-12 05:00:24","77.676"
" 2024-08-12 05:00:55","77.688"
" 2024-08-12 05:59:34","77.48"
" 2024-08-12 06:02:55","77.468"
" 2024-08-12 06:03:03","77.48"
" 2024-08-12 06:59:54","77.261"
" 2024-08-12 07:00:01","77.273"
" 2024-08-12 07:19:27","77.188"
" 2024-08-12 07:45:56","83.816"
" 2024-08-12 07:59:50","82.253"
" 2024-08-12 07:59:58","82.241"
" 2024-08-12 08:53:59","55.935"
" 2024-08-12 08:59:54","64.321"
" 2024-08-12 09:00:01","64.431"
" 2024-08-12 09:27:25","83.84"
" 2024-08-12 09:59:21","81.826"
" 2024-08-12 10:00:15","81.814"
" 2024-08-12 10:59:56","81.228"
" 2024-08-12 11:00:57","81.216"
" 2024-08-12 11:01:05","81.228"
" 2024-08-12 11:58:43","80.837"
" 2024-08-12 12:00:00","80.825"
" 2024-08-12 12:09:55","56.46"
