"Timestamp","3370-20-COMP-C-LCP-AI001"
" 2024-08-09 04:00:31","78.53"
" 2024-08-09 04:56:51","78.323"
" 2024-08-09 05:07:01","78.298"
" 2024-08-09 05:48:10","78.164"
" 2024-08-09 06:00:00","78.127"
" 2024-08-09 06:30:21","78.03"
" 2024-08-09 06:57:14","83.169"
" 2024-08-09 07:07:16","82.815"
" 2024-08-09 07:58:27","82.131"
" 2024-08-09 08:09:39","82.144"
" 2024-08-09 08:42:19","82.363"
" 2024-08-09 08:45:32","56.362"
" 2024-08-09 08:58:47","66.323"
" 2024-08-09 09:00:43","67.971"
" 2024-08-09 09:22:11","82.705"
" 2024-08-09 09:52:25","80.789"
" 2024-08-09 10:02:27","80.361"
" 2024-08-09 10:37:11","79.861"
" 2024-08-09 10:58:32","79.983"
" 2024-08-09 11:09:12","80.093"
" 2024-08-09 11:50:23","80.703"
" 2024-08-09 11:56:49","57.095"
" 2024-08-09 11:59:54","60.586"
" 2024-08-09 12:01:03","62.246"
" 2024-08-09 12:37:11","83.621"
" 2024-08-09 12:57:23","82.192"
" 2024-08-09 13:07:24","81.814"
" 2024-08-09 13:42:24","81.46"
" 2024-08-09 13:55:06","81.472"
" 2024-08-09 14:05:09","81.497"
" 2024-08-09 14:26:54","81.594"
" 2024-08-09 14:59:49","81.436"
" 2024-08-09 15:10:01","81.399"
" 2024-08-09 15:53:24","81.204"
" 2024-08-09 16:03:49","81.155"
" 2024-08-09 16:55:55","80.911"
" 2024-08-09 17:06:05","80.886"
" 2024-08-09 17:48:25","80.691"
" 2024-08-09 18:02:11","80.642"
" 2024-08-09 18:57:45","80.422"
" 2024-08-09 19:08:03","80.398"
" 2024-08-09 19:48:58","80.239"
" 2024-08-09 20:00:48","80.19"
" 2024-08-09 20:52:00","79.995"
" 2024-08-09 21:02:49","79.958"
" 2024-08-09 21:54:24","79.8"
" 2024-08-09 22:04:26","79.775"
" 2024-08-09 22:49:21","79.617"
" 2024-08-09 23:01:49","79.58"
" 2024-08-09 23:53:02","79.409"
" 2024-08-10 00:03:04","79.397"
" 2024-08-10 00:57:45","79.214"
" 2024-08-10 01:07:47","79.189"
" 2024-08-10 01:59:46","79.031"
" 2024-08-10 02:09:48","78.994"
" 2024-08-10 02:57:24","78.848"
" 2024-08-10 03:09:37","78.799"
" 2024-08-10 03:49:53","78.652"
" 2024-08-10 04:03:54","78.604"
" 2024-08-10 04:57:26","78.408"
" 2024-08-10 05:07:35","78.372"
" 2024-08-10 05:59:10","78.213"
" 2024-08-10 06:09:20","78.164"
" 2024-08-10 06:51:23","78.03"
" 2024-08-10 07:01:25","77.981"
" 2024-08-10 07:58:24","77.786"
" 2024-08-10 08:08:57","77.761"
" 2024-08-10 08:33:48","55.789"
" 2024-08-10 08:57:51","79.25"
" 2024-08-10 09:01:04","80.886"
" 2024-08-10 09:04:25","82.522"
" 2024-08-10 09:55:05","79.91"
" 2024-08-10 10:05:06","79.714"
" 2024-08-10 10:25:11","79.592"
" 2024-08-10 10:56:58","79.775"
" 2024-08-10 11:08:03","79.897"
" 2024-08-10 11:50:15","80.41"
" 2024-08-10 12:00:24","80.508"
" 2024-08-10 12:53:10","81.033"
" 2024-08-10 13:03:58","81.094"
" 2024-08-10 13:50:32","81.301"
" 2024-08-10 14:00:35","81.326"
" 2024-08-10 14:10:36","81.338"
" 2024-08-10 14:51:54","81.216"
" 2024-08-10 15:02:13","81.167"
" 2024-08-10 15:55:21","80.996"
" 2024-08-10 16:06:02","80.959"
" 2024-08-10 16:46:50","55.398"
" 2024-08-10 16:58:47","70.449"
" 2024-08-10 17:00:12","72.097"
" 2024-08-10 17:13:35","83.743"
" 2024-08-10 17:54:30","81.216"
" 2024-08-10 18:04:33","81.143"
" 2024-08-10 18:50:50","81.301"
" 2024-08-10 19:01:56","81.277"
" 2024-08-10 19:57:18","81.021"
" 2024-08-10 20:07:29","80.959"
" 2024-08-10 20:52:08","80.764"
" 2024-08-10 21:02:10","80.715"
" 2024-08-10 21:55:28","80.496"
" 2024-08-10 22:08:36","80.459"
" 2024-08-10 22:53:16","80.3"
" 2024-08-10 23:06:01","80.251"
" 2024-08-10 23:48:30","80.081"
" 2024-08-11 00:01:37","80.032"
" 2024-08-11 00:56:14","79.836"
" 2024-08-11 01:01:43","79.812"
" 2024-08-11 01:49:59","79.617"
" 2024-08-11 02:00:56","79.58"
" 2024-08-11 02:55:30","79.397"
" 2024-08-11 03:07:04","79.348"
" 2024-08-11 03:59:41","79.165"
" 2024-08-11 04:11:17","79.116"
" 2024-08-11 04:57:20","78.945"
" 2024-08-11 05:07:29","78.921"
" 2024-08-11 05:20:21","78.909"
" 2024-08-11 05:27:25","83.865"
" 2024-08-11 05:58:10","82.4"
" 2024-08-11 06:11:02","82.351"
" 2024-08-11 06:50:23","82.388"
" 2024-08-11 07:02:44","82.412"
" 2024-08-11 07:20:22","56.631"
" 2024-08-11 07:58:50","75.771"
" 2024-08-11 08:01:47","77.432"
" 2024-08-11 08:15:10","83.914"
" 2024-08-11 08:54:40","80.02"
" 2024-08-11 09:04:49","79.69"
" 2024-08-11 09:36:59","79.348"
" 2024-08-11 09:59:14","79.446"
" 2024-08-11 10:09:55","79.543"
" 2024-08-11 10:53:47","80.117"
" 2024-08-11 11:05:38","80.276"
" 2024-08-11 11:59:56","80.898"
" 2024-08-11 12:10:21","80.996"
" 2024-08-11 12:54:35","81.216"
" 2024-08-11 13:04:53","81.167"
" 2024-08-11 13:47:44","81.045"
" 2024-08-11 14:01:37","80.984"
" 2024-08-11 14:58:20","80.764"
" 2024-08-11 15:09:55","80.715"
" 2024-08-11 15:53:32","80.544"
" 2024-08-11 16:03:41","80.508"
" 2024-08-11 16:57:44","80.337"
" 2024-08-11 17:07:46","80.276"
" 2024-08-11 17:52:47","80.105"
" 2024-08-11 18:02:56","80.081"
" 2024-08-11 18:53:45","79.91"
" 2024-08-11 19:03:47","79.873"
" 2024-08-11 19:54:52","79.69"
" 2024-08-11 20:06:50","79.653"
" 2024-08-11 20:57:55","79.495"
" 2024-08-11 21:08:04","79.446"
" 2024-08-11 21:49:30","79.336"
" 2024-08-11 22:01:20","79.299"
" 2024-08-11 22:58:20","79.116"
" 2024-08-11 23:10:03","79.08"
" 2024-08-11 23:53:39","78.933"
" 2024-08-12 00:04:04","78.896"
" 2024-08-12 00:57:42","78.701"
" 2024-08-12 01:08:54","78.652"
" 2024-08-12 01:54:50","78.481"
" 2024-08-12 02:06:56","78.433"
" 2024-08-12 02:50:53","78.298"
" 2024-08-12 03:01:56","78.25"
" 2024-08-12 03:51:04","78.066"
" 2024-08-12 04:01:14","78.03"
" 2024-08-12 04:55:39","77.822"
" 2024-08-12 05:06:42","77.786"
" 2024-08-12 05:51:44","77.627"
" 2024-08-12 06:02:39","77.578"
" 2024-08-12 06:56:48","77.395"
" 2024-08-12 07:09:40","77.334"
" 2024-08-12 07:45:02","83.877"
" 2024-08-12 07:55:12","82.62"
" 2024-08-12 08:05:22","82.327"
" 2024-08-12 08:52:42","56.899"
" 2024-08-12 08:59:07","63.674"
" 2024-08-12 09:00:48","65.371"
" 2024-08-12 09:25:53","83.499"
" 2024-08-12 09:56:38","82.021"
" 2024-08-12 10:07:19","81.875"
" 2024-08-12 10:59:56","81.387"
" 2024-08-12 11:09:58","81.313"
" 2024-08-12 11:52:56","81.021"
" 2024-08-12 12:02:58","80.972"
" 2024-08-12 12:09:31","58.181"
" 2024-08-12 12:47:52","82.766"
" 2024-08-12 12:57:54","82.668"
" 2024-08-12 13:08:03","81.631"
" 2024-08-12 13:50:06","80.007"
" 2024-08-12 14:06:34","79.983"
" 2024-08-12 14:59:26","80.569"
" 2024-08-12 15:09:28","80.728"
" 2024-08-12 15:50:00","81.265"
" 2024-08-12 16:01:11","81.399"
" 2024-08-12 16:55:05","81.716"
" 2024-08-12 17:06:55","81.753"
" 2024-08-12 17:50:39","81.863"
" 2024-08-12 18:00:40","81.851"
" 2024-08-12 18:55:43","81.655"
" 2024-08-12 19:05:45","81.619"
" 2024-08-12 19:49:51","81.472"
" 2024-08-12 20:00:01","81.411"
" 2024-08-12 20:56:36","81.216"
" 2024-08-12 21:07:09","81.167"
" 2024-08-12 21:50:04","81.021"
" 2024-08-12 22:05:01","80.984"
" 2024-08-12 22:58:38","80.789"
" 2024-08-12 23:08:48","80.74"
" 2024-08-12 23:50:12","80.581"
" 2024-08-13 00:01:55","80.532"
" 2024-08-13 00:59:16","80.337"
" 2024-08-13 01:10:20","80.3"
" 2024-08-13 01:56:46","80.117"
" 2024-08-13 02:07:26","80.081"
" 2024-08-13 02:50:37","79.946"
" 2024-08-13 03:01:10","79.91"
" 2024-08-13 03:55:04","79.702"
" 2024-08-13 04:05:06","79.678"
" 2024-08-13 04:59:46","79.47"
" 2024-08-13 05:09:55","79.446"
" 2024-08-13 05:55:12","79.287"
" 2024-08-13 06:05:37","79.25"
" 2024-08-13 06:56:03","79.092"
" 2024-08-13 07:08:08","79.043"
" 2024-08-13 07:56:14","78.884"
" 2024-08-13 08:06:16","78.848"
" 2024-08-13 08:53:36","43.423"
" 2024-08-13 08:59:55","53.53"
" 2024-08-13 09:01:12","55.166"
" 2024-08-13 09:34:46","83.621"
" 2024-08-13 09:54:50","81.106"
" 2024-08-13 10:05:00","80.313"
" 2024-08-13 10:56:12","78.774"
" 2024-08-13 11:06:46","78.713"
" 2024-08-13 11:28:23","78.506"
" 2024-08-13 11:59:54","78.555"
" 2024-08-13 12:00:48","70.339"
" 2024-08-13 12:01:03","56.265"
" 2024-08-13 12:36:18","82.998"
" 2024-08-13 12:56:22","81.777"
" 2024-08-13 13:06:24","81.387"
" 2024-08-13 13:37:32","80.984"
" 2024-08-13 13:57:59","81.155"
" 2024-08-13 14:08:32","81.265"
" 2024-08-13 14:18:34","81.387"
" 2024-08-13 14:53:26","81.228"
" 2024-08-13 15:05:54","81.155"
" 2024-08-13 15:59:20","80.874"
" 2024-08-13 16:09:30","80.801"
" 2024-08-13 16:54:25","80.569"
" 2024-08-13 17:05:28","80.52"
" 2024-08-13 17:50:30","80.325"
" 2024-08-13 18:01:10","80.276"
" 2024-08-13 18:50:58","80.081"
" 2024-08-13 19:04:28","80.032"
" 2024-08-13 19:56:50","79.885"
" 2024-08-13 20:06:52","79.849"
" 2024-08-13 20:52:02","79.69"
" 2024-08-13 21:02:42","79.653"
" 2024-08-13 21:50:50","79.507"
" 2024-08-13 22:00:52","79.47"
" 2024-08-13 22:56:05","79.336"
" 2024-08-13 23:06:47","79.312"
" 2024-08-13 23:50:02","79.165"
" 2024-08-14 00:01:15","79.128"
" 2024-08-14 00:53:02","78.958"
" 2024-08-14 01:05:10","78.933"
" 2024-08-14 01:59:16","78.762"
" 2024-08-14 02:10:59","78.713"
" 2024-08-14 02:57:43","78.542"
" 2024-08-14 03:09:11","78.494"
" 2024-08-14 03:54:14","78.347"
" 2024-08-14 04:07:14","78.311"
" 2024-08-14 04:58:43","78.152"
" 2024-08-14 05:09:16","78.103"
" 2024-08-14 05:56:22","77.944"
" 2024-08-14 06:07:11","77.92"
" 2024-08-14 06:52:13","77.773"
" 2024-08-14 07:03:02","77.749"
" 2024-08-14 07:23:53","77.676"
" 2024-08-14 07:32:31","82.607"
" 2024-08-14 07:54:32","82.363"
" 2024-08-14 08:04:34","82.29"
" 2024-08-14 08:37:47","56.985"
" 2024-08-14 08:57:44","71.353"
" 2024-08-14 09:00:03","72.988"
" 2024-08-14 09:16:00","82.876"
" 2024-08-14 09:54:37","56.997"
" 2024-08-14 09:58:51","62.173"
" 2024-08-14 10:00:16","63.894"
" 2024-08-14 10:04:16","61.99"
" 2024-08-14 10:40:26","83.352"
" 2024-08-14 10:50:28","82.388"
" 2024-08-14 11:00:38","81.704"
" 2024-08-14 11:49:51","80.837"
" 2024-08-14 12:00:01","80.886"
" 2024-08-14 12:53:20","81.362"
" 2024-08-14 13:05:03","81.484"
" 2024-08-14 13:51:56","81.265"
" 2024-08-14 14:04:56","81.216"
" 2024-08-14 14:58:15","80.984"
" 2024-08-14 15:08:49","80.923"
" 2024-08-14 15:56:11","80.703"
" 2024-08-14 16:07:55","80.642"
" 2024-08-14 16:51:19","80.471"
" 2024-08-14 17:01:29","80.422"
" 2024-08-14 17:53:28","80.264"
" 2024-08-14 18:04:43","80.203"
" 2024-08-14 18:59:18","80.007"
" 2024-08-14 19:09:22","79.995"
" 2024-08-14 19:54:48","79.849"
" 2024-08-14 20:04:49","79.812"
" 2024-08-14 20:59:00","79.653"
" 2024-08-14 21:09:10","79.604"
" 2024-08-14 21:50:45","79.47"
" 2024-08-14 22:01:03","79.458"
" 2024-08-14 22:55:06","79.287"
" 2024-08-14 23:05:16","79.263"
" 2024-08-14 23:59:26","79.104"
" 2024-08-15 00:11:33","79.043"
" 2024-08-15 00:54:25","78.896"
" 2024-08-15 01:04:51","78.872"
" 2024-08-15 01:51:03","78.689"
" 2024-08-15 02:01:21","78.652"
" 2024-08-15 02:58:38","78.433"
" 2024-08-15 03:09:50","78.408"
" 2024-08-15 03:55:22","78.237"
" 2024-08-15 04:05:40","78.213"
" 2024-08-15 04:56:42","78.005"
" 2024-08-15 05:08:17","77.969"
" 2024-08-15 05:50:43","77.822"
" 2024-08-15 06:02:28","77.786"
" 2024-08-15 06:57:55","77.59"
" 2024-08-15 07:07:57","77.554"
" 2024-08-15 07:49:06","77.407"
" 2024-08-15 08:01:27","77.358"
" 2024-08-15 08:47:03","52.957"
" 2024-08-15 08:59:55","61.721"
" 2024-08-15 09:01:43","63.43"
" 2024-08-15 09:22:41","83.633"
" 2024-08-15 09:53:03","80.728"
" 2024-08-15 10:03:05","80.41"
" 2024-08-15 10:25:12","80.129"
" 2024-08-15 10:57:30","80.349"
" 2024-08-15 11:08:42","80.459"
" 2024-08-15 11:29:33","80.679"
" 2024-08-15 11:50:32","80.557"
" 2024-08-15 12:03:08","80.483"
" 2024-08-15 12:58:58","80.178"
" 2024-08-15 13:09:00","80.117"
" 2024-08-15 13:51:35","79.91"
" 2024-08-15 14:02:15","79.861"
" 2024-08-15 14:55:07","79.617"
" 2024-08-15 15:05:09","79.58"
" 2024-08-15 15:58:34","79.373"
" 2024-08-15 16:12:45","79.336"
" 2024-08-15 16:55:16","79.177"
" 2024-08-15 17:05:18","79.165"
" 2024-08-15 17:52:37","78.994"
" 2024-08-15 18:02:54","78.945"
" 2024-08-15 18:57:03","78.787"
" 2024-08-15 19:07:19","78.75"
" 2024-08-15 19:52:43","78.591"
" 2024-08-15 20:03:53","78.555"
" 2024-08-15 20:47:59","78.408"
" 2024-08-15 21:02:32","78.372"
" 2024-08-15 21:50:47","78.225"
" 2024-08-15 22:01:59","78.188"
" 2024-08-15 22:55:46","78.005"
" 2024-08-15 23:05:56","77.981"
" 2024-08-15 23:58:10","77.822"
" 2024-08-16 00:08:35","77.798"
" 2024-08-16 00:55:01","77.651"
" 2024-08-16 01:06:35","77.615"
" 2024-08-16 01:58:10","77.432"
" 2024-08-16 02:08:27","77.395"
" 2024-08-16 02:53:51","77.249"
" 2024-08-16 03:04:17","77.224"
" 2024-08-16 03:49:56","77.065"
" 2024-08-16 04:00:52","77.029"
" 2024-08-16 04:53:35","76.87"
" 2024-08-16 05:04:54","76.809"
" 2024-08-16 05:40:27","76.699"
" 2024-08-16 05:58:15","80.129"
" 2024-08-16 06:03:11","81.777"
" 2024-08-16 06:10:08","83.413"
" 2024-08-16 06:51:16","82.083"
" 2024-08-16 07:01:26","81.948"
" 2024-08-16 07:22:37","81.814"
" 2024-08-16 07:35:46","81.826"
" 2024-08-16 08:06:00","81.765"
" 2024-08-16 08:45:51","56.204"
" 2024-08-16 08:58:20","64.321"
" 2024-08-16 09:00:08","65.981"
" 2024-08-16 09:26:44","84.097"
" 2024-08-16 09:57:04","81.802"
" 2024-08-16 10:08:16","81.631"
" 2024-08-16 10:50:41","81.509"
" 2024-08-16 11:02:16","81.436"
" 2024-08-16 11:55:14","81.069"
" 2024-08-16 12:06:11","81.021"
" 2024-08-16 12:59:40","80.703"
" 2024-08-16 13:09:50","80.642"
" 2024-08-16 13:51:47","57.937"
" 2024-08-16 13:58:59","62.856"
" 2024-08-16 14:01:49","64.517"
" 2024-08-16 14:29:59","82.656"
" 2024-08-16 14:50:03","81.13"
" 2024-08-16 15:00:04","80.264"
" 2024-08-16 15:43:25","79.031"
" 2024-08-16 15:54:36","79.055"
" 2024-08-16 16:05:09","79.128"
" 2024-08-16 16:55:50","79.897"
" 2024-08-16 17:06:07","80.081"
" 2024-08-16 17:57:43","81.008"
" 2024-08-16 18:08:01","81.13"
" 2024-08-16 18:50:35","81.509"
" 2024-08-16 19:01:39","81.57"
" 2024-08-16 19:14:22","81.631"
" 2024-08-16 19:59:24","81.46"
" 2024-08-16 20:09:26","81.411"
" 2024-08-16 20:58:27","81.216"
" 2024-08-16 21:08:45","81.167"
" 2024-08-16 21:51:13","81.045"
" 2024-08-16 22:01:45","81.021"
" 2024-08-16 22:58:54","80.813"
" 2024-08-16 23:11:14","80.764"
" 2024-08-16 23:54:59","80.63"
" 2024-08-17 00:08:30","80.593"
" 2024-08-17 00:51:36","80.459"
" 2024-08-17 01:04:35","80.422"
" 2024-08-17 01:48:59","80.288"
" 2024-08-17 02:03:54","80.251"
" 2024-08-17 02:57:17","80.068"
" 2024-08-17 03:07:57","80.032"
" 2024-08-17 03:50:55","79.934"
" 2024-08-17 04:00:56","79.897"
" 2024-08-17 04:53:10","79.714"
" 2024-08-17 05:03:19","79.678"
" 2024-08-17 05:58:00","79.495"
" 2024-08-17 06:09:19","79.446"
" 2024-08-17 06:50:28","79.348"
" 2024-08-17 07:02:34","79.287"
" 2024-08-17 07:56:12","79.116"
" 2024-08-17 08:06:14","79.092"
" 2024-08-17 08:11:45","54.971"
" 2024-08-17 08:59:36","83.999"
" 2024-08-17 09:07:58","82.375"
" 2024-08-17 09:49:23","80.044"
" 2024-08-17 10:00:12","79.934"
" 2024-08-17 10:12:15","79.922"
" 2024-08-17 10:53:58","80.386"
" 2024-08-17 11:04:46","80.557"
" 2024-08-17 11:56:44","81.436"
" 2024-08-17 12:08:03","81.558"
" 2024-08-17 12:50:54","81.875"
" 2024-08-17 13:00:56","81.924"
" 2024-08-17 13:50:11","82.021"
" 2024-08-17 14:00:13","81.997"
" 2024-08-17 14:59:47","81.777"
" 2024-08-17 15:10:04","81.765"
" 2024-08-17 15:56:30","81.619"
" 2024-08-17 16:07:49","81.558"
" 2024-08-17 16:50:38","81.436"
" 2024-08-17 17:03:30","81.375"
" 2024-08-17 17:55:19","81.204"
" 2024-08-17 18:10:54","81.155"
" 2024-08-17 18:52:27","81.045"
" 2024-08-17 19:03:07","81.008"
" 2024-08-17 19:57:30","80.837"
" 2024-08-17 20:07:32","80.813"
" 2024-08-17 20:55:00","80.667"
" 2024-08-17 21:07:05","80.642"
" 2024-08-17 21:49:34","80.508"
" 2024-08-17 22:00:22","80.483"
