Timestamp,3370-02-EBB08,3370-02-AI153,3370-02-AI156,3370-02-AI109,3370-02-AI110
 2024-08-18 06:00:06,9.138,7.508,8.712,53.514,53.468
 2024-08-18 06:35:52,9.225,7.475,8.534,53.362,53.392
 2024-08-18 06:48:51,9.174,7.412,8.579,53.339,53.575
 2024-08-18 06:59:54,9.243,8.873,8.534,55.788,53.423
 2024-08-18 07:00:02,8.03,7.443,8.579,52.332,53.4
 2024-08-18 07:53:56,8.68,7.473,8.41,53.636,55.94
 2024-08-18 07:55:20,8.685,7.477,8.447,53.491,52.385
 2024-08-18 07:59:58,8.698,7.361,8.451,53.194,53.697
 2024-08-18 08:00:06,8.543,7.391,8.465,53.697,53.56
 2024-08-18 08:00:29,8.57,7.393,8.3,53.651,53.255
 2024-08-18 08:01:23,8.579,7.306,8.309,53.636,53.758
 2024-08-18 08:59:55,8.584,7.708,8.3,55.963,53.712
 2024-08-18 09:00:02,8.41,7.5,8.232,51.698,53.697
 2024-08-18 09:22:48,8.442,7.502,9.385,52.797,56.032
 2024-08-18 09:24:21,8.437,7.33,8.264,52.82,51.797
 2024-08-18 10:00:00,8.47,7.87,8.286,52.805,52.858
 2024-08-18 10:00:07,8.3,7.565,8.3,53.163,52.919
 2024-08-18 10:00:46,8.323,7.475,8.177,53.094,52.873
 2024-08-18 10:58:54,8.3,7.758,8.218,53.11,53.232
 2024-08-18 10:59:56,8.232,7.653,8.222,51.134,53.194
 2024-08-18 11:00:03,9.719,7.656,8.163,53.56,53.186
 2024-08-18 11:03:09,8.259,7.582,10.099,52.934,51.218
 2024-08-18 11:04:18,8.286,7.826,8.534,52.942,53.674
 2024-08-18 11:59:53,8.181,7.74,8.538,52.896,53.003
 2024-08-18 12:00:01,8.213,7.75,8.318,53.148,53.011
 2024-08-18 12:09:47,8.199,7.632,9.023,53.033,52.965
 2024-08-18 12:59:03,8.163,7.933,8.598,53.056,53.224
 2024-08-18 12:59:57,10.406,7.853,8.502,53.033,53.125
 2024-08-18 13:00:04,8.534,7.836,8.785,53.239,53.133
 2024-08-18 13:04:57,8.561,7.758,8.685,53.178,53.102
 2024-08-18 13:54:13,8.305,7.994,8.689,53.194,53.316
 2024-08-18 14:00:00,8.964,7.899,8.611,53.171,53.262
 2024-08-18 14:00:08,8.598,7.908,8.868,53.377,53.255
 2024-08-18 14:02:42,8.515,7.819,8.772,53.323,53.247
 2024-08-18 14:58:09,8.795,8.042,8.785,53.331,53.445
 2024-08-18 14:59:57,8.685,7.939,8.662,53.255,53.4
 2024-08-18 15:00:04,8.68,7.965,8.959,53.506,53.438
 2024-08-18 15:03:26,8.621,7.372,8.886,53.453,53.362
 2024-08-18 15:50:53,8.863,8.219,8.872,53.461,53.606
 2024-08-18 15:59:53,8.772,8.027,8.79,49.593,53.529
 2024-08-18 16:00:09,8.781,8.03,9.033,55.238,53.545
 2024-08-18 16:07:29,8.671,8.027,8.932,54.742,49.692
 2024-08-18 16:09:09,8.964,8.028,8.936,54.735,55.299
 2024-08-18 16:59:49,8.886,8.027,8.849,54.994,54.811
 2024-08-18 17:00:04,8.877,8.032,9.078,52.24,54.796
 2024-08-18 17:17:03,8.79,8.019,8.973,53.491,55.101
 2024-08-18 17:18:36,9.033,8.028,9.001,53.575,52.278
 2024-08-18 17:59:54,8.932,8.027,8.154,53.888,53.522
 2024-08-18 18:00:01,8.936,8.028,9.266,53.171,53.621
 2024-08-18 18:02:28,8.854,8.028,9.06,53.453,53.926
 2024-08-18 18:30:38,9.088,8.04,9.065,53.369,53.209
 2024-08-18 18:59:50,8.973,8.025,9.06,53.59,53.491
 2024-08-18 18:59:58,8.996,8.028,9.06,53.018,53.415
 2024-08-18 19:04:51,9.22,8.03,9.065,53.194,53.629
 2024-08-18 19:59:23,8.154,8.028,9.051,53.323,53.064
 2024-08-18 19:59:54,9.06,8.028,9.06,53.438,53.232
 2024-08-18 20:00:01,9.065,8.03,9.065,51.454,53.362
 2024-08-18 20:02:13,9.06,8.028,9.06,53.148,53.476
 2024-08-18 20:58:48,9.06,8.028,9.06,53.171,51.477
 2024-08-18 20:59:50,9.065,8.03,9.065,51.996,53.163
 2024-08-18 20:59:58,9.051,8.091,9.074,52.438,53.194
 2024-08-18 21:56:57,9.065,5.165,9.055,52.301,52.019
 2024-08-18 21:59:55,9.06,7.872,9.06,52.56,52.469
 2024-08-18 22:00:03,9.065,7.883,9.065,51.744,52.316
 2024-08-18 22:01:27,9.06,7.901,9.06,51.988,52.576
 2024-08-18 22:57:32,9.065,7.794,9.065,52.034,51.767
 2024-08-18 22:59:58,9.06,7.813,9.06,55.154,51.996
 2024-08-18 23:00:06,9.069,7.822,9.065,51.668,52.065
 2024-08-18 23:36:22,9.06,7.836,9.06,52.515,55.162
 2024-08-18 23:37:24,9.065,7.727,9.065,52.461,51.698
 2024-08-18 23:59:55,9.06,7.769,9.06,52.652,52.545
 2024-08-19 00:00:02,9.06,7.738,9.06,51.927,52.492
 2024-08-19 00:18:49,9.065,7.773,9.065,52.141,52.69
 2024-08-19 00:46:13,9.06,7.666,9.06,52.126,51.965
 2024-08-19 00:59:52,9.06,7.672,9.065,51.775,52.171
 2024-08-19 01:00:00,9.065,7.674,9.06,55.185,52.148
 2024-08-19 01:26:28,9.06,7.697,9.133,52.255,51.813
 2024-08-19 01:57:14,9.065,7.588,6.281,52.332,55.132
 2024-08-19 01:59:56,9.06,7.607,8.662,53.88,52.309
 2024-08-19 02:00:04,9.065,7.62,8.68,53.186,52.385
 2024-08-19 02:00:50,9.065,7.63,8.712,53.156,53.941
 2024-08-19 02:59:52,9.06,7.515,8.589,53.018,53.239
 2024-08-19 03:00:00,9.138,7.555,8.607,53.186,53.217
 2024-08-19 03:00:38,6.075,7.548,8.625,53.102,53.079
 2024-08-19 03:04:53,8.671,7.555,8.639,53.117,53.247
 2024-08-19 03:59:56,8.685,7.452,8.52,53.148,53.163
 2024-08-19 04:00:04,8.717,7.468,8.579,53.056,53.178
 2024-08-19 04:00:19,8.579,7.489,8.557,53.094,53.209
 2024-08-19 04:01:13,8.607,7.3,8.575,53.087,53.117
 2024-08-19 04:59:52,8.625,7.822,8.46,53.079,53.156
 2024-08-19 05:00:00,8.643,7.544,8.483,53.133,53.148
 2024-08-19 05:00:07,8.529,7.542,8.488,53.125,53.14
 2024-08-19 05:01:01,8.57,7.533,8.506,53.117,53.194
 2024-08-19 05:59:56,8.557,7.548,8.396,53.087,53.186
 2024-08-19 06:00:11,8.57,7.544,8.415,53.125,53.178
 2024-08-19 06:00:50,8.465,7.542,8.419,53.094,53.148
 2024-08-19 06:01:36,8.479,8.397,8.442,53.102,53.186
 2024-08-19 06:59:38,8.492,7.403,8.341,53.117,53.156
 2024-08-19 07:00:08,8.511,7.609,8.373,53.094,53.163
 2024-08-19 07:00:32,8.396,7.611,8.355,53.11,53.178
 2024-08-19 07:04:46,8.41,7.479,8.373,53.102,53.156
 2024-08-19 07:59:42,8.415,7.794,8.268,56.116,53.171
 2024-08-19 08:00:05,8.442,7.695,8.282,51.965,53.163
 2024-08-19 08:42:39,8.332,7.693,8.3,53.178,56.169
 2024-08-19 08:43:56,8.369,7.565,8.204,53.14,52.034
 2024-08-19 08:59:53,8.36,7.855,10.072,53.392,53.239
 2024-08-19 09:00:01,8.373,7.748,8.575,53.331,53.209
 2024-08-19 09:57:23,8.268,7.737,8.561,53.339,53.453
 2024-08-19 09:59:57,8.282,7.677,8.579,55.254,53.392
 2024-08-19 10:00:05,8.314,7.924,8.575,51.393,53.407
 2024-08-19 10:12:26,8.199,7.855,8.579,52.606,55.238
 2024-08-19 10:13:58,10.484,7.862,8.401,52.583,51.462
 2024-08-19 10:59:53,8.575,7.996,9.019,52.538,52.698
 2024-08-19 11:00:01,8.566,7.687,8.643,52.95,52.66
 2024-08-19 11:02:43,8.579,7.927,8.648,52.873,52.637
 2024-08-19 11:58:40,8.575,7.937,8.506,52.866,53.026
 2024-08-19 11:59:57,8.579,8.042,8.831,52.858,52.972
 2024-08-19 12:00:05,8.41,7.864,8.73,53.247,52.927
 2024-08-19 12:56:26,9.005,7.979,8.726,53.156,53.308
 2024-08-19 12:59:55,8.643,8.004,8.598,53.163,53.239
 2024-08-19 13:00:02,8.653,7.298,8.904,53.14,53.262
 2024-08-19 13:02:37,8.511,8.583,8.781,53.491,53.217
 2024-08-19 13:58:11,8.813,7.983,8.767,53.445,53.56
 2024-08-19 13:59:51,8.73,7.985,8.712,53.476,53.522
 2024-08-19 13:59:59,8.726,7.983,8.959,51.164,53.552
 2024-08-19 14:24:02,8.598,7.983,8.891,53.758,51.279
 2024-08-19 14:25:57,8.9,7.985,8.895,53.316,53.85
 2024-08-19 14:59:55,8.785,7.983,9.033,53.27,53.407
 2024-08-19 15:00:02,8.763,7.985,8.717,53.262,53.354
 2024-08-19 15:59:51,8.712,7.983,8.964,53.476,53.568
 2024-08-19 15:59:59,8.959,7.985,8.959,53.438,53.552
 2024-08-19 16:11:03,8.891,7.988,9.051,53.453,51.904
 2024-08-19 16:12:58,8.895,7.981,8.9,51.836,55.276
 2024-08-19 16:59:55,9.023,7.994,9.014,55.208,54.742
 2024-08-19 17:00:03,8.726,7.985,9.037,54.674,54.72
 2024-08-19 17:12:32,8.969,7.986,8.497,54.651,53.842
 2024-08-19 17:14:05,8.955,7.979,9.857,53.781,55.055
 2024-08-19 17:59:52,9.074,7.994,9.014,54.987,54.338
 2024-08-19 18:00:00,8.9,7.986,9.019,54.269,54.414
 2024-08-19 18:00:38,9.023,7.994,9.014,54.353,54.819
 2024-08-19 18:08:37,9.046,7.983,9.019,54.758,53.987
 2024-08-19 18:59:55,8.172,7.986,9.014,53.918,54.536
 2024-08-19 19:00:03,9.802,7.988,9.019,54.475,54.552
 2024-08-19 19:29:31,9.019,7.986,9.019,54.498,54.666
 2024-08-19 19:59:53,9.014,7.986,9.014,54.605,53.873
 2024-08-19 20:00:00,9.019,7.988,9.019,53.804,53.918
 2024-08-19 20:11:19,9.019,8.124,9.014,53.85,54.788
 2024-08-19 20:15:50,9.014,7.83,9.019,54.72,53.69
 2024-08-19 20:59:56,9.019,8,9.014,53.621,53.896
 2024-08-19 21:00:04,9.019,7.979,9.023,53.827,53.979
 2024-08-19 21:14:59,9.014,7.084,9.019,53.918,54.422
 2024-08-19 21:52:01,9.019,8.265,9.028,54.361,53.621
 2024-08-19 21:59:53,9.019,7.914,9.014,53.56,54.102
 2024-08-19 22:00:00,9.014,7.885,9.019,54.041,54.163
 2024-08-19 22:15:56,9.019,7.91,9.023,54.102,54.407
 2024-08-19 22:50:32,9.028,7.813,9.005,54.346,53.423
 2024-08-19 22:59:55,9.019,7.845,9.019,53.354,53.918
 2024-08-19 23:00:03,9.019,7.83,9.023,53.85,54.041
 2024-08-19 23:51:53,9.023,7.862,9.028,53.979,55.902
 2024-08-19 23:52:55,9.005,7.748,9.014,55.849,52.774
 2024-08-19 23:59:51,9.019,7.752,9.019,52.705,53.369
 2024-08-19 23:59:59,9.023,7.758,9.023,53.308,53.423
 2024-08-20 00:00:45,9.028,7.786,9.019,53.369,54.3
 2024-08-20 00:59:56,9.014,7.677,9.023,54.231,53.903
 2024-08-20 01:00:04,9.019,7.687,9.019,53.842,53.88
 2024-08-20 01:00:35,9.023,7.706,9.152,53.812,53.766
 2024-08-20 01:04:57,9.019,7.718,8.914,53.705,53.926
 2024-08-20 01:59:51,9.023,7.613,9.037,53.865,53.827
 2024-08-20 01:59:59,9.019,7.616,9.014,53.758,53.842
 2024-08-20 02:00:30,8.872,7.643,8.392,53.781,53.896
 2024-08-20 02:01:24,9.156,7.651,9.38,53.827,53.804
 2024-08-20 02:59:56,9.033,7.536,8.95,53.743,53.85
 2024-08-20 03:00:04,9.019,7.553,8.923,53.789,53.842
 2024-08-20 03:00:19,9.106,7.555,8.955,53.781,53.827
 2024-08-20 03:03:01,8.694,7.569,8.849,53.758,53.88
 2024-08-20 03:59:52,8.95,7.468,8.882,53.812,53.85
 2024-08-20 04:00:00,8.923,7.477,8.872,53.789,53.857
 2024-08-20 04:00:08,8.955,7.468,8.895,53.796,53.865
 2024-08-20 04:09:47,8.849,8.78,8.781,53.804,53.835
 2024-08-20 04:59:57,8.877,7.336,8.785,53.766,53.842
 2024-08-20 05:00:13,8.882,7.471,8.79,53.781,53.835
 2024-08-20 05:11:32,8.9,7.47,8.822,53.789,53.865
 2024-08-20 05:59:54,8.781,7.203,8.708,53.796,53.857
 2024-08-20 06:00:25,8.79,8,8.726,53.773,53.85
 2024-08-20 06:00:48,8.795,7.561,8.721,53.789,53.842
 2024-08-20 06:01:42,8.822,7.578,8.749,53.796,53.857
 2024-08-20 06:59:57,8.698,7.437,8.648,53.781,53.842
 2024-08-20 07:00:13,8.73,7.826,8.671,53.781,53.85
 2024-08-20 07:01:53,8.74,7.677,8.676,53.789,53.842
 2024-08-20 07:02:39,8.749,7.641,8.685,53.796,53.857
 2024-08-20 07:58:14,8.643,7.599,8.566,53.781,53.85
 2024-08-20 08:02:29,8.657,7.906,8.584,53.789,53.842
 2024-08-20 08:53:02,8.68,7.836,8.593,53.781,53.964
 2024-08-20 08:56:15,8.57,7.849,8.602,53.903,51.302
 2024-08-20 08:59:59,8.579,7.697,8.492,51.218,52.202
 2024-08-20 09:00:06,8.598,8.044,8.515,52.11,52.347
 2024-08-20 09:00:37,8.607,7.946,8.502,52.271,52.911
 2024-08-20 09:01:31,8.497,8.011,9.815,52.82,52.179
 2024-08-20 09:59:54,8.515,7.782,8.396,52.126,52.667
 2024-08-20 10:00:02,8.502,8.475,8.502,52.606,52.637
 2024-08-20 10:02:52,9.472,7.943,8.506,52.576,52.614
 2024-08-20 10:55:35,8.383,8.11,8.268,52.53,52.888
 2024-08-20 10:59:50,8.502,7.83,9.87,52.789,52.805
 2024-08-20 11:00:05,8.506,8.509,8.561,52.713,52.827
 2024-08-20 11:00:36,8.405,8.274,8.566,52.736,52.789
 2024-08-20 11:49:06,9.889,8.265,8.428,52.698,53.033
 2024-08-20 11:59:54,8.57,8.398,8.845,52.927,52.988
 2024-08-20 12:00:02,8.552,6.756,8.648,52.911,52.95
 2024-08-20 12:09:26,8.424,8.227,8.657,52.85,52.911
 2024-08-20 12:57:39,8.84,8.229,8.57,53.087,53.178
 2024-08-20 12:59:58,8.648,8.227,8.914,53.064,53.14
 2024-08-20 13:00:06,8.643,8.227,8.827,53.041,53.11
 2024-08-20 13:00:44,8.57,8.229,8.872,53.003,53.049
 2024-08-20 13:52:11,8.932,8.227,8.685,53.224,53.3
 2024-08-20 13:59:53,8.831,8.227,9.06,53.133,53.201
 2024-08-20 14:00:01,8.882,8.229,8.969,53.148,53.239
 2024-08-20 14:00:17,8.68,8.227,8.996,53.125,53.209
 2024-08-20 14:40:55,9.046,8.227,8.721,53.323,53.445
 2024-08-20 14:59:57,8.969,8.229,9.252,53.316,53.354
 2024-08-20 15:00:05,9.01,8.227,8.827,53.255,53.331
 2024-08-20 15:48:19,8.717,8.229,8.982,51.599,51.614
 2024-08-20 15:50:15,9.229,8.227,8.712,55.2,55.261
 2024-08-20 15:59:53,8.836,8.246,9.376,54.788,54.857
 2024-08-20 16:00:01,8.969,8.225,9.078,54.796,54.865
 2024-08-20 16:01:10,8.708,8.229,9.11,54.803,54.407
 2024-08-20 16:59:50,9.385,8.227,10.447,54.353,54.674
 2024-08-20 16:59:58,9.074,8.219,7.884,54.613,54.704
 2024-08-20 17:02:32,9.106,8.236,9.261,54.643,53.545
 2024-08-20 17:03:26,10.41,8.229,9.257,53.468,54.979
 2024-08-20 17:59:54,7.728,8.231,9.261,54.918,54.689
 2024-08-20 18:00:02,9.261,8.553,9.261,54.628,54.643
 2024-08-20 18:37:43,9.257,5.688,9.257,54.582,54.773
 2024-08-20 18:58:34,9.261,8.032,9.261,54.704,53.888
 2024-08-20 18:59:59,9.261,8.049,9.261,53.827,54.216
 2024-08-20 19:00:07,9.257,8.12,9.257,54.155,54.109
 2024-08-20 19:14:31,9.261,7.996,9.261,54.048,54.765
 2024-08-20 19:15:25,9.257,8.019,9.266,54.697,53.796
 2024-08-20 19:59:54,9.266,8.013,9.261,53.735,54.346
 2024-08-20 20:00:02,9.261,8.036,9.266,54.285,54.269
 2024-08-20 20:16:16,9.266,7.931,9.257,54.208,54.552
 2024-08-20 20:32:59,9.257,7.954,9.261,54.491,53.728
 2024-08-20 20:59:59,9.261,7.939,9.266,53.659,54.323
 2024-08-20 21:00:07,9.28,7.977,9.257,54.254,54.269
 2024-08-20 21:40:37,9.261,7.868,9.261,54.208,54.704
 2024-08-20 21:41:31,9.261,7.878,9.266,54.643,53.506
 2024-08-20 21:59:56,9.271,7.897,9.261,53.453,54.201
 2024-08-20 22:00:04,9.257,7.916,9.261,54.14,54.247
 2024-08-20 22:27:28,9.261,7.798,9.266,54.178,53.789
 2024-08-20 22:59:53,9.266,7.832,9.596,54.185,53.903
 2024-08-20 23:00:01,9.261,7.828,6.309,53.72,53.888
 2024-08-20 23:19:35,9.266,7.849,8.772,53.835,55.269
 2024-08-20 23:20:37,9.261,7.748,8.813,53.827,53.026
 2024-08-20 23:59:53,9.266,7.767,8.923,55.223,54.063
 2024-08-21 00:00:00,9.261,7.759,8.776,52.965,54.025
 2024-08-21 00:00:38,9.632,7.784,8.799,54.002,53.842
 2024-08-21 00:01:26,6.011,7.676,8.781,53.964,54.071
 2024-08-21 00:59:51,8.795,7.7,8.845,53.781,53.926
 2024-08-21 00:59:59,8.808,7.712,8.726,54.01,53.941
 2024-08-21 01:00:22,8.927,7.719,8.74,53.857,54.01
 2024-08-21 01:01:24,8.772,7.609,8.721,53.88,53.903
 2024-08-21 01:59:49,8.799,7.63,8.776,53.949,53.979
 2024-08-21 01:59:57,8.804,7.618,8.657,53.842,53.964
 2024-08-21 02:00:20,8.831,11.177,8.676,53.911,53.926
 2024-08-21 02:04:50,8.717,7.302,8.689,53.896,53.995
 2024-08-21 02:59:47,8.74,7.756,8.717,53.865,53.957
 2024-08-21 03:00:03,8.721,7.754,8.598,53.926,53.972
 2024-08-21 03:00:10,8.772,7.573,8.63,53.896,53.979
 2024-08-21 03:09:43,8.648,8.429,8.625,53.903,53.941
 2024-08-21 03:59:54,8.676,7.868,8.653,53.918,53.957
 2024-08-21 04:00:02,8.694,7.883,8.543,53.873,53.949
 2024-08-21 04:00:09,8.717,8.051,8.566,53.888,53.941
 2024-08-21 04:09:33,8.598,7.796,8.57,53.88,53.972
 2024-08-21 04:59:44,8.63,7.985,8.593,53.911,53.964
 2024-08-21 05:00:08,8.625,7.975,8.479,53.903,53.972
 2024-08-21 05:09:55,8.648,7.847,8.488,53.896,53.949
 2024-08-21 05:59:51,8.547,8.181,8.52,53.903,53.949
 2024-08-21 06:00:07,8.566,8.103,8.524,53.88,53.957
 2024-08-21 06:01:39,8.57,8.027,8.415,53.888,53.949
 2024-08-21 06:13:06,8.598,7.986,8.447,53.896,53.972
 2024-08-21 06:59:33,8.479,8.24,8.419,53.903,53.964
 2024-08-21 07:00:19,8.497,8.179,8.405,53.888,53.957
 2024-08-21 07:04:50,8.515,8.198,10.969,53.903,53.964
 2024-08-21 07:09:28,8.524,8.044,8.79,53.896,53.949
 2024-08-21 07:59:31,8.419,8.326,8.785,53.888,53.957
 2024-08-21 08:00:17,8.442,8.273,8.589,53.903,53.964
 2024-08-21 08:09:41,8.424,7.767,10.113,53.896,53.957
 2024-08-21 08:57:27,8.396,8.62,9.078,53.903,53.972
 2024-08-21 08:59:53,12.013,8.238,8.973,53.888,53.964
 2024-08-21 09:01:18,8.79,8.236,8.877,53.903,53.972
 2024-08-21 09:13:01,8.785,8.238,9.22,53.896,57.108
 2024-08-21 09:14:41,8.57,8.229,9.078,57.008,52.904
 2024-08-21 09:59:52,10.081,8.238,9.088,52.85,54.063
 2024-08-21 09:59:59,9.028,8.236,8.973,53.995,54.094
 2024-08-21 10:00:15,8.978,8.238,9.289,54.033,54.056
 2024-08-21 10:58:03,8.845,8.236,9.193,53.995,54.239
 2024-08-21 10:59:51,9.207,8.238,9.088,54.185,54.193
 2024-08-21 10:59:59,9.083,8.236,9.037,54.14,54.208
 2024-08-21 11:02:56,9.101,8.236,9.39,54.147,54.185
 2024-08-21 11:58:56,8.964,8.238,9.275,54.124,54.369
 2024-08-21 11:59:50,9.271,8.236,9.362,54.315,54.338
 2024-08-21 12:00:06,9.211,8.238,9.165,54.269,54.33
 2024-08-21 12:04:51,9.152,8.236,9.472,54.262,54.315
 2024-08-21 12:58:55,9.028,8.238,9.44,54.254,54.491
 2024-08-21 12:59:57,9.371,8.231,9.316,54.43,54.445
 2024-08-21 13:00:13,9.28,8.244,8.822,54.384,54.475
 2024-08-21 13:01:30,9.312,8.236,10.937,54.414,54.43
 2024-08-21 13:57:52,9.17,8.238,9.271,54.369,54.613
 2024-08-21 13:59:56,9.454,8.231,9.275,54.552,54.59
 2024-08-21 14:00:03,9.422,8.236,9.266,54.529,54.575
 2024-08-21 14:00:42,9.303,8.238,9.271,54.506,54.521
 2024-08-21 14:57:19,8.698,5.804,9.275,54.468,54.704
 2024-08-21 14:59:54,10.726,8.175,9.271,54.636,54.689
 2024-08-21 15:00:01,9.271,8.185,9.275,54.628,54.666
 2024-08-21 15:04:01,9.275,8.21,9.271,54.605,54.659
 2024-08-21 15:54:21,9.266,8.101,9.275,54.597,54.811
 2024-08-21 15:59:52,9.271,8.107,9.271,54.75,54.788
 2024-08-21 16:00:00,9.275,8.112,9.275,54.727,54.811
 2024-08-21 16:29:14,9.271,8.141,9.271,54.742,53.041
 2024-08-21 16:30:16,9.271,8.038,9.261,52.98,55.315
 2024-08-21 16:59:52,9.275,8.044,9.275,55.254,54.834
 2024-08-21 17:00:07,9.271,8.063,9.271,54.765,54.826
 2024-08-21 17:23:25,9.271,8.074,9.284,54.758,55.101
 2024-08-21 17:32:48,9.275,7.977,9.266,55.032,52.568
 2024-08-21 17:59:58,9.271,7.99,9.271,52.553,52.606
 2024-08-21 18:00:05,9.275,8.006,9.463,52.583,52.766
 2024-08-21 18:00:36,9.271,8.011,6.909,52.744,53.789
 2024-08-21 18:36:00,9.271,7.91,9.216,53.758,52.698
 2024-08-21 18:59:56,9.275,7.912,9.22,52.667,53.056
 2024-08-21 19:00:04,9.271,7.994,9.248,53.033,53.232
 2024-08-21 19:23:37,9.261,5.898,9.138,53.217,53.445
 2024-08-21 19:26:11,9.275,7.628,9.152,53.423,52.4
 2024-08-21 19:59:54,9.271,7.639,9.147,52.393,53.041
 2024-08-21 20:00:02,9.28,8.597,9.174,53.003,52.881
 2024-08-21 20:19:59,9.266,7.618,9.074,52.85,53.255
 2024-08-21 20:49:36,9.271,7.643,9.101,53.239,52.263
 2024-08-21 20:59:53,9.275,7.637,9.106,52.248,52.69
 2024-08-21 21:00:01,7.078,7.662,9.014,52.667,52.538
 2024-08-21 21:05:24,9.211,7.55,9.019,52.515,53.003
 2024-08-21 21:59:21,9.216,7.58,9.037,52.972,50.706
 2024-08-21 21:59:59,9.243,7.571,9.051,50.714,51.82
 2024-08-21 22:00:07,9.129,7.475,8.941,51.82,51.981
 2024-08-21 22:21:44,9.142,10.998,8.955,51.988,52.24
 2024-08-21 22:47:24,9.147,7.706,8.946,52.24,50.325
 2024-08-21 23:00:19,9.174,7.693,9.042,50.34,50.493
 2024-08-21 23:00:26,9.074,7.471,6.986,50.508,50.401
 2024-08-21 23:00:34,9.101,7.933,8.442,50.417,50.371
 2024-08-21 23:17:20,9.11,7.624,8.447,50.394,56.757
 2024-08-21 23:59:57,9.01,7.62,9.417,56.726,53.224
 2024-08-22 00:00:05,9.023,7.595,8.428,53.163,53.156
 2024-08-22 00:00:13,9.028,7.744,8.46,53.094,53.148
 2024-08-22 00:00:59,9.046,7.714,8.451,53.087,53.644
 2024-08-22 00:59:50,8.941,7.695,8.474,53.575,53.468
 2024-08-22 01:00:05,8.946,8.576,8.364,53.407,53.453
 2024-08-22 01:04:12,8.955,7.542,8.392,53.392,53.323
 2024-08-22 01:06:54,9.023,7.811,8.387,53.415,53.476
 2024-08-22 01:59:54,6.373,7.798,8.296,53.262,53.369
 2024-08-22 02:00:02,8.442,7.676,12.081,53.308,53.392
 2024-08-22 02:00:33,8.456,8.028,8.946,53.331,53.445
 2024-08-22 02:03:07,8.428,7.914,8.927,53.384,53.346
 2024-08-22 02:59:52,8.575,7.91,8.483,53.293,53.4
 2024-08-22 03:00:00,8.451,7.826,9.023,53.339,53.392
 2024-08-22 03:00:23,8.437,8.055,8.662,53.331,53.362
 2024-08-22 03:01:10,8.47,8.019,8.643,53.308,53.43
 2024-08-22 03:59:57,8.364,8.006,8.621,53.369,53.415
 2024-08-22 04:00:28,8.392,7.893,8.776,53.354,53.407
 2024-08-22 04:01:00,8.383,8.145,8.749,53.362,53.377
 2024-08-22 04:01:46,8.291,8.114,8.735,53.323,53.415
 2024-08-22 04:59:39,11.326,8.107,8.685,53.331,53.392
 2024-08-22 05:00:25,8.95,6.743,10.035,53.339,53.4
 2024-08-22 05:01:42,8.959,8.448,8.877,53.354,53.384
 2024-08-22 05:35:24,8.502,8.168,8.845,53.323,53.415
 2024-08-22 05:59:19,9.097,8.156,8.804,53.346,53.4
 2024-08-22 06:00:28,8.657,8.269,9.129,53.339,53.392
 2024-08-22 06:15:00,8.653,8.053,9.019,53.331,53.407
 2024-08-22 06:59:38,8.607,8.187,8.978,53.354,53.4
 2024-08-22 07:00:09,8.772,8.177,8.918,53.339,53.407
 2024-08-22 07:00:55,8.744,8.053,9.266,53.346,53.392
 2024-08-22 07:59:10,8.726,8.337,9.115,53.331,53.4
 2024-08-22 08:01:21,8.685,8.244,9.055,53.339,53.392
 2024-08-22 08:49:59,10.108,8.253,8.996,53.346,53.522
 2024-08-22 09:00:01,8.9,7.821,9.33,51.18,51.241
 2024-08-22 09:00:09,8.886,8.458,9.202,50.745,50.813
 2024-08-22 09:00:17,8.804,8.257,9.225,50.554,50.676
 2024-08-22 09:01:11,9.156,8.259,7.925,52.942,53.049
 2024-08-22 09:59:57,9.033,8.257,9.66,52.103,52.156
 2024-08-22 10:00:05,8.991,8.257,9.211,52.072,52.179
 2024-08-22 10:00:28,8.927,8.259,9.307,52.065,52.133
 2024-08-22 10:44:26,9.298,8.257,9.106,52.309,52.393
 2024-08-22 10:59:52,9.11,8.257,9.399,52.286,52.377
 2024-08-22 11:00:00,9.092,8.265,9.316,52.309,52.385
 2024-08-22 11:06:48,9.005,8.253,9.275,52.248,52.301
 2024-08-22 11:54:11,9.307,8.257,9.129,52.476,52.568
 2024-08-22 11:59:58,9.216,8.259,9.435,52.438,52.515
 2024-08-22 12:00:06,9.197,8.246,9.39,52.446,52.507
 2024-08-22 12:05:29,7.797,8.265,9.294,52.4,52.454
 2024-08-22 12:58:21,9.664,8.257,8.969,52.637,52.736
 2024-08-22 12:59:54,9.229,8.259,10.328,52.652,52.682
 2024-08-22 13:00:02,9.275,8.257,9.294,52.56,52.69
 2024-08-22 13:02:50,9.413,8.257,9.289,52.789,52.629
 2024-08-22 13:55:37,9.12,8.259,9.294,52.736,52.896
 2024-08-22 13:59:59,9.307,8.257,9.294,52.774,52.812
 2024-08-22 14:00:07,9.335,8.257,9.289,52.705,52.843
 2024-08-22 14:02:41,9.129,8.259,9.294,52.95,52.789
 2024-08-22 14:38:26,9.426,8.07,9.294,52.919,53.026
 2024-08-22 14:59:54,9.39,8.467,9.289,52.873,52.988
 2024-08-22 15:00:02,9.307,8.259,9.307,52.827,53.003
 2024-08-22 15:00:25,8.959,8.257,9.294,53.087,52.919
 2024-08-22 15:48:31,11.468,6.583,9.289,53.003,53.163
 2024-08-22 15:59:58,9.289,8.545,9.28,53.041,53.072
 2024-08-22 16:00:05,9.294,8.191,9.298,49.265,53.133
